metric,algorithm,targetPointIndex,targetErrorRate,referenceLength,candidateLength,referenceRequiredEbN0Db,candidateRequiredEbN0Db,relativeCodingGainDb,gainDirection,confidenceLevel,interpretation
FER,BP,4,0.22209061548523248,560,640,6.762627689176464,1.7747015014574106,4.987926187719053,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,5,0.15246240267556616,480,560,6.441834764775694,6.9902938031033015,-0.5484590383276071,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,5,0.15246240267556616,480,640,6.441834764775694,1.88800932100596,4.5538254437697345,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,5,0.15246240267556616,560,640,6.9902938031033015,1.88800932100596,5.102284482097342,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,6,0.10466351393921054,480,560,6.700736378828738,7.219322717745562,-0.5185863389168235,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,6,0.10466351393921054,480,640,6.700736378828738,1.99462817767898,4.706108201149759,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,6,0.10466351393921054,560,640,7.219322717745562,1.99462817767898,5.224694540066581,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,7,0.07185018048950696,480,560,6.9265920422354625,7.489536182432239,-0.5629441401967767,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,7,0.07185018048950696,480,640,6.9265920422354625,2.101247034352,4.825345007883462,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,7,0.07185018048950696,560,640,7.489536182432239,2.101247034352,5.388289148080239,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,8,0.04932424148660939,480,560,7.148647942997712,7.74299182124829,-0.5943438782505774,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,8,0.04932424148660939,480,640,7.148647942997712,2.20786589102502,4.940782051972692,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,8,0.04932424148660939,560,640,7.74299182124829,2.20786589102502,5.53512593022327,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,9,0.03386046884857384,480,560,7.366789320793506,7.920947489241275,-0.5541581684477688,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,9,0.03386046884857384,480,640,7.366789320793506,2.3114275864434344,5.055361734350072,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,9,0.03386046884857384,560,640,7.920947489241275,2.3114275864434344,5.609519902797841,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,10,0.02324478422960648,480,560,7.5786443146243645,8.09890315723426,-0.5202588426098949,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,10,0.02324478422960648,480,640,7.5786443146243645,2.404406929079552,5.174237385544813,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,10,0.02324478422960648,560,640,8.09890315723426,2.404406929079552,5.694496228154708,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,11,0.01595725080763965,480,560,7.765427514643096,8.294960044669663,-0.5295325300265672,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,11,0.01595725080763965,480,640,7.765427514643096,2.497386271715669,5.268041242927427,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,11,0.01595725080763965,560,640,8.294960044669663,2.497386271715669,5.797573772953994,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,12,0.01095445115010332,480,560,7.952210714661827,8.521581084327755,-0.5693703696659282,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,12,0.01095445115010332,480,640,7.952210714661827,2.590365614351787,5.36184510031004,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,12,0.01095445115010332,560,640,8.521581084327755,2.590365614351787,5.931215469975967,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,13,0.007520092367198304,480,560,8.137686627537756,8.739927649433827,-0.6022410218960719,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,13,0.007520092367198304,480,640,8.137686627537756,2.6833449569879044,5.4543416705498515,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,13,0.007520092367198304,560,640,8.739927649433827,2.6833449569879044,6.056582692445923,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,14,0.005162448436374727,480,560,8.321972956011725,8.916589985352793,-0.5946170293410677,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,14,0.005162448436374727,480,640,8.321972956011725,2.776324299624022,5.545648656387703,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,14,0.005162448436374727,560,640,8.916589985352793,2.776324299624022,6.140265685728771,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,15,0.003543955653320912,480,560,8.506259284485694,9.093252321271759,-0.5869930367860654,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,15,0.003543955653320912,480,640,8.506259284485694,2.869026793235876,5.637232491249818,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,15,0.003543955653320912,560,640,9.093252321271759,2.869026793235876,6.224225528035883,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,16,0.0024328807982293586,480,560,8.67994140207055,9.265850374586284,-0.5859089725157336,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,16,0.0024328807982293586,480,640,8.67994140207055,2.9616791236603093,5.718262278410242,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,16,0.0024328807982293586,560,640,9.265850374586284,2.9616791236603093,6.304171250925975,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,17,0.0016701419423368706,480,560,8.851142586743551,9.430393844492837,-0.5792512577492861,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,17,0.0016701419423368706,480,640,8.851142586743551,3.0543314540847426,5.796811132658808,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,17,0.0016701419423368706,560,640,9.430393844492837,3.0543314540847426,6.376062390408094,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,18,0.0011465313506452395,480,560,9.022343771416551,9.594937314399388,-0.5725935429828368,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,18,0.0011465313506452395,480,640,9.022343771416551,3.146983784509176,5.875359986907375,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,18,0.0011465313506452395,560,640,9.594937314399388,3.146983784509176,6.447953529890212,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,19,0.0007870792922984107,480,560,9.191042271718578,9.773092582851334,-0.5820503111327557,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,19,0.0007870792922984107,480,640,9.191042271718578,3.2396361149336093,5.9514061567849685,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,19,0.0007870792922984107,560,640,9.773092582851334,3.2396361149336093,6.533456467917724,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,20,0.0005403199938809621,480,560,9.359431009872976,9.98351993092962,-0.6240889210566447,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,20,0.0005403199938809621,480,640,9.359431009872976,3.341157388149737,6.018273621723239,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,20,0.0005403199938809621,560,640,9.98351993092962,3.341157388149737,6.642362542779884,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,21,0.0003709228519212974,480,560,9.527819748027374,10.193947279007906,-0.6661275309805319,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,21,0.0003709228519212974,480,640,9.527819748027374,3.4535148392728647,6.07430490875451,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,21,0.0003709228519212974,560,640,10.193947279007906,3.4535148392728647,6.7404324397350415,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,22,0.0002546338533379162,480,560,9.637830371381236,10.270569599926166,-0.6327392285449296,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,22,0.0002546338533379162,480,640,9.637830371381236,3.5658722903959923,6.071958080985244,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,22,0.0002546338533379162,560,640,10.270569599926166,3.5658722903959923,6.704697309530173,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,23,0.00017480292446223528,480,560,9.742801897161607,10.335642103074758,-0.5928402059131503,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,23,0.00017480292446223528,480,640,9.742801897161607,3.67822974151912,6.064572155642487,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,23,0.00017480292446223528,560,640,10.335642103074758,3.67822974151912,6.657412361555638,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,24,0.00011999999999999995,480,560,9.847773422941978,10.400714606223348,-0.5529411832813693,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,BP,24,0.00011999999999999995,480,640,9.847773422941978,3.7905871926422474,6.057186230299731,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,BP,24,0.00011999999999999995,560,640,10.400714606223348,3.7905871926422474,6.6101274135811,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
