metric,algorithm,targetPointIndex,targetErrorRate,referenceLength,candidateLength,referenceRequiredEbN0Db,candidateRequiredEbN0Db,relativeCodingGainDb,gainDirection,confidenceLevel,interpretation
FER,NMS,3,0.296666772118718,480,640,5.85111841853542,1.710110856390071,4.141007562145349,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,3,0.296666772118718,560,640,6.532372170388019,1.710110856390071,4.822261313997948,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,4,0.19786024464679264,480,560,6.224822393180147,6.846794824528269,-0.6219724313481221,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,4,0.19786024464679264,480,640,6.224822393180147,1.8638371107552825,4.360985282424864,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,4,0.19786024464679264,560,640,6.846794824528269,1.8638371107552825,4.982957713772986,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,5,0.13196178369454334,480,560,6.568518195905475,7.104814457431058,-0.5362962615255826,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,5,0.13196178369454334,480,640,6.568518195905475,1.9807841806249276,4.587734015280548,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,5,0.13196178369454334,560,640,7.104814457431058,1.9807841806249276,5.12403027680613,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,6,0.08801117367933935,480,560,6.820573860525977,7.376545267164639,-0.5559714066386618,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,6,0.08801117367933935,480,640,6.820573860525977,2.0977312504945727,4.722842610031405,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,6,0.08801117367933935,560,640,7.376545267164639,2.0977312504945727,5.278814016670067,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,7,0.05869856010998384,480,560,7.0690605331777325,7.657814142796965,-0.5887536096192321,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,7,0.05869856010998384,480,640,7.0690605331777325,2.214678320364218,4.854382212813515,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,7,0.05869856010998384,560,640,7.657814142796965,2.214678320364218,5.443135822432747,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,8,0.039148676411688635,480,560,7.292494076583462,7.866995330382799,-0.5745012537993368,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,8,0.039148676411688635,480,640,7.292494076583462,2.3223744870636533,4.9701195895198085,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,8,0.039148676411688635,560,640,7.866995330382799,2.3223744870636533,5.544620843319145,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,9,0.02610999080582948,480,560,7.515927619989191,8.059495969572318,-0.5435683495831265,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,9,0.02610999080582948,480,640,7.515927619989191,2.412959141357209,5.102968478631983,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,9,0.02610999080582948,560,640,8.059495969572318,2.412959141357209,5.646536828215108,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,10,0.017413912355845447,480,560,7.72776566130669,8.261558344880989,-0.5337926835742985,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,10,0.017413912355845447,480,640,7.72776566130669,2.5035437956507645,5.224221865655926,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,10,0.017413912355845447,560,640,8.261558344880989,2.5035437956507645,5.758014549230224,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,11,0.011614111463775863,480,560,7.93812488779211,8.498595396673293,-0.560470508881183,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,11,0.011614111463775863,480,640,7.93812488779211,2.59412844994432,5.343996437847791,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,11,0.011614111463775863,560,640,8.498595396673293,2.59412844994432,5.904466946728974,REFERENCE_MINUS_CANDIDATE_EBN0,HIGH,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,12,0.0077459666924148355,480,560,8.142634271755785,8.731756680731074,-0.5891224089752889,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,12,0.0077459666924148355,480,640,8.142634271755785,2.6847131042378756,5.45792116751791,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,12,0.0077459666924148355,560,640,8.731756680731074,2.6847131042378756,6.0470435764931985,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,13,0.005166129168566925,480,560,8.341523334491159,8.93199378639399,-0.5904704519028314,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,13,0.005166129168566925,480,640,8.341523334491159,2.775297758531431,5.566225575959727,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,13,0.005166129168566925,560,640,8.93199378639399,2.775297758531431,6.156696027862559,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,14,0.003445520958985386,480,560,8.540412397226532,9.132230892056908,-0.5918184948303757,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,14,0.003445520958985386,480,640,8.540412397226532,2.862212945986823,5.67819945123971,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,14,0.003445520958985386,560,640,9.132230892056908,2.862212945986823,6.270017946070086,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,15,0.0022979709355778117,480,560,8.71812432957522,9.318703456446698,-0.6005791268714784,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,15,0.0022979709355778117,480,640,8.71812432957522,2.948383012154201,5.769741317421019,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,15,0.0022979709355778117,560,640,9.318703456446698,2.948383012154201,6.370320444292497,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,16,0.0015326188647871062,480,560,8.895752085466789,9.496311944000153,-0.600559858533364,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,16,0.0015326188647871062,480,640,8.895752085466789,3.034553078321579,5.86119900714521,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,16,0.0015326188647871062,560,640,9.496311944000153,3.034553078321579,6.461758865678574,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,17,0.0010221715811695841,480,560,9.07404823684316,9.673920431553608,-0.5998721947104482,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,17,0.0010221715811695841,480,640,9.07404823684316,3.1207231444889563,5.953325092354204,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,17,0.0010221715811695841,560,640,9.673920431553608,3.1207231444889563,6.553197287064652,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,18,0.0006817316198804999,480,560,9.255365412728933,9.888011631331336,-0.6326462186024031,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,18,0.0006817316198804999,480,640,9.255365412728933,3.2068932106563337,6.048472202072599,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,18,0.0006817316198804999,560,640,9.888011631331336,3.2068932106563337,6.681118420675002,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,19,0.0004546770915046447,480,560,9.436682588614708,10.111620291486506,-0.674937702871798,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,19,0.0004546770915046447,480,640,9.436682588614708,3.2934442584656627,6.143238330149046,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,19,0.0004546770915046447,560,640,10.111620291486506,3.2934442584656627,6.818176033020844,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,20,0.00030324434353706667,480,560,9.608168599853888,10.248982722678777,-0.6408141228248887,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,20,0.00030324434353706667,480,640,9.608168599853888,3.3928728453009795,6.215295754552908,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,20,0.00030324434353706667,560,640,10.248982722678777,3.3928728453009795,6.856109877377797,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,21,0.00020224711912121275,480,560,9.76627535321624,10.317764685222723,-0.5514893320064829,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,21,0.00020224711912121275,480,640,9.76627535321624,3.4923014321362964,6.273973921079945,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,21,0.00020224711912121275,560,640,10.317764685222723,3.4923014321362964,6.825463253086427,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,22,0.00013488758509300991,480,560,9.924382106578594,10.38654664776667,-0.46216454118807526,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,22,0.00013488758509300991,480,640,9.924382106578594,3.5917300189716137,6.332652087606981,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,22,0.00013488758509300991,560,640,10.38654664776667,3.5917300189716137,6.794816628795056,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,23,8.99625205604011e-05,480,560,10.098920065851484,10.455328610310616,-0.35640854445913206,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,23,8.99625205604011e-05,480,640,10.098920065851484,3.6911586058069306,6.407761460044553,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,23,8.99625205604011e-05,560,640,10.455328610310616,3.6911586058069306,6.764170004503685,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,24,6.000000000000003e-05,480,560,10.319946301884368,10.524110572854562,-0.2041642709701943,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
FER,NMS,24,6.000000000000003e-05,480,640,10.319946301884368,3.7905871926422474,6.529359109242121,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
FER,NMS,24,6.000000000000003e-05,560,640,10.524110572854562,3.7905871926422474,6.733523380212315,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
