scheme,comparisonGroup,EsN0Db,burstRatioRequested,burstPositionType,configurationCount,payloadChecksumCount,noiseChecksumCount,burstStartChecksumCount,frameSequenceHashCount,payloadChecksum,noiseChecksum,burstStartChecksum,frameSequenceHash,status,notes
CC,CC_EsN0_-4_burst_0.10000000000000001_QUARTER,-4,0.10000000000000001,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,65d43aedfc85d2cf50c59c439fdb0efc99d854b31ae23068cee46aefb81ece9d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-4_burst_0.10000000000000001_RANDOM,-4,0.10000000000000001,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,d73998b1e17cbbc6cb4b13860640c89919d1ca3feea4c264741944225b960092,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-4_burst_0.10000000000000001_TAIL,-4,0.10000000000000001,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6879b518bb5067dfc3a078c5c5b096acd5dc9a4e6cf25195584fce2bbdfcff5,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-4_burst_0.10000000000000001_THREE_QUARTER,-4,0.10000000000000001,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,925b598b952c39eaa6eabacd7e8f9c0ca105363bdf5b8b2b6ae659433b9e383b,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.02_HEAD,-3.5,0.02,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.02_MIDDLE,-3.5,0.02,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,05ef1f09fc1b0e1a83db2032a6ea84c4e48771f63030ca60ca9e22010fea1cd8,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.02_QUARTER,-3.5,0.02,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.02_RANDOM,-3.5,0.02,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.02_TAIL,-3.5,0.02,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,8fff70873a2d2a064d7f2e4f043881e68eddb9164a145d994af6fed687848704,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.02_THREE_QUARTER,-3.5,0.02,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,bf6e1947f56948d1a55e056b0e77cdceb2cb66efd91559c7509647b1e4925e81,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.050000000000000003_HEAD,-3.5,0.050000000000000003,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.050000000000000003_MIDDLE,-3.5,0.050000000000000003,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,49a58081ad494916be7ef69554edef45c18cbfdb24dd9ac822d637b8db7eb80d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.050000000000000003_QUARTER,-3.5,0.050000000000000003,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,aebe1c0b6608f12e5613f803f00db1badce4159b9922e2d0746b5cce49e64597,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.050000000000000003_RANDOM,-3.5,0.050000000000000003,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,727479f3d7b6f321e63f35d9939f564cdefdb0fd4bee2e91c43d7f9b983ab975,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.050000000000000003_TAIL,-3.5,0.050000000000000003,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6b13592c6a1c708cbcaa3e6b35f881242d9c91aa48740beb7dfda742a3a8694,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.050000000000000003_THREE_QUARTER,-3.5,0.050000000000000003,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c4201a36e8389236a84998ac9b61c840bf3be5218969bd4811ccd9338a0a1ab0,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.10000000000000001_HEAD,-3.5,0.10000000000000001,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c324396b615ecfff2e457f0ff1d8cbe81838840aec7bceb6d6ef9d0937617711,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.10000000000000001_MIDDLE,-3.5,0.10000000000000001,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,99a092448ed42180903cfc0220fce3a5544b874f4535661c1643e4a33e150508,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.10000000000000001_QUARTER,-3.5,0.10000000000000001,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,65d43aedfc85d2cf50c59c439fdb0efc99d854b31ae23068cee46aefb81ece9d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.10000000000000001_RANDOM,-3.5,0.10000000000000001,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,d73998b1e17cbbc6cb4b13860640c89919d1ca3feea4c264741944225b960092,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.10000000000000001_TAIL,-3.5,0.10000000000000001,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6879b518bb5067dfc3a078c5c5b096acd5dc9a4e6cf25195584fce2bbdfcff5,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3.5_burst_0.10000000000000001_THREE_QUARTER,-3.5,0.10000000000000001,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,925b598b952c39eaa6eabacd7e8f9c0ca105363bdf5b8b2b6ae659433b9e383b,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.02_HEAD,-3,0.02,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.02_MIDDLE,-3,0.02,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,05ef1f09fc1b0e1a83db2032a6ea84c4e48771f63030ca60ca9e22010fea1cd8,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.02_QUARTER,-3,0.02,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.02_RANDOM,-3,0.02,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.02_TAIL,-3,0.02,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,8fff70873a2d2a064d7f2e4f043881e68eddb9164a145d994af6fed687848704,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.02_THREE_QUARTER,-3,0.02,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,bf6e1947f56948d1a55e056b0e77cdceb2cb66efd91559c7509647b1e4925e81,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.050000000000000003_HEAD,-3,0.050000000000000003,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.050000000000000003_MIDDLE,-3,0.050000000000000003,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,49a58081ad494916be7ef69554edef45c18cbfdb24dd9ac822d637b8db7eb80d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.050000000000000003_QUARTER,-3,0.050000000000000003,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,aebe1c0b6608f12e5613f803f00db1badce4159b9922e2d0746b5cce49e64597,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.050000000000000003_RANDOM,-3,0.050000000000000003,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,727479f3d7b6f321e63f35d9939f564cdefdb0fd4bee2e91c43d7f9b983ab975,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.050000000000000003_TAIL,-3,0.050000000000000003,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6b13592c6a1c708cbcaa3e6b35f881242d9c91aa48740beb7dfda742a3a8694,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.050000000000000003_THREE_QUARTER,-3,0.050000000000000003,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c4201a36e8389236a84998ac9b61c840bf3be5218969bd4811ccd9338a0a1ab0,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.10000000000000001_HEAD,-3,0.10000000000000001,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c324396b615ecfff2e457f0ff1d8cbe81838840aec7bceb6d6ef9d0937617711,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.10000000000000001_MIDDLE,-3,0.10000000000000001,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,99a092448ed42180903cfc0220fce3a5544b874f4535661c1643e4a33e150508,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.10000000000000001_QUARTER,-3,0.10000000000000001,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,65d43aedfc85d2cf50c59c439fdb0efc99d854b31ae23068cee46aefb81ece9d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.10000000000000001_RANDOM,-3,0.10000000000000001,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,d73998b1e17cbbc6cb4b13860640c89919d1ca3feea4c264741944225b960092,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.10000000000000001_TAIL,-3,0.10000000000000001,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6879b518bb5067dfc3a078c5c5b096acd5dc9a4e6cf25195584fce2bbdfcff5,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-3_burst_0.10000000000000001_THREE_QUARTER,-3,0.10000000000000001,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,925b598b952c39eaa6eabacd7e8f9c0ca105363bdf5b8b2b6ae659433b9e383b,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.02_HEAD,-2.5,0.02,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.02_MIDDLE,-2.5,0.02,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,05ef1f09fc1b0e1a83db2032a6ea84c4e48771f63030ca60ca9e22010fea1cd8,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.02_QUARTER,-2.5,0.02,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.02_RANDOM,-2.5,0.02,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.02_TAIL,-2.5,0.02,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,8fff70873a2d2a064d7f2e4f043881e68eddb9164a145d994af6fed687848704,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.02_THREE_QUARTER,-2.5,0.02,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,bf6e1947f56948d1a55e056b0e77cdceb2cb66efd91559c7509647b1e4925e81,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.050000000000000003_HEAD,-2.5,0.050000000000000003,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.050000000000000003_MIDDLE,-2.5,0.050000000000000003,MIDDLE,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,49a58081ad494916be7ef69554edef45c18cbfdb24dd9ac822d637b8db7eb80d,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.050000000000000003_QUARTER,-2.5,0.050000000000000003,QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,aebe1c0b6608f12e5613f803f00db1badce4159b9922e2d0746b5cce49e64597,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.050000000000000003_RANDOM,-2.5,0.050000000000000003,RANDOM,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,727479f3d7b6f321e63f35d9939f564cdefdb0fd4bee2e91c43d7f9b983ab975,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.050000000000000003_TAIL,-2.5,0.050000000000000003,TAIL,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f6b13592c6a1c708cbcaa3e6b35f881242d9c91aa48740beb7dfda742a3a8694,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.050000000000000003_THREE_QUARTER,-2.5,0.050000000000000003,THREE_QUARTER,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c4201a36e8389236a84998ac9b61c840bf3be5218969bd4811ccd9338a0a1ab0,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
CC,CC_EsN0_-2.5_burst_0.10000000000000001_HEAD,-2.5,0.10000000000000001,HEAD,4,1,1,1,1,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,c324396b615ecfff2e457f0ff1d8cbe81838840aec7bceb6d6ef9d0937617711,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,PASS,"All four interleaver configurations share payload, noise, burst start and frame sequence."
