caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDefinition,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,zeroBitErrorPoint,zeroFrameErrorPoint,berUpper95,ferUpper95,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,correctValidFrames,wrongValidFrames,correctInvalidFrames,wrongInvalidFrames,wrongValidRate,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,atanhClampCount,llrClampCount,messageClampCount,nanInfCount,avgEdgeMessageUpdates,avgTheoreticalOperationCount,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,payloadHash,codewordHash,llrHash,frameStart,frameEnd,runId,maxIterations,earlyStopPolicy,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointResumeCount,codeCommit,configHash,status
LDPC_BG2_K300_N560,576,560,0.5357142857142857,40,20,240,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,7.0,7.0,9.71066772286538,0.099763115748444,50000,58,44,3.866666666666666e-06,0.00088,2.991402343091053e-06,4.998026198884505e-06,0.0006556364877063338,0.0011810515774761713,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.0018,1.0,1.0,2,1.0,0.0,70.75361,69.9,102.4,5367.6,0.0,1.0,49956,44,0,0,0.00088,784,5610080,39270560,39270560,78541120,39270560,0,0,0,0,0,0,0,0,0,785.4112,3141.6448,11312,2026072001,2026073001,560,4478654089032902876,9800283097283357438,16371363153164705913,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,40,20,240,DIRECT_LAYERED_NMS,0.95,Es/N0,7.0,7.0,9.71066772286538,0.099763115748444,50000,61,47,4.066666666666667e-06,0.00094,3.166193999730178e-06,5.223234439806505e-06,0.0007070169065800263,0.0012496619398095813,false,false,1.9971546494357284e-07,5.991285062456608e-05,1.01102,1.0,1.0,32,0.9997,0.0003,20.64955,20.1,25.8,1410.4,0.0003,0.9997,49945,40,8,7,0.0008,784,5661712,39631984,39631984,0,0,39631984,79263968,25339371,39631984,39631984,0,0,0,0,792.63968,5262.6255,11312,2026072001,2026073001,560,4478654089032902876,9800283097283357438,16371363153164705913,100000,149999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,MAX_FRAMES_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS
