caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,9,-0.500000,segmentCount,19000,19,19,19
BCH-S200,9,-0.500000,initialSyndromeCount,19000,19,19,19
BCH-S200,9,-0.500000,nonzeroSyndromeCount,14173,14.173,17,19
BCH-S200,9,-0.500000,syndromeCalculationCount,33173,33.173000000000002,36,38
BCH-S200,9,-0.500000,syndromeBitTestCount,364903,364.90300000000002,396,418
BCH-S200,9,-0.500000,syndromeXorCount,545442,545.44200000000001,621,696
BCH-S200,9,-0.500000,syndromeShiftCount,181814,181.81399999999999,207,232
BCH-S200,9,-0.500000,tableLookupCount,14173,14.173,17,19
BCH-S200,9,-0.500000,lookupHitCount,14173,14.173,17,19
BCH-S200,9,-0.500000,lookupMissCount,0,0,0,0
BCH-S200,9,-0.500000,bitFlipCount,14173,14.173,17,19
BCH-S200,9,-0.500000,postSyndromeCheckCount,14173,14.173,17,19
BCH-S200,9,-0.500000,correctedSegmentCount,14173,14.173,17,19
BCH-S200,9,-0.500000,failedSegmentCount,0,0,0,0
BCH-S200,9,-0.500000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,9,-0.500000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,9,-0.500000,syndromeValueCount,0,0,0,0
BCH-S200,9,-0.500000,syndromeEvaluationCount,0,0,0,0
BCH-S200,9,-0.500000,bmIterationCount,0,0,0,0
BCH-S200,9,-0.500000,bmDiscrepancyCount,0,0,0,0
BCH-S200,9,-0.500000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,9,-0.500000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,9,-0.500000,chienPositionTestCount,0,0,0,0
BCH-S200,9,-0.500000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,9,-0.500000,chienRootCount,0,0,0,0
BCH-S200,9,-0.500000,gfAddCount,0,0,0,0
BCH-S200,9,-0.500000,gfMultiplyCount,0,0,0,0
BCH-S200,9,-0.500000,gfDivideCount,0,0,0,0
BCH-S200,9,-0.500000,gfInverseCount,0,0,0,0
BCH-S200,9,-0.500000,locatorDegree,0,0,0,0
BCH-S200,9,-0.500000,rootCount,0,0,0,0
BCH-S200,9,-0.500000,decoderFailureCount,0,0,0,0
BCH-S200,9,-0.500000,miscorrectionCount,1000,1,1,1
