scheme,method,parameter,fairnessGroupId,spanBits,spanTrellisSteps,bufferBits,mappingHash,EsN0Db,sigmaSquared,burstRatioRequested,burstLengthBits,burstRatioActual,burstPositionType,framesProcessed,totalBits,bitErrors,frameErrors,BER,FER,interleaveTimeMeanNs,deinterleaveTimeMeanNs,decodeTimeMeanNs,payloadChecksum,noiseChecksum,burstStartChecksum,frameSequenceHash
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,TAIL,30,6000,75,30,0.012500000000000001,1,640,490,8426.6666666666661,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,a6d790dc9df4f55e65dc90ecc4c4c3c5cfe0117e599aab1f4221ff6f432d199b,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,RANDOM,30,6000,293,30,0.048833333333333333,1,833.33333333333337,550,8960,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,b0fdddb2fb5e473cb3b7ccf83fa08739faedfdc4e98b01a31ac4a283e6cf2abb,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,HEAD,30,6000,669,30,0.1115,1,596.66666666666663,473.33333333333331,8266.6666666666661,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,619e620ed7412fb0beb90a823f85824d2738f166dcba95471f92207f383f82ee,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,QUARTER,30,6000,646,30,0.10766666666666666,1,460,783.33333333333337,14243.333333333334,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,deb8d3f809f9803cd0536909c44c1c11d7bed0a4f2c76cd7bb7d6051edd733e4,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,MIDDLE,30,6000,604,30,0.10066666666666667,1,373.33333333333331,350,8613.3333333333339,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,c6f03ce8c2310f44c88c68727f4304fa22cf7af919f86a339950f0cdd60bfc0d,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,THREE_QUARTER,30,6000,675,30,0.1125,1,410,356.66666666666669,9020,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,4038354a82f1709b20c4bbc7706dcdca958af3b2855f160d8714d68287d9a5c2,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,TAIL,30,6000,391,30,0.065166666666666664,1,450,710,7983.333333333333,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,4093cb178ee31ea62a0a3a43d25dcab90200de4d6030e4fef8add379549eec73,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,RANDOM,30,6000,652,30,0.10866666666666666,1,450,410,27666.666666666668,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,165fea269704b2c8f74836dab403d03a771ea91fd5503ae58a0f6b0b6992b639,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.02,6,0.021052631578947368,HEAD,30,6000,180,30,0.029999999999999999,1,446.66666666666669,430,8736.6666666666661,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,16483704655678a0220d5f21fb9a1a25347cb314e60836ac87cfadab06b5e05a,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.02,6,0.021052631578947368,QUARTER,30,6000,60,30,0.01,1,416.66666666666669,356.66666666666669,9186.6666666666661,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,ccf20561cbf600794f28d229ec0b1f13503da7650cac44679322632407b9c0ca,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.02,6,0.021052631578947368,MIDDLE,30,6000,210,30,0.035000000000000003,1,473.33333333333331,360,8826.6666666666661,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,a12c53836ff88ff507140c3b3765f0b85dff778a925aec7d718a7c9afc9ad6a4,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.02,6,0.021052631578947368,THREE_QUARTER,30,6000,150,30,0.025000000000000001,1,400,433.33333333333331,8233.3333333333339,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,b58f2cce821a2f3433b7685b9a2538a0cfa900b81fc499a21623a2a5e4ab8279,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.02,6,0.021052631578947368,TAIL,30,6000,0,0,0,0,426.66666666666669,400,7853.333333333333,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,dd06398dc793bfc5741eeb2c3533bbedf06117175644f5c65fb2cfe7b89ae598,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.02,6,0.021052631578947368,RANDOM,30,6000,157,30,0.026166666666666668,1,433.33333333333331,393.33333333333331,8766.6666666666661,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,1b8a1a89dd1ff40e70c8a886f3b2d8417cd381c75ba75fa3a2a2e4d0c88a0b19,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.050000000000000003,14,0.04912280701754386,HEAD,30,6000,330,30,0.055,1,403.33333333333331,350,7633.333333333333,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,19b53460f1879ab184907444d2911240417983ab8f50490b73405ca018158445,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.050000000000000003,14,0.04912280701754386,QUARTER,30,6000,239,30,0.039833333333333332,1,420,356.66666666666669,8276.6666666666661,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,a63a0ef912fd8aedaa777d0aca99a9fbafa664e38b579ba1b4bdc9b2348fe432,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.050000000000000003,14,0.04912280701754386,MIDDLE,30,6000,330,30,0.055,1,493.33333333333331,330,7173.333333333333,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,69b47a9b044b88c926ed113a78c8f37ef8e34739a6640012733044d41ac44d06,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.050000000000000003,14,0.04912280701754386,THREE_QUARTER,30,6000,242,30,0.040333333333333332,1,383.33333333333331,343.33333333333331,7720,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,e10cf606869b94261fc59b46ebfa1a9a3cec2537e09b213a8ca16d85919ca7d6,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.050000000000000003,14,0.04912280701754386,TAIL,30,6000,59,30,0.0098333333333333328,1,326.66666666666669,290,5903.333333333333,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,a6d790dc9df4f55e65dc90ecc4c4c3c5cfe0117e599aab1f4221ff6f432d199b,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.050000000000000003,14,0.04912280701754386,RANDOM,30,6000,280,30,0.046666666666666669,1,426.66666666666669,346.66666666666669,7733.333333333333,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,b0fdddb2fb5e473cb3b7ccf83fa08739faedfdc4e98b01a31ac4a283e6cf2abb,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.10000000000000001,29,0.10175438596491228,HEAD,30,6000,660,30,0.11,1,333.33333333333331,273.33333333333331,6436.666666666667,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,619e620ed7412fb0beb90a823f85824d2738f166dcba95471f92207f383f82ee,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.10000000000000001,29,0.10175438596491228,QUARTER,30,6000,630,30,0.105,1,313.33333333333331,280,6890,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,deb8d3f809f9803cd0536909c44c1c11d7bed0a4f2c76cd7bb7d6051edd733e4,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.10000000000000001,29,0.10175438596491228,MIDDLE,30,6000,573,30,0.095500000000000002,1,433.33333333333331,446.66666666666669,8333.3333333333339,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,c6f03ce8c2310f44c88c68727f4304fa22cf7af919f86a339950f0cdd60bfc0d,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.10000000000000001,29,0.10175438596491228,THREE_QUARTER,30,6000,660,30,0.11,1,320,300,6586.666666666667,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,4038354a82f1709b20c4bbc7706dcdca958af3b2855f160d8714d68287d9a5c2,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.10000000000000001,29,0.10175438596491228,TAIL,30,6000,390,30,0.065000000000000002,1,373.33333333333331,326.66666666666669,7560,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,4093cb178ee31ea62a0a3a43d25dcab90200de4d6030e4fef8add379549eec73,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,8,0.079244659623055658,0.10000000000000001,29,0.10175438596491228,RANDOM,30,6000,641,30,0.10683333333333334,1,543.33333333333337,256.66666666666669,5726.666666666667,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,165fea269704b2c8f74836dab403d03a771ea91fd5503ae58a0f6b0b6992b639,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.02,6,0.021052631578947368,HEAD,30,6000,183,30,0.030499999999999999,1,470,740,8526.6666666666661,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,16483704655678a0220d5f21fb9a1a25347cb314e60836ac87cfadab06b5e05a,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.02,6,0.021052631578947368,QUARTER,30,6000,177,30,0.029499999999999998,1,283.33333333333331,250,6516.666666666667,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,ccf20561cbf600794f28d229ec0b1f13503da7650cac44679322632407b9c0ca,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.02,6,0.021052631578947368,MIDDLE,30,6000,220,30,0.036666666666666667,1,276.66666666666669,230,6696.666666666667,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,a12c53836ff88ff507140c3b3765f0b85dff778a925aec7d718a7c9afc9ad6a4,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.02,6,0.021052631578947368,THREE_QUARTER,30,6000,230,30,0.03833333333333333,1,276.66666666666669,250,6993.333333333333,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,b58f2cce821a2f3433b7685b9a2538a0cfa900b81fc499a21623a2a5e4ab8279,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.02,6,0.021052631578947368,TAIL,30,6000,90,30,0.014999999999999999,1,273.33333333333331,236.66666666666666,6176.666666666667,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,dd06398dc793bfc5741eeb2c3533bbedf06117175644f5c65fb2cfe7b89ae598,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.02,6,0.021052631578947368,RANDOM,30,6000,180,30,0.029999999999999999,1,313.33333333333331,303.33333333333331,6983.333333333333,b0d536a83e150c019e5952bcd98124223bc6d6d39ec18ba4139ce7042293b5dd,586d66d7b2894eeb0b037984a647d6cab5fe89f7c2c809ea3be2050b0f9c6a41,1b8a1a89dd1ff40e70c8a886f3b2d8417cd381c75ba75fa3a2a2e4d0c88a0b19,40c33c5e04e976a0e1de01065d0ba3111cc9c97a3d1904da2aa3d3929acb5fcd
