caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-B200,19,4.500000,segmentCount,0,0,0,0
BCH-B200,19,4.500000,initialSyndromeCount,0,0,0,0
BCH-B200,19,4.500000,nonzeroSyndromeCount,0,0,0,0
BCH-B200,19,4.500000,syndromeCalculationCount,0,0,0,0
BCH-B200,19,4.500000,syndromeBitTestCount,0,0,0,0
BCH-B200,19,4.500000,syndromeXorCount,0,0,0,0
BCH-B200,19,4.500000,syndromeShiftCount,0,0,0,0
BCH-B200,19,4.500000,tableLookupCount,0,0,0,0
BCH-B200,19,4.500000,lookupHitCount,0,0,0,0
BCH-B200,19,4.500000,lookupMissCount,0,0,0,0
BCH-B200,19,4.500000,bitFlipCount,65070,2.1293236035210574,5,6
BCH-B200,19,4.500000,postSyndromeCheckCount,30559,1,1,1
BCH-B200,19,4.500000,correctedSegmentCount,0,0,0,0
BCH-B200,19,4.500000,failedSegmentCount,0,0,0,0
BCH-B200,19,4.500000,miscorrectedSegmentCount,0,0,0,0
BCH-B200,19,4.500000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-B200,19,4.500000,syndromeValueCount,366708,12,12,12
BCH-B200,19,4.500000,syndromeEvaluationCount,93510540,3060,3060,3060
BCH-B200,19,4.500000,bmIterationCount,325404,10.648385091135181,12,12
BCH-B200,19,4.500000,bmDiscrepancyCount,325404,10.648385091135181,12,12
BCH-B200,19,4.500000,bmLocatorUpdateCount,97195,3.1805687358879546,11,16
BCH-B200,19,4.500000,bmPolynomialCopyCount,66194,2.1661049118099416,5,6
BCH-B200,19,4.500000,chienPositionTestCount,6914835,226.27818318662261,255,255
BCH-B200,19,4.500000,chienPolynomialEvaluationCount,6914835,226.27818318662261,255,255
BCH-B200,19,4.500000,chienRootCount,65246,2.1350829542851533,5,6
BCH-B200,19,4.500000,gfAddCount,115416032,3776.8262050459766,4564,5341
BCH-B200,19,4.500000,gfMultiplyCount,24499184,801.70110278477694,1576,1837
BCH-B200,19,4.500000,gfDivideCount,66194,2.1661049118099416,5,6
BCH-B200,19,4.500000,gfInverseCount,0,0,0,0
BCH-B200,19,4.500000,locatorDegree,66270,2.1685919041853463,5,6
BCH-B200,19,4.500000,rootCount,65246,2.1350829542851533,5,6
BCH-B200,19,4.500000,decoderFailureCount,200,0.0065447167773814586,0,1
BCH-B200,19,4.500000,miscorrectionCount,0,0,0,0
