schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,esN0Db,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,totalDecodeTimeUs,timedFrames,decoderMemoryBytes,peakWorkspaceBytes,memoryMeasurementMethod,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash
bch.s6.result.v1,stage03_bch_formal_rerun,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,4.500000,5.4342168516223506,3.494794834767923,0.42119674098547788,0.17740669461678774,20260804,1,19,0,50000,50000,30559,6111800,66542,27117,1185,200,0.00019388723452992571,0.0065447167773814586,30359,0.99345528322261856,30359,0.99345528322261856,0,0,200,0.0065447167773814586,3442,26917,200,4.1694983474595482,17.706289472823208,15,25.300000000000001,47.883999999999645,4919.6000000000004,541086.50000000442,30559,2400,802,EXACT_FROM_TYPE_AND_COUNT,a2060b32302d6dc4d3ccfec9028da7ffb9694740c18af50c7d9d1966477a554e,f6c81c956983bc7bdf7db3837fb77d55f79ac02c37a5a684d6afeed18c6e490a,TARGET_FRAME_ERRORS_REACHED,200,1000,50000,7,0,0,1,fc202d25b71b9ae71f419bf941b9c513b8221b2f57acd54c4d0b967c2d8ca732
