caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,30,10.000000,segmentCount,950000,19,19,19
BCH-S200,30,10.000000,initialSyndromeCount,950000,19,19,19
BCH-S200,30,10.000000,nonzeroSyndromeCount,58,0.00116,0,1
BCH-S200,30,10.000000,syndromeCalculationCount,950058,19.001159999999999,19,20
BCH-S200,30,10.000000,syndromeBitTestCount,10450638,209.01275999999999,209,220
BCH-S200,30,10.000000,syndromeXorCount,15604401,312.08801999999997,348,399
BCH-S200,30,10.000000,syndromeShiftCount,5201467,104.02934,116,133
BCH-S200,30,10.000000,tableLookupCount,58,0.00116,0,1
BCH-S200,30,10.000000,lookupHitCount,58,0.00116,0,1
BCH-S200,30,10.000000,lookupMissCount,0,0,0,0
BCH-S200,30,10.000000,bitFlipCount,58,0.00116,0,1
BCH-S200,30,10.000000,postSyndromeCheckCount,58,0.00116,0,1
BCH-S200,30,10.000000,correctedSegmentCount,58,0.00116,0,1
BCH-S200,30,10.000000,failedSegmentCount,0,0,0,0
BCH-S200,30,10.000000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,30,10.000000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,30,10.000000,syndromeValueCount,0,0,0,0
BCH-S200,30,10.000000,syndromeEvaluationCount,0,0,0,0
BCH-S200,30,10.000000,bmIterationCount,0,0,0,0
BCH-S200,30,10.000000,bmDiscrepancyCount,0,0,0,0
BCH-S200,30,10.000000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,30,10.000000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,30,10.000000,chienPositionTestCount,0,0,0,0
BCH-S200,30,10.000000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,30,10.000000,chienRootCount,0,0,0,0
BCH-S200,30,10.000000,gfAddCount,0,0,0,0
BCH-S200,30,10.000000,gfMultiplyCount,0,0,0,0
BCH-S200,30,10.000000,gfDivideCount,0,0,0,0
BCH-S200,30,10.000000,gfInverseCount,0,0,0,0
BCH-S200,30,10.000000,locatorDegree,0,0,0,0
BCH-S200,30,10.000000,rootCount,0,0,0,0
BCH-S200,30,10.000000,decoderFailureCount,0,0,0,0
BCH-S200,30,10.000000,miscorrectionCount,0,0,0,0
