series,configurationId,channelCondition,burstRatio,x,EsN0Db,rawY,plotted,sourceType,sourceCsvAbsolutePath,sourceStage,sourceRowKey,interpolated,exclusionReason,nonMonotonicHighSnrAnomaly
无突发信道（AWGN）,NO_BURST_AWGN,NO_BURST_AWGN,0,,,10226.532688950338,true,HISTORICAL_FORMAL_WEIGHTED_SUMMARY,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\BCH\simulation\stages\S1\stage07_awgn_dense_formal\published_results\stage07_awgn_dense_formal_results.csv,BCH_S1_stage07_awgn_dense_formal,stage07_awgn_dense_formal_K200_S15_0;stage07_awgn_dense_formal_K200_S15_1;stage07_awgn_dense_formal_K200_S15_2;stage07_awgn_dense_formal_K200_S15_3;stage07_awgn_dense_formal_K200_S15_4;stage07_awgn_dense_formal_K200_S15_5;stage07_awgn_dense_formal_K200_S15_6;stage07_awgn_dense_formal_K200_S15_7;stage07_awgn_dense_formal_K200_S15_8;stage07_awgn_dense_formal_K200_S15_9;stage07_awgn_dense_formal_K200_S15_10;stage07_awgn_dense_formal_K200_S15_11;stage07_awgn_dense_formal_K200_S15_12;stage07_awgn_dense_formal_K200_S15_13;stage07_awgn_dense_formal_K200_S15_14;stage07_awgn_dense_formal_K200_S15_15;stage07_awgn_dense_formal_K200_S15_16;stage07_awgn_dense_formal_K200_S15_17;stage07_awgn_dense_formal_K200_S15_18;stage07_awgn_dense_formal_K200_S15_19;stage07_awgn_dense_formal_K200_S15_20;stage07_awgn_dense_formal_K200_S15_21;stage07_awgn_dense_formal_K200_S15_22;stage07_awgn_dense_formal_K200_S15_23;stage07_awgn_dense_formal_K200_S15_24;stage07_awgn_dense_formal_K200_S15_25;stage07_awgn_dense_formal_K200_S15_26,false,,false
BCH码块交织 D=19,BCH_CODEBLOCK_D19,BURST_POLARITY_REVERSAL_AWGN,"2%,5%,10% weighted",,,9158.155535619127,true,S7_DERIVED_VALIDATED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage13_latency_complexity\results\latency_complexity_summary.csv,S7_stage13_latency_complexity,BCH_CODEBLOCK_D19,false,,false
全帧伪随机交织,BCH_GLOBAL_PSEUDO_285,BURST_POLARITY_REVERSAL_AWGN,"2%,5%,10% weighted",,,8925.406650475321,true,S7_DERIVED_VALIDATED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage13_latency_complexity\results\latency_complexity_summary.csv,S7_stage13_latency_complexity,BCH_GLOBAL_PSEUDO_285,false,,false
无交织,BCH_NONE,BURST_POLARITY_REVERSAL_AWGN,"2%,5%,10% weighted",,,8553.286132044557,true,S7_DERIVED_VALIDATED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage13_latency_complexity\results\latency_complexity_summary.csv,S7_stage13_latency_complexity,BCH_NONE,false,,false
行列交织 rows=15,BCH_ROW_COLUMN_R15,BURST_POLARITY_REVERSAL_AWGN,"2%,5%,10% weighted",,,9052.931998121227,true,S7_DERIVED_VALIDATED,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage13_latency_complexity\results\latency_complexity_summary.csv,S7_stage13_latency_complexity,BCH_ROW_COLUMN_R15,false,,false
