series,x,rawY,plotted,exclusionReason,nonMonotonicHighSnrAnomaly
BCH码块交织 D=19,-5.0,0.26985750000000003,true,,false
BCH码块交织 D=19,-4.5,0.25824416666666666,true,,false
BCH码块交织 D=19,-4.0,0.24611416666666666,true,,false
BCH码块交织 D=19,-3.5,0.2329591666666667,true,,false
BCH码块交织 D=19,-3.0,0.21919916666666664,true,,false
BCH码块交织 D=19,-2.5,0.2057891666666667,true,,false
BCH码块交织 D=19,-2.0,0.19134249999999997,true,,false
BCH码块交织 D=19,-1.5,0.17647500000000002,true,,false
BCH码块交织 D=19,-1.0,0.16073666666666667,true,,false
BCH码块交织 D=19,-0.5,0.14565666666666663,true,,false
BCH码块交织 D=19,0.0,0.12938583333333334,true,,false
BCH码块交织 D=19,0.5,0.11355583333333331,true,,false
BCH码块交织 D=19,1.0,0.09863833333333333,true,,false
BCH码块交织 D=19,1.5,0.0834975,true,,false
BCH码块交织 D=19,2.0,0.06910666666666666,true,,false
BCH码块交织 D=19,2.5,0.055757499999999995,true,,false
BCH码块交织 D=19,3.0,0.04359166666666667,true,,false
BCH码块交织 D=19,3.5,0.03333666666666667,true,,false
BCH码块交织 D=19,4.0,0.0246425,true,,false
BCH码块交织 D=19,4.5,0.01774,true,,false
BCH码块交织 D=19,5.0,0.011909999999999999,true,,false
BCH码块交织 D=19,5.5,0.007660833333333332,true,,false
BCH码块交织 D=19,6.0,0.00467,true,,false
BCH码块交织 D=19,6.5,0.002924166666666667,true,,false
BCH码块交织 D=19,7.0,0.0014926263042937182,true,,false
BCH码块交织 D=19,7.5,0.0007183840202843691,true,,false
BCH码块交织 D=19,8.0,0.0003863826184221139,true,,false
BCH码块交织 D=19,8.5,0.00016274291893140713,true,,false
BCH码块交织 D=19,9.0,7.097118346347096e-05,true,,false
BCH码块交织 D=19,9.5,2.611666666666667e-05,true,,false
BCH码块交织 D=19,10.0,9.383333333333332e-06,true,,false
全帧伪随机交织,-5.0,0.27177666666666667,true,,false
全帧伪随机交织,-4.5,0.2596975,true,,false
全帧伪随机交织,-4.0,0.24702333333333334,true,,false
全帧伪随机交织,-3.5,0.23388166666666665,true,,false
全帧伪随机交织,-3.0,0.22059166666666666,true,,false
全帧伪随机交织,-2.5,0.20770583333333334,true,,false
全帧伪随机交织,-2.0,0.19332666666666665,true,,false
全帧伪随机交织,-1.5,0.1784583333333333,true,,false
全帧伪随机交织,-1.0,0.163685,true,,false
全帧伪随机交织,-0.5,0.14819166666666664,true,,false
全帧伪随机交织,0.0,0.1334875,true,,false
全帧伪随机交织,0.5,0.11898166666666665,true,,false
全帧伪随机交织,1.0,0.10553083333333334,true,,false
全帧伪随机交织,1.5,0.09285500000000001,true,,false
全帧伪随机交织,2.0,0.08099833333333332,true,,false
全帧伪随机交织,2.5,0.07049333333333334,true,,false
全帧伪随机交织,3.0,0.06165583333333333,true,,false
全帧伪随机交织,3.5,0.0543625,true,,false
全帧伪随机交织,4.0,0.0484375,true,,false
全帧伪随机交织,4.5,0.043814166666666675,true,,false
全帧伪随机交织,5.0,0.040185000000000005,true,,false
全帧伪随机交织,5.5,0.03763083333333333,true,,false
全帧伪随机交织,6.0,0.03564666666666667,true,,false
