sourceRowId,caseId,xRaw,yRaw,xPlot,yPlot,isZeroPoint,sourceFile,sourceHash
0,CC-B-R12-S--0.5,306.0,277.8791000000003,306.0,277.8791000000003,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
1,CC-B-R12-S--0.5,35.0,303.5785000000005,35.0,303.5785000000005,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
2,CC-B-R12-S--0.5,49.0,312.2236999999999,49.0,312.2236999999999,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
3,CC-B-R12-S--0.5,70.0,320.3603999999999,70.0,320.3603999999999,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
4,CC-B-R12-S--0.5,84.0,325.7486999999998,84.0,325.7486999999998,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
5,CC-B-R12-S--0.5,98.0,330.82909999999987,98.0,330.82909999999987,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
6,CC-B-R12-S--0.5,112.0,333.83130000000045,112.0,333.83130000000045,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
7,CC-B-R12-S-0,306.0,286.14479999999975,306.0,286.14479999999975,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
8,CC-B-R12-S-0,35.0,319.6494999999998,35.0,319.6494999999998,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
9,CC-B-R12-S-0,49.0,324.5926000000005,49.0,324.5926000000005,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
10,CC-B-R12-S-0,70.0,334.8535000000002,70.0,334.8535000000002,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
11,CC-B-R12-S-0,84.0,341.85839999999996,84.0,341.85839999999996,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
12,CC-B-R12-S-0,98.0,343.7526999999998,98.0,343.7526999999998,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
13,CC-B-R12-S-0,112.0,347.68799999999953,112.0,347.68799999999953,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
14,CC-B-R23-S-0.5,306.0,282.35340000000014,306.0,282.35340000000014,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
15,CC-B-R23-S-0.5,35.0,309.17389999999966,35.0,309.17389999999966,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
16,CC-B-R23-S-0.5,49.0,315.47169999999977,49.0,315.47169999999977,NO,stage10_traceback_figure_data_latency.csv,aa75f87c8c0177333407787b398a653bad98b3a23458462e63713f8e2a1c139b
