caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,nanInfCount,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,frameStart,frameEnd,runId,alphaCalibrationFrameRange,smokeEvaluationFrameRange,stopReason,status
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,-1.5,-1.5,0.54119982655924792,0.70626877231137719,100,3097,100,0.10323333333333333,1,32,32,32,32,0,1,241.53799999999995,217.69999999999999,370.97999999999996,562.39999999999998,6.7699999999999996,0,0,672,307200,2150400,2150400,0,0,2150400,4300800,1290405,2150400,2150400,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,-1.5,-1.5,0.54119982655924792,0.70626877231137719,100,3231,100,0.1077,1,3.1400000000000001,3,5,5,1,0,28.43,25.899999999999999,41.210000000000001,63.100000000000001,0,1,0,672,30144,211008,211008,0,0,211008,422016,126868,211008,211008,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,-1,-1,1.0411998265592479,0.62946270589708364,100,2558,100,0.085266666666666671,1,32,32,32,32,0,1,1007.6879999999993,925.65000000000009,1505.6599999999999,1868.5,13.92,0,0,672,307200,2150400,2150400,4300800,2150400,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,-1,-1,1.0411998265592479,0.62946270589708364,100,2622,100,0.087400000000000005,1,32,32,32,32,0,1,234.86399999999998,215.30000000000001,356.66500000000002,379,6.3499999999999996,0,0,672,307200,2150400,2150400,0,0,2150400,4300800,1290189,2150400,2150400,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,-1,-1,1.0411998265592479,0.62946270589708364,100,2773,100,0.09243333333333334,1,3.3100000000000001,3,4.0499999999999972,32,0.98999999999999999,0.01,29.464000000000002,25.399999999999999,46.449999999999989,222.09999999999999,0.01,0.98999999999999999,0,672,31776,222432,222432,0,0,222432,444864,133898,222432,222432,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,-0.5,-0.5,1.5411998265592479,0.56100922715098167,100,2134,100,0.07113333333333334,1,32,32,32,32,0,1,1027.8680000000004,950.35000000000002,1370.8849999999998,1504.8,10.67,0,0,672,307200,2150400,2150400,4300800,2150400,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,-0.5,-0.5,1.5411998265592479,0.56100922715098167,100,2150,100,0.07166666666666667,1,31.710000000000001,32,32,32,0.01,0.98999999999999999,239.24200000000002,218,357.91999999999996,538.79999999999995,5.6299999999999999,0.01,0,672,304416,2130912,2130912,0,0,2130912,4261824,1279041,2130912,2130912,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,-0.5,-0.5,1.5411998265592479,0.56100922715098167,100,2262,100,0.075399999999999995,1,3.3599999999999999,3,5,32,0.98999999999999999,0.01,29.624999999999996,25.100000000000001,45.384999999999991,188.19999999999999,0.01,0.98999999999999999,0,672,32256,225792,225792,0,0,225792,451584,136170,225792,225792,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,0,0,2.0411998265592479,0.5,100,1711,100,0.057033333333333332,1,32,32,32,32,0,1,1080.9809999999998,956.29999999999995,1590.4599999999998,1803.8,7.96,0,0,672,307200,2150400,2150400,4300800,2150400,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,0,0,2.0411998265592479,0.5,100,1730,100,0.057666666666666665,1,31.699999999999999,32,32,32,0.01,0.98999999999999999,248.36499999999987,219.44999999999999,361.54499999999996,407.10000000000002,5.3399999999999999,0.01,0,672,304320,2130240,2130240,0,0,2130240,4260480,1282211,2130240,2130240,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,0,0,2.0411998265592479,0.5,100,1793,100,0.059766666666666669,1,2.8900000000000001,3,4,7,1,0,28.943999999999996,25.199999999999999,46.454999999999984,98.400000000000006,0,1,0,672,27744,194208,194208,0,0,194208,388416,117372,194208,194208,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,2.5,2.5,4.5411998265592484,0.28117066259517454,100,247,84,0.0082333333333333338,0.83999999999999997,13.27,2,32,32,0.62,0.38,446.37199999999984,93,1329.0449999999998,1574.4000000000001,0.51000000000000001,0.62,0,672,127392,891744,891744,1783488,891744,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,2.5,2.5,4.5411998265592484,0.28117066259517454,100,247,85,0.0082333333333333338,0.84999999999999998,20.18,32,32,32,0.39000000000000001,0.60999999999999999,158.50699999999995,211.75,342.96999999999997,545.60000000000002,1.1299999999999999,0.39000000000000001,0,672,193728,1356096,1356096,0,0,1356096,2712192,822828,1356096,1356096,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,2.5,2.5,4.5411998265592484,0.28117066259517454,100,264,84,0.0088000000000000005,0.83999999999999997,1.79,2,2.0499999999999972,3,1,0,17.595000000000002,17.600000000000001,27.909999999999997,40.399999999999999,0,1,0,672,17184,120288,120288,0,0,120288,240576,73680,120288,120288,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,3,3,5.0411998265592484,0.25059361681363618,100,138,60,0.0045999999999999999,0.59999999999999998,8.3399999999999999,2,32,32,0.78000000000000003,0.22,295.58900000000006,66.200000000000003,1261.5749999999998,1763,0.26000000000000001,0.78000000000000003,0,672,80064,560448,560448,1120896,560448,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,3,3,5.0411998265592484,0.25059361681363618,100,143,67,0.0047666666666666664,0.67000000000000004,16.5,3,32,32,0.51000000000000001,0.48999999999999999,131.00399999999993,50.849999999999994,342.77499999999998,466.19999999999999,0.71999999999999997,0.51000000000000001,0,672,158400,1108800,1108800,0,0,1108800,2217600,671528,1108800,1108800,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,3,3,5.0411998265592484,0.25059361681363618,100,138,61,0.0045999999999999999,0.60999999999999999,1.6899999999999999,2,2.0499999999999972,3,1,0,18.940000000000001,17.300000000000001,27.615000000000002,180.30000000000001,0,1,0,672,16224,113568,113568,0,0,113568,227136,69815,113568,113568,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,3.5,3.5,5.5411998265592484,0.22334179607548157,100,77,41,0.0025666666666666667,0.40999999999999998,3.9100000000000001,2,32,32,0.92000000000000004,0.080000000000000002,146.91900000000001,61.950000000000003,959.15999999999997,1446.8,0.089999999999999997,0.92000000000000004,0,672,37536,262752,262752,525504,262752,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,3.5,3.5,5.5411998265592484,0.22334179607548157,100,76,47,0.0025333333333333332,0.46999999999999997,10.880000000000001,2,32,32,0.68999999999999995,0.31,89.513000000000005,19.75,280.05000000000001,385.60000000000002,0.38,0.68999999999999995,0,672,104448,731136,731136,0,0,731136,1462272,444819,731136,731136,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,3.5,3.5,5.5411998265592484,0.22334179607548157,100,78,42,0.0025999999999999999,0.41999999999999998,1.45,1,2,2,1,0,16.553999999999995,14.850000000000001,28.110000000000003,67.900000000000006,0,1,0,672,13920,97440,97440,0,0,97440,194880,60252,97440,97440,9696,2026072001,2026073241,480,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,4,4,6.0411998265592484,0.19905358527674863,125,47,31,0.0012533333333333333,0.248,2.024,1,2,32,0.97599999999999998,0.024,71.983199999999997,35.399999999999999,78.939999999999984,1456.2,0.024,0.97599999999999998,0,672,24288,170016,170016,340032,170016,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10124,2001,,10000:10124,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,4,4,6.0411998265592484,0.19905358527674863,125,45,32,0.0011999999999999999,0.25600000000000001,6.1680000000000001,1,32,32,0.83999999999999997,0.16,48.528800000000018,10.800000000000001,228.39999999999998,367.60000000000002,0.184,0.83999999999999997,0,672,74016,518112,518112,0,0,518112,1036224,317356,518112,518112,9696,2026072001,2026073241,480,10000,10124,2001,,10000:10124,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,4,4,6.0411998265592484,0.19905358527674863,125,46,30,0.0012266666666666667,0.23999999999999999,1.304,1,2,3,1,0,12.481599999999997,9.5999999999999996,18.5,31.800000000000001,0,1,0,672,15648,109536,109536,0,0,109536,219072,68054,109536,109536,9696,2026072001,2026073241,480,10000,10124,2001,,10000:10124,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,4.5,4.5,6.5411998265592484,0.17740669461678774,264,45,30,0.00056818181818181815,0.11363636363636363,1.1174242424242424,1,2,2,1,0,43.743560606060591,33.150000000000006,76.589999999999989,266.30000000000001,0,1,0,672,28320,198240,198240,396480,198240,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10263,2001,,10000:10263,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,4.5,4.5,6.5411998265592484,0.17740669461678774,264,49,38,0.00061868686868686866,0.14393939393939395,4.1590909090909092,1,32,32,0.90151515151515149,0.098484848484848481,39.307954545454571,10.6,220.37,510.89999999999998,0.10606060606060606,0.90151515151515149,0,672,105408,737856,737856,0,0,737856,1475712,449780,737856,737856,9696,2026072001,2026073241,480,10000,10263,2001,,10000:10263,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,4.5,4.5,6.5411998265592484,0.17740669461678774,264,45,30,0.00056818181818181815,0.11363636363636363,1.1022727272727273,1,2,2,1,0,11.374621212121204,9.4000000000000004,18.469999999999999,32.899999999999999,0,1,0,672,27936,195552,195552,0,0,195552,391104,122885,195552,195552,9696,2026072001,2026073241,480,10000,10263,2001,,10000:10263,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,5,5,7.0411998265592484,0.15811388300841897,500,41,26,0.00027333333333333333,0.051999999999999998,1.048,1,1,3,1,0,37.0916,32.5,64.194999999999908,196.19999999999999,0,1,0,672,50304,352128,352128,704256,352128,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10499,2001,,10000:10499,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,5,5,7.0411998265592484,0.15811388300841897,500,44,34,0.00029333333333333333,0.068000000000000005,2.3439999999999999,1,2,32,0.95799999999999996,0.042000000000000003,19.328600000000012,10.4,26.439999999999873,263,0.042000000000000003,0.95799999999999996,0,672,112512,787584,787584,0,0,787584,1575168,485223,787584,787584,9696,2026072001,2026073241,480,10000,10499,2001,,10000:10499,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,5,5,7.0411998265592484,0.15811388300841897,500,41,26,0.00027333333333333333,0.051999999999999998,1.046,1,1,2,1,0,10.160200000000001,9.0999999999999996,16.404999999999994,65.5,0,1,0,672,50208,351456,351456,0,0,351456,702912,221955,351456,351456,9696,2026072001,2026073241,480,10000,10499,2001,,10000:10499,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,5.5,5.5,7.5411998265592484,0.14091914656322269,500,19,12,0.00012666666666666666,0.024,1.024,1,1,2,1,0,34.917400000000022,32.100000000000001,55.404999999999994,127.40000000000001,0,1,0,672,49152,344064,344064,688128,344064,0,0,0,0,0,9696,2026072001,2026073241,480,10000,10499,2001,,10000:10499,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.80000000000000004,5.5,5.5,7.5411998265592484,0.14091914656322269,500,21,15,0.00013999999999999999,0.029999999999999999,1.3979999999999999,1,1,32,0.98799999999999999,0.012,13.169400000000001,10.1,16.604999999999997,227.19999999999999,0.012,0.98799999999999999,0,672,67104,469728,469728,0,0,469728,939456,292764,469728,469728,9696,2026072001,2026073241,480,10000,10499,2001,,10000:10499,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,5.5,5.5,7.5411998265592484,0.14091914656322269,500,19,12,0.00012666666666666666,0.024,1.026,1,1,2,1,0,9.919599999999992,8.9000000000000004,15.204999999999995,145.09999999999999,0,1,0,672,49248,344736,344736,0,0,344736,689472,218689,344736,344736,9696,2026072001,2026073241,480,10000,10499,2001,,10000:10499,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-3,-3,-0.28933227713462006,0.99763115748443987,100,4588,100,0.15293333333333334,1,32,32,32,32,0,1,1234.8439999999996,1087.75,1782.6399999999999,2314.5999999999999,32.479999999999997,0,0,784,358400,2508800,2508800,5017600,2508800,0,0,0,0,0,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,-3,-3,-0.28933227713462006,0.99763115748443987,100,4755,100,0.1585,1,32,32,32,32,0,1,299.40300000000002,260.79999999999995,435.59500000000003,715.39999999999998,9.6099999999999994,0,0,784,358400,2508800,2508800,0,0,2508800,5017600,1501701,2508800,2508800,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,-3,-3,-0.28933227713462006,0.99763115748443987,100,4901,100,0.16336666666666666,1,3.6000000000000001,3,5,32,0.98999999999999999,0.01,38.544000000000004,34.350000000000001,58.874999999999993,252.69999999999999,0.01,0.98999999999999999,0,784,40320,282240,282240,0,0,282240,564480,169419,282240,282240,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-2.5,-2.5,0.21066772286537994,0.88913970501946138,100,4158,100,0.1386,1,32,32,32,32,0,1,1312.4970000000003,1143.25,2052.3699999999999,3079.5999999999999,28.34,0,0,784,358400,2508800,2508800,5017600,2508800,0,0,0,0,0,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,-2.5,-2.5,0.21066772286537994,0.88913970501946138,100,4269,100,0.14230000000000001,1,32,32,32,32,0,1,289.67499999999995,260.80000000000001,418.01999999999992,539.20000000000005,9.2699999999999996,0,0,784,358400,2508800,2508800,0,0,2508800,5017600,1502448,2508800,2508800,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,-2.5,-2.5,0.21066772286537994,0.88913970501946138,100,4407,100,0.1469,1,3.3300000000000001,3,5,5,1,0,36.380999999999993,35.799999999999997,51.389999999999979,79.299999999999997,0,1,0,784,37296,261072,261072,0,0,261072,522144,156496,261072,261072,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-2,-2,0.71066772286537994,0.79244659623055669,100,3652,100,0.12173333333333333,1,32,32,32,32,0,1,1366.926999999999,1259.05,1866.7150000000001,2283,24.91,0,0,784,358400,2508800,2508800,5017600,2508800,0,0,0,0,0,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,-2,-2,0.71066772286537994,0.79244659623055669,100,3759,100,0.12529999999999999,1,32,32,32,32,0,1,312.51600000000002,269.19999999999999,427.87999999999994,533.20000000000005,9.3300000000000001,0,0,784,358400,2508800,2508800,0,0,2508800,5017600,1503052,2508800,2508800,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,-2,-2,0.71066772286537994,0.79244659623055669,100,3903,100,0.13009999999999999,1,3.3399999999999999,3,5,6,1,0,40.186,37.450000000000003,63.404999999999987,144.80000000000001,0,1,0,784,37408,261856,261856,0,0,261856,523712,157044,261856,261856,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-1.5,-1.5,1.2106677228653799,0.70626877231137719,100,3139,100,0.10463333333333333,1,32,32,32,32,0,1,1278.3979999999997,1167.1999999999998,1759.5999999999999,2266.4000000000001,20.309999999999999,0,0,784,358400,2508800,2508800,5017600,2508800,0,0,0,0,0,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,-1.5,-1.5,1.2106677228653799,0.70626877231137719,100,3229,100,0.10763333333333333,1,32,32,32,32,0,1,286.31700000000006,261.19999999999999,392.89999999999998,446.5,8.3800000000000008,0,0,784,358400,2508800,2508800,0,0,2508800,5017600,1504117,2508800,2508800,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,-1.5,-1.5,1.2106677228653799,0.70626877231137719,100,3393,100,0.11310000000000001,1,3.5800000000000001,3,5,32,0.98999999999999999,0.01,38.225999999999999,30.949999999999999,60.205000000000005,253.30000000000001,0.01,0.98999999999999999,0,784,40096,280672,280672,0,0,280672,561344,168130,280672,280672,11312,2026072001,2026073241,560,10000,10099,2001,,10000:10099,TARGET_FRAME_ERRORS_REACHED,PASS
