schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,esN0Db,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,totalDecodeTimeUs,timedFrames,decoderMemoryBytes,peakWorkspaceBytes,memoryMeasurementMethod,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash
bch.s6.result.v1,stage03_bch_formal_rerun,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,-2.500000,-1.565783148377649,0.69730324323603288,0.94294204754028299,0.88913970501946127,20260804,1,5,0,50000,50000,1000,200000,35899,1000,28749,1000,0.14374500000000001,1,0,0,0,0,0,0,1000,1,0,0,1000,4.8726999999999929,25.309199999999944,22.199999999999999,32.41999999999998,66.10899999999998,617.70000000000005,25309.199999999943,1000,2400,802,EXACT_FROM_TYPE_AND_COUNT,3f7a1c60e6baf102e1068711811e571ec166fa12691476c12d388d3a347252a3,71260739665f6a35ad4b636ebc5210132f93d604c5321c65d1791e7897ef3094,TARGET_FRAME_ERRORS_REACHED,200,1000,50000,1,0,0,1,fd94f22b3fe73f1b67ec86f0eceffef83bbbd249f70377a8126fb34f71fe3923
