stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,configurationId,interleaverMode,interleaverDepth,interleaverSeed,permutationFile,permutationSha256,burstLengthIndex,burstLengthBits,burstRatio,snrIndex,targetSnrDb,derivedEbN0Db,sigma2,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,interleaverApplyTimeTotalNs,deinterleaverApplyTimeTotalNs,decoderTimeTotalNs,interleaverTimeMeanNs,deinterleaverTimeMeanNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,interleaverBufferBits,interleaverBufferBytes,interleaverStartupDelayBits,burstStartChecksum,payloadChecksum,awgnChecksum,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,0,0,1.5381486434452905,0.5,1397048147,1000,200000,14849,1000,1000,0,0,1000,0,0,0,0,0,0,681500,724000,8597800,681,724,8597,7800,11300,13400,46800,285,36,285,4216799325451620966,9362680610510031887,10673462479519888696,0.074245000000000005,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S0.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,4,2,3.5381486434452905,0.31547867224009662,1397048147,1000,200000,4442,868,1000,0,132,868,0,0,0,0,0,0,715200,741000,8007000,715,741,8007,6300,10800,12400,98200,285,36,285,1411886139930869538,2150754697515847342,13325079790679171968,0.022210000000000001,0.86799999999999999,0,0.86799999999999999,0,0.13200000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S4.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,8,4,5.5381486434452905,0.19905358527674863,1397048147,1000,200000,587,238,1000,0,762,238,0,0,0,0,0,0,673600,681200,6968400,673,681,6968,5700,10000,10500,40900,285,36,285,12137824026100086671,8777071922808068950,9616310890745285909,0.0029350000000000001,0.23799999999999999,0,0.23799999999999999,0,0.76200000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S8.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,12,6,7.5381486434452905,0.12559432157547901,1397048147,17613,3522600,446,200,17613,0,17413,200,1,0,0,0,0,0,15525500,16197500,168341900,881,919,9557,7600,10600,35700,10089100,285,36,285,5154056649938414727,5135234233759223864,16839323525589189868,0.00012661102594674388,0.011355248963833532,0,0.011355248963833532,5.6776244819167658e-05,0.98864475103616645,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S12.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,16,8,9.5381486434452896,0.079244659623055658,1397048147,50000,10000000,1,1,50000,0,49999,1,0,0,0,0,0,0,41787600,39511800,397111900,835,790,7942,7600,9700,19900,6328300,285,36,285,214495037818915695,823253338731286723,12447614373125171695,9.9999999999999995e-08,2.0000000000000002e-05,0,2.0000000000000002e-05,0,0.99997999999999998,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S16.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,20,10,11.53814864344529,0.050000000000000003,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,49325800,52283300,483158000,986,1045,9663,8700,10500,33900,3370900,285,36,285,13169416095718892928,14642903992104973359,4379313992527491296,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S20.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,24,12,13.53814864344529,0.031547867224009665,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,48777500,56571500,438122300,975,1131,8762,8600,9900,22800,5899600,285,36,285,8745370237273232602,16268545979833465784,9464005940477446643,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S24.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,28,14,15.53814864344529,0.019905358527674867,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,53468000,49343500,509215700,1069,986,10184,8700,10600,36100,9242900,285,36,285,2766974957627432029,16213838992680881621,4811885832127083213,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S28.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,32,16,17.53814864344529,0.012559432157547897,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,43083000,45224700,450407400,861,904,9008,8600,9700,21900,6909400,285,36,285,6366733752975558905,6743520209058408488,6824782962353169875,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S32.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,36,18,19.53814864344529,0.0079244659623055672,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,50562400,46020500,485028500,1011,920,9700,8700,10300,31800,3009500,285,36,285,9834107583686661785,738359449490537413,16309190026797989716,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S36.json,
