caseId,configurationId,interleaverMode,interleaverDepth,burstLengthIndex,burstLengthBits,snrIndex,targetSnrDb,derivedEbN0Db,permutationSha256
K300_M511K421,NONE_L0,NONE,1,0,0,0,0,1.1394335230683674,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_L0,NONE,1,0,0,4,2,3.1394335230683676,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_L0,NONE,1,0,0,8,4,5.1394335230683676,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_L0,NONE,1,0,0,12,6,7.1394335230683676,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_L0,NONE,1,0,0,16,8,9.1394335230683676,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_L0,NONE,1,0,0,20,10,11.139433523068368,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_L0,NONE,1,0,0,24,12,13.139433523068368,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_L0,NONE,1,0,0,28,14,15.139433523068368,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_L0,NONE,1,0,0,32,16,17.139433523068366,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_L0,NONE,1,0,0,36,18,19.139433523068366,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_LREP,NONE,1,1,8,3,1.5,2.6394335230683676,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_LREP,NONE,1,1,8,7,3.5,4.6394335230683676,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_LREP,NONE,1,1,8,11,5.5,6.6394335230683676,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_LREP,NONE,1,1,8,15,7.5,8.6394335230683676,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_LREP,NONE,1,1,8,19,9.5,10.639433523068368,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_LREP,NONE,1,1,8,23,11.5,12.639433523068368,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_LREP,NONE,1,1,8,27,13.5,14.639433523068368,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_LREP,NONE,1,1,8,31,15.5,16.639433523068366,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,NONE_LREP,NONE,1,1,8,35,17.5,18.639433523068366,85bc0ce3b252e3095c17ae3953f7b77811671e87f532571ea7b63a9c457415d6
K300_M511K421,BEST_LREP,ROW_COLUMN,16,1,8,2,1,2.1394335230683676,26a4baccd626788f0406a98ed6382a11bd05b1fc7851414b34a2da34300f621f
K300_M511K421,BEST_LREP,ROW_COLUMN,16,1,8,6,3,4.1394335230683676,26a4baccd626788f0406a98ed6382a11bd05b1fc7851414b34a2da34300f621f
K300_M511K421,BEST_LREP,ROW_COLUMN,16,1,8,10,5,6.1394335230683676,26a4baccd626788f0406a98ed6382a11bd05b1fc7851414b34a2da34300f621f
K300_M511K421,BEST_LREP,ROW_COLUMN,16,1,8,14,7,8.1394335230683676,26a4baccd626788f0406a98ed6382a11bd05b1fc7851414b34a2da34300f621f
K300_M511K421,BEST_LREP,ROW_COLUMN,16,1,8,18,9,10.139433523068368,26a4baccd626788f0406a98ed6382a11bd05b1fc7851414b34a2da34300f621f
K300_M511K421,BEST_LREP,ROW_COLUMN,16,1,8,22,11,12.139433523068368,26a4baccd626788f0406a98ed6382a11bd05b1fc7851414b34a2da34300f621f
K300_M511K421,BEST_LREP,ROW_COLUMN,16,1,8,26,13,14.139433523068368,26a4baccd626788f0406a98ed6382a11bd05b1fc7851414b34a2da34300f621f
K300_M511K421,BEST_LREP,ROW_COLUMN,16,1,8,30,15,16.139433523068366,26a4baccd626788f0406a98ed6382a11bd05b1fc7851414b34a2da34300f621f
K300_M511K421,BEST_LREP,ROW_COLUMN,16,1,8,34,17,18.139433523068366,26a4baccd626788f0406a98ed6382a11bd05b1fc7851414b34a2da34300f621f
K300_M511K385,NONE_L0,NONE,1,0,0,1,0.5,2.0228834438305654,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_L0,NONE,1,0,0,5,2.5,4.0228834438305654,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_L0,NONE,1,0,0,9,4.5,6.0228834438305654,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_L0,NONE,1,0,0,13,6.5,8.0228834438305654,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_L0,NONE,1,0,0,17,8.5,10.022883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_L0,NONE,1,0,0,21,10.5,12.022883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_L0,NONE,1,0,0,25,12.5,14.022883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_L0,NONE,1,0,0,29,14.5,16.022883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_L0,NONE,1,0,0,33,16.5,18.022883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,0,0,1.5228834438305652,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,4,2,3.5228834438305654,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,8,4,5.5228834438305654,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,12,6,7.5228834438305654,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,16,8,9.5228834438305654,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,20,10,11.522883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,24,12,13.522883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,28,14,15.522883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,32,16,17.522883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,NONE_LREP,NONE,1,1,8,36,18,19.522883443830565,a5c97b7dff1d2f1d564f8b2aa7f4d1af938b0ee8ac0ed8b5891451ed54876331
K300_M511K385,BEST_LREP,PSEUDORANDOM,16,1,8,3,1.5,3.0228834438305654,c52b070ba98e2c5b9d7bab8bc6a5c8f7054070b479fbe1fe427222459679a609
K300_M511K385,BEST_LREP,PSEUDORANDOM,16,1,8,7,3.5,5.0228834438305654,c52b070ba98e2c5b9d7bab8bc6a5c8f7054070b479fbe1fe427222459679a609
K300_M511K385,BEST_LREP,PSEUDORANDOM,16,1,8,11,5.5,7.0228834438305654,c52b070ba98e2c5b9d7bab8bc6a5c8f7054070b479fbe1fe427222459679a609
K300_M511K385,BEST_LREP,PSEUDORANDOM,16,1,8,15,7.5,9.0228834438305654,c52b070ba98e2c5b9d7bab8bc6a5c8f7054070b479fbe1fe427222459679a609
K300_M511K385,BEST_LREP,PSEUDORANDOM,16,1,8,19,9.5,11.022883443830565,c52b070ba98e2c5b9d7bab8bc6a5c8f7054070b479fbe1fe427222459679a609
K300_M511K385,BEST_LREP,PSEUDORANDOM,16,1,8,23,11.5,13.022883443830565,c52b070ba98e2c5b9d7bab8bc6a5c8f7054070b479fbe1fe427222459679a609
K300_M511K385,BEST_LREP,PSEUDORANDOM,16,1,8,27,13.5,15.022883443830565,c52b070ba98e2c5b9d7bab8bc6a5c8f7054070b479fbe1fe427222459679a609
K300_M511K385,BEST_LREP,PSEUDORANDOM,16,1,8,31,15.5,17.022883443830565,c52b070ba98e2c5b9d7bab8bc6a5c8f7054070b479fbe1fe427222459679a609
K300_M511K385,BEST_LREP,PSEUDORANDOM,16,1,8,35,17.5,19.022883443830565,c52b070ba98e2c5b9d7bab8bc6a5c8f7054070b479fbe1fe427222459679a609
