stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,configurationId,interleaverMode,interleaverDepth,interleaverSeed,permutationFile,permutationSha256,burstLengthIndex,burstLengthBits,burstRatio,snrIndex,targetSnrDb,derivedEbN0Db,sigma2,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,interleaverApplyTimeTotalNs,deinterleaverApplyTimeTotalNs,decoderTimeTotalNs,interleaverTimeMeanNs,deinterleaverTimeMeanNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,interleaverBufferBits,interleaverBufferBytes,interleaverStartupDelayBits,burstStartChecksum,payloadChecksum,awgnChecksum,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,3,1.5,3.0381486434452905,0.35397289219206896,1397048147,1000,200000,6399,960,1000,0,40,960,0,0,0,0,0,0,550400,591800,6798200,550,591,6798,6200,9800,11600,175500,285,36,285,7584263166777870226,2833696226037850203,12354009621587560791,0.031995000000000003,0.95999999999999996,0,0.95999999999999996,0,0.040000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S3.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,7,3.5,5.0381486434452905,0.22334179607548157,1397048147,1000,200000,1076,387,1000,0,613,387,0,0,0,0,0,0,598200,624800,6346500,598,624,6346,5600,9400,12500,33400,285,36,285,12768275055569998523,1941759484429369989,14982586088570474089,0.0053800000000000002,0.38700000000000001,0,0.38700000000000001,0,0.61299999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S7.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,11,5.5,7.0381486434452905,0.14091914656322269,1397048147,7046,1409200,451,200,7046,0,6846,200,0,0,0,0,0,0,4061200,4245100,40850000,576,602,5797,5200,8900,10700,102800,285,36,285,1309250308503899432,9307793349359785727,18095283292218009858,0.00032003973885892705,0.028384899233607722,0,0.028384899233607722,0,0.97161510076639224,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S11.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,15,7.5,9.0381486434452896,0.088913970501946132,1397048147,50000,10000000,52,22,50000,0,49978,22,0,0,0,0,0,0,29063700,31217700,289492800,581,624,5789,5100,8800,10600,1112400,285,36,285,15701642372398228005,15474200310959627224,5769931848770689244,5.2000000000000002e-06,0.00044000000000000002,0,0.00044000000000000002,0,0.99956,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S15.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,19,9.5,11.03814864344529,0.05610092271509818,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,42848300,42315700,429023800,856,846,8580,7800,10400,26500,12064100,285,36,285,3235256824287093144,6164943490711295980,4408081234325973810,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S19.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,23,11.5,13.03814864344529,0.035397289219206901,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,46874900,44913200,422867700,937,898,8457,8000,10400,27100,3137100,285,36,285,7092886033500356613,6393496341227812724,4621572530549759990,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S23.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,27,13.5,15.03814864344529,0.02233417960754815,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,42089900,46786100,443717000,841,935,8874,8200,10400,28500,2986700,285,36,285,2646034858793121084,8572668584920108927,706094068999342343,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S27.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,31,15.5,17.03814864344529,0.014091914656322268,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,44872400,53408700,494459200,897,1068,9889,8200,11100,40300,8388300,285,36,285,17176724157638512261,17642983267358782407,13175378029273952821,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S31.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_L0,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,0,0,0,35,17.5,19.03814864344529,0.0088913970501946146,1397048147,50000,10000000,0,0,50000,0,50000,0,0,0,0,0,0,0,41666000,44169300,450389500,833,883,9007,8100,10500,28600,9147100,285,36,285,4921031545505139082,2444502455297250015,9550222565459045239,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_L0_S35.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,8f2b806a78eeb27120a68310b09cea5d32f634d3,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,12,0.042105263157894736,2,1,2.5381486434452905,0.39716411736214075,1397048147,1000,200000,16495,1000,1000,0,0,1000,0,1711,1.7110000000000001,2,12,9.5820000000000007,3294200,1481700,26586000,3294,1481,26586,10500,48000,265100,3475100,285,36,285,7636166767168673437,2316545862110743317,9675955982536889938,0.082475000000000007,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S2.json,
