caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,24,7.000000,segmentCount,950000,19,19,19
BCH-S200,24,7.000000,initialSyndromeCount,950000,19,19,19
BCH-S200,24,7.000000,nonzeroSyndromeCount,10924,0.21848000000000001,1,4
BCH-S200,24,7.000000,syndromeCalculationCount,960924,19.21848,20,23
BCH-S200,24,7.000000,syndromeBitTestCount,10570164,211.40328,220,253
BCH-S200,24,7.000000,syndromeXorCount,15783174,315.66347999999999,357,423
BCH-S200,24,7.000000,syndromeShiftCount,5261058,105.22116,119,141
BCH-S200,24,7.000000,tableLookupCount,10924,0.21848000000000001,1,4
BCH-S200,24,7.000000,lookupHitCount,10924,0.21848000000000001,1,4
BCH-S200,24,7.000000,lookupMissCount,0,0,0,0
BCH-S200,24,7.000000,bitFlipCount,10924,0.21848000000000001,1,4
BCH-S200,24,7.000000,postSyndromeCheckCount,10924,0.21848000000000001,1,4
BCH-S200,24,7.000000,correctedSegmentCount,10924,0.21848000000000001,1,4
BCH-S200,24,7.000000,failedSegmentCount,0,0,0,0
BCH-S200,24,7.000000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,24,7.000000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,24,7.000000,syndromeValueCount,0,0,0,0
BCH-S200,24,7.000000,syndromeEvaluationCount,0,0,0,0
BCH-S200,24,7.000000,bmIterationCount,0,0,0,0
BCH-S200,24,7.000000,bmDiscrepancyCount,0,0,0,0
BCH-S200,24,7.000000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,24,7.000000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,24,7.000000,chienPositionTestCount,0,0,0,0
BCH-S200,24,7.000000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,24,7.000000,chienRootCount,0,0,0,0
BCH-S200,24,7.000000,gfAddCount,0,0,0,0
BCH-S200,24,7.000000,gfMultiplyCount,0,0,0,0
BCH-S200,24,7.000000,gfDivideCount,0,0,0,0
BCH-S200,24,7.000000,gfInverseCount,0,0,0,0
BCH-S200,24,7.000000,locatorDegree,0,0,0,0
BCH-S200,24,7.000000,rootCount,0,0,0,0
BCH-S200,24,7.000000,decoderFailureCount,0,0,0,0
BCH-S200,24,7.000000,miscorrectionCount,72,0.0014400000000000001,0,1
