schemaVersion,stage,channelType,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,noisePolicyVersion,initialPhaseDeg,frameRotationDeg,compensationMode,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,burstMode,burstLength,burstStartPolicy,burstInjectionDomain,backgroundAwgnEnabled,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,channelHardBER,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,maxReceiverTimeUs,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointCount,resumeCount,shardIndex,shardCount,configHash,gitCommit,resultClass,experimentAxis
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.0999999999999996,4.1657831483776491,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,46712,5000,0.037670967741935485,22423,4135,0.022422999999999998,0.82699999999999996,865,0.17299999999999999,860,0.17199999999999999,4,0.00080000000000000004,4140,0.82799999999999996,32.637700000000017,30,42.799999999999997,58.601000000000028,615,75.127059999999958,70.200000000000003,90.599999999999994,136.90000000000001,1323,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,ef954f93dea629a32467b59fc38d3d1b1e8f8e79b5b566f8a2ac8e80f7198df1,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.2999999999999998,4.3657831483776492,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,43372,5000,0.03497741935483871,19485,3881,0.019484999999999999,0.7762,1119,0.2238,1122,0.22439999999999999,8,0.0016000000000000001,3878,0.77559999999999996,34.70040000000003,30.399999999999999,46.799999999999997,72.708000000000183,3447.1999999999998,78.849800000000087,70.799999999999997,99.110000000000028,186.90900000000022,3498.5999999999999,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,dc9bef2a0aec8add997dfaa5a29183aa067bdae47aa192a1cbcb15ed7c85c6d2,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.5,4.5657831483776494,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,39859,5000,0.032144354838709678,16183,3423,0.016182999999999999,0.68459999999999999,1577,0.31540000000000001,1580,0.316,5,0.001,3420,0.68400000000000005,32.925579999999997,30,43.799999999999997,66.814000000000291,647.5,74.968780000000265,70,91.900000000000006,143.90300000000008,687,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,04a8292a57d76bd7778e65329a867b7fff801a138946ea17cf497113b14584e2,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.7000000000000002,4.7657831483776496,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,36338,4997,0.029304838709677421,13166,2981,0.013166000000000001,0.59619999999999995,2019,0.40379999999999999,2011,0.4022,3,0.00059999999999999995,2989,0.5978,32.350600000000078,29.600000000000001,44.200000000000003,61.601000000000028,468.69999999999999,74.892439999999851,69.400000000000006,92.900000000000006,142.81800000000041,731.10000000000002,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,9a5689c9a981f05ac74661852e5a4301e1ba3ea80baf21d8c344eb6ebe39b433,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.9000000000000004,4.9657831483776498,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,33703,4997,0.027179838709677419,10715,2557,0.010715000000000001,0.51139999999999997,2443,0.48859999999999998,2427,0.4854,0,0,2573,0.51459999999999995,32.071860000000044,29.600000000000001,44.205000000000027,64.302000000000049,521.29999999999995,74.428820000000073,69.400000000000006,93.105000000000004,141.40300000000008,931.5,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,cac2e3dd743d1759301c30c85381566f079cd0b961d93d5c2732e6382fba5d08,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6.0999999999999996,5.1657831483776491,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,30689,4992,0.024749193548387095,8145,2065,0.0081449999999999995,0.41299999999999998,2935,0.58699999999999997,2924,0.58479999999999999,3,0.00059999999999999995,2076,0.41520000000000001,31.806080000000076,29.5,43.5,62.304000000000087,401.30000000000001,74.105319999999878,69.299999999999997,92.299999999999997,150.20300000000006,492.19999999999999,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,ae922f28ff7536aef85daf076c83efd38c19cc7f468abfb32cd314119ebb4ef6,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6.2999999999999998,5.3657831483776492,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,28225,4985,0.022762096774193549,6321,1691,0.0063210000000000002,0.3382,3309,0.66180000000000005,3307,0.66139999999999999,3,0.00059999999999999995,1693,0.33860000000000001,31.509300000000099,29.600000000000001,42.605000000000018,56.801000000000023,430.5,73.87988,69.5,91.5,130.50500000000011,478.10000000000002,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,0fdbf81cdc049917d04801b3f50bc7df80b6a16aa7a59a753fe5c87bcca4d7d3,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.4000000000000004,3.9387196432176204,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,36258,4998,0.017265714285714287,8497,2709,0.0056646666666666668,0.54179999999999995,2291,0.4582,5000,1,2709,0.54179999999999995,0,0,21.308520000000041,17.300000000000001,31.300000000000001,47.209000000000195,477,92.505060000000213,84,117.5,200.10400000000007,994.39999999999998,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,9f7346dfe3a01bf32c989daede806023226ff15a805fbca36cf1f485841879b5,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.5999999999999996,4.1387196432176196,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,31784,4994,0.015135238095238096,6611,2270,0.0044073333333333334,0.45400000000000001,2730,0.54600000000000004,5000,1,2270,0.45400000000000001,0,0,21.290360000000017,17.199999999999999,30.600000000000001,53.806000000000132,745.20000000000005,91.811099999999939,83.900000000000006,111.8,211.62300000000047,810.60000000000002,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,fc4e13f96f0b3a5144c7a44631433f77b272b0afa7a9894fb38f989befecc706,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.7999999999999998,4.3387196432176198,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,28295,4981,0.013473809523809523,5228,1923,0.0034853333333333333,0.3846,3077,0.61539999999999995,5000,1,1923,0.3846,0,0,19.30265999999996,16.399999999999999,29.300000000000001,38.602000000000046,476.39999999999998,88.163239999999874,81.599999999999994,107.71000000000004,178.02300000000051,901.70000000000005,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,a41b915be1f90c25811e2fc26dd48548cdde9670cec2a4aefc52c35fa4b82f14,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6,4.53871964321762,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,24571,4958,0.01170047619047619,4052,1574,0.0027013333333333334,0.31480000000000002,3426,0.68520000000000003,5000,1,1574,0.31480000000000002,0,0,23.208760000000041,18.899999999999999,34.399999999999999,74.706000000000145,558,98.608020000000096,86.5,139.33500000000015,278.4130000000003,1650.4000000000001,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,0d69640bd3a3b302a447bac4dcad4249e62a3b509914b81057c93792c155b7a8,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.2000000000000002,4.7387196432176202,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,21536,4939,0.010255238095238095,3231,1306,0.0021540000000000001,0.26119999999999999,3694,0.73880000000000001,5000,1,1306,0.26119999999999999,0,0,19.623600000000014,16.300000000000001,28.800000000000001,41.802000000000042,464.19999999999999,88.564480000000032,81.700000000000003,107.7,178.90400000000011,613,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,52913919cc0d57f00cbd4aef73f40944254ce46a73b449c9eee9bfee52174510,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.4000000000000004,4.9387196432176204,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,18603,4869,0.0088585714285714292,2340,975,0.00156,0.19500000000000001,4025,0.80500000000000005,5000,1,975,0.19500000000000001,0,0,22.369319999999973,18.199999999999999,33.399999999999999,71.204000000000093,1094,96.387000000000029,86,150.59999999999999,256.11100000000027,1326.9000000000001,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,0bee66160156cf56f5efac323f750dc15b2e9e598391bfc8c9069188a230ce08,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.5999999999999996,5.1387196432176196,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,15935,4787,0.0075880952380952384,1674,728,0.001116,0.14560000000000001,4272,0.85440000000000005,5000,1,728,0.14560000000000001,0,0,32.871179999999995,27.300000000000001,59.100000000000001,164.26300000000137,1630.7,129.77010000000047,102.90000000000001,235.87500000000028,603.75600000000122,2698.3000000000002,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,878ae70e84f0828b03e0f4a12218ee4e4db413f113c2e99f83a4aff130ac5bdc,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.7999999999999998,5.3387196432176198,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,13581,4668,0.0064671428571428571,1268,540,0.00084533333333333335,0.108,4460,0.89200000000000002,5000,1,540,0.108,0,0,24.931120000000082,23.600000000000001,37.5,80.304000000000073,864.20000000000005,104.96081999999988,96.599999999999994,164.90500000000003,314.44800000000106,2044.4000000000001,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,370a8aeba41b9e582c732dce7376731c68c17e3f75e4586db52bb98488ccac7d,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7,5.53871964321762,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,11679,4547,0.0055614285714285713,983,445,0.00065533333333333329,0.088999999999999996,4555,0.91100000000000003,5000,1,445,0.088999999999999996,0,0,22.695379999999968,17.800000000000001,34.200000000000003,56.514000000000308,1710.3,95.610080000000082,85.400000000000006,135.60500000000002,223.60300000000004,1833.5999999999999,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,d77708a7e35a03d857e38edca5dddefc07c51f013dd4e297358a43084a393d2a,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.2000000000000002,5.7387196432176202,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,9770,4314,0.0046523809523809521,684,306,0.00045600000000000003,0.061199999999999997,4694,0.93879999999999997,5000,1,306,0.061199999999999997,0,0,23.460699999999928,20.300000000000001,35.105000000000018,76.102000000000046,628.29999999999995,100.94675999999988,88.049999999999997,154.09999999999999,271.20099999999996,6641.3000000000002,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,0fd53d53ced74f31f49588495081b339ea1d162edf224666f9fb2422d4b5df2c,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.4000000000000004,5.9387196432176204,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,8248,4021,0.0039276190476190478,467,214,0.00031133333333333333,0.042799999999999998,4786,0.95720000000000005,5000,1,214,0.042799999999999998,0,0,22.987220000000047,18,34.605000000000018,67.805000000000106,529.5,101.18330000000002,86.299999999999997,152.81000000000006,314.69000000000199,6036.8999999999996,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,e0814f96f0f11f0f17de36ceb2b94d6fc9d1d94f6004d656b69ced22edb6ae6d,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.5999999999999996,6.1387196432176196,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,7346,2203800,10016,5464,0.0032463407361310983,444,200,0.00020147018785733733,0.027225701061802342,7146,0.97277429893819767,7346,1,200,0.027225701061802342,0,0,19.705717397223079,16.199999999999999,28.899999999999999,40.355000000000018,609,89.340634358834336,81.599999999999994,108.27499999999999,185.91000000000039,1088.4000000000001,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,ef2a8e82a24c4d086dfd50b520b681aa8b8b3fb662541fd7f27edc9f818fff6f,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.7999999999999998,6.3387196432176198,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,8735,2620500,9861,5862,0.0026878730885599804,418,200,0.00015951154359854989,0.022896393817973669,8535,0.9771036061820263,8735,1,200,0.022896393817973669,0,0,19.171310818546047,15.699999999999999,28.600000000000001,43.965999999999987,744.79999999999995,87.875981682885339,80.900000000000006,107.59999999999999,169.52799999999991,932.20000000000005,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,b8c475222e9a088b7ba42b098dfa2dc56fd0beeab9e993a5b2401d5bb0d44432,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8,6.53871964321762,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,11511,3453300,10689,6955,0.0022109286769177307,428,200,0.00012393942026467437,0.017374685083832855,11311,0.98262531491616711,11511,1,200,0.017374685083832855,0,0,20.262809486577954,16.199999999999999,30.699999999999999,47.289999999999964,548.20000000000005,91.049535227173948,82.400000000000006,115.75,198.48999999999958,1855,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,7dca45e0f5cd4e47e08cb7d2d3bfa36a3b1ee2cae3c50a2b59eb8d24b6497660,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8.1999999999999993,6.7387196432176193,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,17332,5199600,13391,9313,0.0018395645818909147,436,200,8.3852604046465119e-05,0.011539349180706208,17132,0.9884606508192938,17332,1,200,0.011539349180706208,0,0,19.51408377567504,15.6,28.899999999999999,43.600000000000001,3521,89.438512577890577,81,110.14500000000007,193.20399999999788,3617.9000000000001,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,f544f63071e9765ed7ff350887a07f0ea7d967cfdb1844549c4086198fb2e10b,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8.4000000000000004,6.9387196432176204,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,27950,8385000,17209,12825,0.001465968140386745,420,200,5.0089445438282648e-05,0.0071556350626118068,27750,0.99284436493738815,27950,1,200,0.0071556350626118068,0,0,19.032443649373914,15.9,28.5,39.399999999999999,893.5,88.040432915921201,81.299999999999997,106.5,167.55099999999982,970.5,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,e7a7eb83b942a45b77c4dc74d533b0fee1f570b9660cfe09687e345c7e6dd6e2,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8.5999999999999996,7.1387196432176196,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,39253,11775900,19481,15359,0.0011816506593975832,416,200,3.5326386942823906e-05,0.0050951519629072939,39053,0.99490484803709267,39253,1,200,0.0050951519629072939,0,0,19.332593687106542,15.699999999999999,28.5,42.596000000000643,1696.0999999999999,88.638807224926097,81.099999999999994,107.69999999999999,181.19999999999999,1768,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,c85b0d146f92ac1ad35362d7fd47c90408af13e83895bda5538558c835218f02,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8.8000000000000007,7.3387196432176207,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,50000,15000000,19323,16000,0.00092014285714285711,313,154,2.0866666666666668e-05,0.0030799999999999998,49846,0.99692000000000003,50000,1,154,0.0030799999999999998,0,0,18.889952000000047,15.6,28.300000000000001,41.100000000000001,953.70000000000005,88.196192000000593,81,107.09999999999999,179.70100000000019,1064.2,5000,200,50000,MAX_FRAMES_REACHED,0,0,0,1,6efc069d515f2e392e5182562d6e6f1ca8bb63cbf60e9f6ba9ddf43113c9eff5,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.4000000000000004,3.9387196432176204,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,86529,5000,0.041204285714285714,43101,4944,0.028733999999999999,0.98880000000000001,56,0.0112,5000,1,4944,0.98880000000000001,0,0,26.61057999999996,18.100000000000001,33.200000000000003,47.9140000000003,21176.299999999999,99.570600000000226,86.299999999999997,118.3,199.50500000000011,21259.200000000001,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,353c3460913dc6d62c94d848cd664cee944f2aaf4197309258b9c726c91cd9fc,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.5999999999999996,4.1387196432176196,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,80028,5000,0.038108571428571429,38778,4906,0.025852,0.98119999999999996,94,0.018800000000000001,5000,1,4906,0.98119999999999996,0,0,20.881720000000048,18,30.699999999999999,43.305000000000106,224.80000000000001,91.80478000000015,85,112.00500000000002,192.11200000000025,689.79999999999995,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,ec13587a60c03d7705f9b8e74dd26c46da235ad222b49922da53fb011f6c08f3,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5.7999999999999998,4.3387196432176198,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,74115,5000,0.03529285714285714,34727,4869,0.023151333333333333,0.9738,131,0.026200000000000001,5000,1,4869,0.9738,0,0,20.917100000000076,17.399999999999999,31.100000000000001,46.404000000000082,247.30000000000001,91.865780000000072,84.299999999999997,113.3,174.09999999999999,595,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,04bb2fab18d893f9d62adf5f63366bf7c378b8100107c852fb37a0dd0d072e3e,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6,4.53871964321762,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,68302,5000,0.032524761904761904,30675,4791,0.020449999999999999,0.95820000000000005,209,0.041799999999999997,5000,1,4791,0.95820000000000005,0,0,22.03525999999998,17.800000000000001,32.600000000000001,49.5,613.39999999999998,94.978260000000319,85.900000000000006,117.40000000000001,223.82800000000063,884.5,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,bfdbc20cc72fb90ac4013c236868e1a5784d35c5a0b0a831c21df454835eb31c,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,6.2000000000000002,4.7387196432176202,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,62887,5000,0.029946190476190477,27253,4699,0.018168666666666666,0.93979999999999997,301,0.060199999999999997,5000,1,4699,0.93979999999999997,0,0,22.784560000000031,17.5,35.399999999999999,72.707000000000164,868.60000000000002,98.236619999999817,84.799999999999997,157.40500000000003,282.71200000000022,1188,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,9a2d301bea5efc32c531a2f3502124e7c5cf44555fd83dff3d6af2fe4707193d,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,SNR
