caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,29,9.500000,segmentCount,950000,19,19,19
BCH-S200,29,9.500000,initialSyndromeCount,950000,19,19,19
BCH-S200,29,9.500000,nonzeroSyndromeCount,181,0.00362,0,1
BCH-S200,29,9.500000,syndromeCalculationCount,950181,19.003620000000002,19,20
BCH-S200,29,9.500000,syndromeBitTestCount,10451991,209.03981999999999,209,220
BCH-S200,29,9.500000,syndromeXorCount,15606417,312.12833999999998,348,399
BCH-S200,29,9.500000,syndromeShiftCount,5202139,104.04277999999999,116,133
BCH-S200,29,9.500000,tableLookupCount,181,0.00362,0,1
BCH-S200,29,9.500000,lookupHitCount,181,0.00362,0,1
BCH-S200,29,9.500000,lookupMissCount,0,0,0,0
BCH-S200,29,9.500000,bitFlipCount,181,0.00362,0,1
BCH-S200,29,9.500000,postSyndromeCheckCount,181,0.00362,0,1
BCH-S200,29,9.500000,correctedSegmentCount,181,0.00362,0,1
BCH-S200,29,9.500000,failedSegmentCount,0,0,0,0
BCH-S200,29,9.500000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,29,9.500000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,29,9.500000,syndromeValueCount,0,0,0,0
BCH-S200,29,9.500000,syndromeEvaluationCount,0,0,0,0
BCH-S200,29,9.500000,bmIterationCount,0,0,0,0
BCH-S200,29,9.500000,bmDiscrepancyCount,0,0,0,0
BCH-S200,29,9.500000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,29,9.500000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,29,9.500000,chienPositionTestCount,0,0,0,0
BCH-S200,29,9.500000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,29,9.500000,chienRootCount,0,0,0,0
BCH-S200,29,9.500000,gfAddCount,0,0,0,0
BCH-S200,29,9.500000,gfMultiplyCount,0,0,0,0
BCH-S200,29,9.500000,gfDivideCount,0,0,0,0
BCH-S200,29,9.500000,gfInverseCount,0,0,0,0
BCH-S200,29,9.500000,locatorDegree,0,0,0,0
BCH-S200,29,9.500000,rootCount,0,0,0,0
BCH-S200,29,9.500000,decoderFailureCount,0,0,0,0
BCH-S200,29,9.500000,miscorrectionCount,0,0,0,0
