caseName,ebn0Db,snrIndex,frameIndex,noiseHash,channelHardBitErrors,decodedBitErrors,trueSuccess,reportedSuccess,miscorrected,decoderFailure,frameStatus
BCH-B200,2,1,0,184df64e3e6ae9d12ef82ed338b3d83ef6fefc09522c30f7d71cdb6a2e87b76c,17,13,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,1,5f07a5760f8c186746a31cc66beee1025d12676c8656d90cc4770ece62fdc586,4,0,1,1,0,0,CORRECTED
BCH-B200,2,1,2,aadff7f5850645ae39a208d7b997ae4fc9ad261c2f6d651ed0a3f84a19222813,14,10,0,0,0,1,LOCATOR_DEGREE_EXCEEDS_T
BCH-B200,2,1,3,37312ac0b568e3d84de8924c783544016f2f1f3653a640d3ae3f5630410af109,11,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,4,8c9281a190270aa0bd95f9dfee9c6c96476014091ce21582f6f953376a673956,16,12,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,5,a654aab7c5a78b4649bbd74cd837397c9d04e3f0c57f3d33efceba9405eeb829,16,15,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,6,750812e76815a2d66f8dbfb0833baa55bd83e8da9e2d64c940917db06ecc9eb5,8,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,7,d3fd3e5d7c1d56e74f541e0c19237eb695397e6d9cabef2b941ca17f28babe0e,19,14,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,8,dd112980566801a3865cc91450db35bbf0b791f665f232ec4c0cde12489fc2c2,13,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,9,25774acce2a8847cf1f0c0a36ce17dbf40740e8f4738f1eedca26006e00a35f1,16,12,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,10,fa13711a0cbdeec9a51f076747e10ba186f31c6f7709731f7a71c579adedabe4,12,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,11,b8c055d22d245c6f557d5e7541ea92c75505c64dfce39406bdf39af3d7ec0cf7,16,14,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,12,8d9a543c463b88501c1d2387c1364816dfb0578231d66c02d125bb710ff1652f,9,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,13,ac7e37f3e02791c9487d2f64ebb016b2a460a0219b195d610579cde1b6c25a79,13,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,14,2738b0ec84b9e16bad4c835e901ece4a9db0d06cc482bac77d508730714aef2b,15,15,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,15,fd9dcb8231c557006e879f7c1d717239493fdc31b5a8e0851844f57e17bb22a6,13,11,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,16,f8a40991ee5146dfc1f7b8fb350c9077c2199132ead0bc836a483a332f8314fe,9,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,17,c4b79448635f0a38292708cdbb9a3b886aee070a5872d8389b47a2899e9261ca,14,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,18,b15dcdc568f38e9fd92e9b6d55b5f001ab7c29b47083182a0efe9f9bda206795,8,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,19,e0bc39dc6330d22379f0c96812e0157346fa508d02cd4c60f51a41ae48549cfa,19,15,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,20,b4b42ed41fc6431e9221f95d3b4aa6d5b024ba3a505ad6d89e48f61e94b0b7dd,10,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,21,45663ca3f85d3a74df4dd2b3dba7c6557b15e7df82d5736a2569fae22df440b6,11,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,22,c705add110fe9d947f636666d76da2ab2ae701c48c5d3e3144419a87437b0d75,18,16,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,23,a7d18c9eb01c528db8efa54c51dc8acee7724ba19595bbdc0ae82f690d8562e7,9,7,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,24,ce947b2b2b424b271fb59138c1498494ba5f231fd7b4a3321fb67cbf6d057bc6,9,6,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,25,5da79dea81cdff064fff9aca822454ab16f80e83beb949390c0fc63c144f2ea6,12,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,26,1381c0a618cdbde302f172a0ecdfbc89ad50220c2def169f2af51b961388a9d8,9,6,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,27,53d06319cbd8a2186f44e1f062d5f3270e28fbc8b1067316b3a8650482f0579f,12,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,28,6774bfef8cf837865652297c0823c404c542a102eb7b33c6fab33a2699d099e8,11,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,29,5d270f57fb62d7263645d0ba9cd11a3167942f04391d720546dfbd3332689563,15,12,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,30,53332deaa5db21615a94e2e5c319a9b52cd6e608be2c11fababab29441f20637,17,14,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,31,f60e24bc9e97942e326c3b9ec0dbe1411d52bc5e1538c19ea8526b86a26b5752,13,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,32,332b1127788500502a627b7ec60d41539b1cc96cc42f0373305384c25813405f,17,15,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,33,37880c4985ac3270c4032e0e5590fcf39a96f98b256f85a5c65b0ed800b93146,12,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,34,0f8b9f3212f37c7c0a4da77d85a9b62e9e73163e1950f51c440c0a22d8ff03d7,13,11,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,35,63e2b22d764cb25733cf984161c7f0894bc28b74b888590a5c8bcadee59f97d1,18,14,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,36,60ee44bbe9203f8bbc7adde7fe3e400077a5a3495b2ef9e82b7217438d8f6ce9,13,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,37,5862730c8267912491104223179135ed82885b333665409e4f1b6ee0fd93dc2b,18,14,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,38,a7939513f6848a4ac287c33bff5641b504d8dcbee5d976775c80adbee43964e0,13,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,39,c83761801ebe98f0360139664b18632447568fb8c770e95d7001154376b3b750,10,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,40,b0f0b5529dd75a91cd42d754a984a2172027a74fdf4a423c0bd56f04614a3669,13,11,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,41,220820e96ff0c76f322fa0c27d281bd265af0b80bbdba18426636fa80357f308,16,14,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,42,5b4eac874d15ac2796cc5c48e910085cf8c7fd71a8fe46b83f2914d89f76524e,12,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,43,65e930b3328159528e465d0592f55f3fc7c94bb1336ff6935c524c5a8c252d41,13,12,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,44,0d8063f7e0dec1c515514758dc3687b2621b1549afce7ce48501ac9ab53240a9,20,18,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,45,5868694413636b98ff1779787b800d51851615d6ebc9030ca74e3563b8037bfb,15,12,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,46,871086c2d0beaf98d7b576184796090439c30b02e93ad2ad97e32f582473ec57,13,12,0,0,0,1,LOCATOR_DEGREE_EXCEEDS_T
BCH-B200,2,1,47,81a8317a046c4f44200dae2ccf5a18eceecaa1e9b888e5e9c606af8eb41af4bc,15,11,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,48,e83188b3fc488c4a796e89e088614a8fb4f965e6b33d6858daf5944d6c22a08c,11,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,49,69c7dab537bd60062be86861b808b08c37442ada78dbb3d53d49d900ef70466c,8,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,50,b69430573d77b4757d8f717a9aa979599079e21a0e21b798c6cc2567b93f0fdb,11,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,51,5ba8489e9021f6c8fb6e64466d6320d1dc0fa23086ad1cd7fc98cef37526400a,18,13,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,52,a42bde64f0cd960dc9d1bd33e9f82608908a2d4c66be95c05ac2db6fd81142e4,9,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,53,eb52c5987be021307a6688d02d707520afd2bf58a8baef6b3209d67a878b7d6c,16,12,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,54,1c2599f46bddcbe16583cf8a9018d638762de5d67d71388323324b80fb81365a,10,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,55,640967abcfba2063a561677b60ccfe39e35121295cea45f93b748e57bec957e0,15,13,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,56,cd405b913dee03df684dc0917ce810d5b7719df3a42ad48ebc7f3c5c262b4382,12,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,57,b9f7611c26eca063ff676c28bc48104a7fec3f6b79e787df88de54b124f141ec,15,11,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,58,504924f57cfb5bba48f51b61443a73a96dd4a0d6768606577cd78a13efd0cef3,16,13,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,59,65a91e840fe59d2b2b927c6dce11bbca8bb993acec36d28c9810c95491ebbd74,15,12,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,60,bda1a4e0530d8d59638b339e20523ac7a98285be0f2bfe0cc02235f4688c6728,7,6,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,61,8e05bff70cef7cb5c54073cf6f55263ca97b4a0755e6f66858ff0b3a4cce6943,6,0,1,1,0,0,CORRECTED
BCH-B200,2,1,62,5bcc3969e17bc2fbba07a99185c5f5a3081e3bb093847f9a5a209d9252eb2492,18,16,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,63,4856b32f00c55f73e4af9d1f983aace45f4ed5c0d17df80cb6d074d4941b4a52,11,11,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,64,1d000d49d0b25936c12a91724cf353ce7bb5915051e188f36abcd0186b0f46da,8,7,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,65,52017dbb9dbec468eedc53cd6f3b2523fef8d2e5c6cd3c085aaa65238125239b,20,18,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,66,ac9318b5fd548dc456c12f38a81391495b45c0998b6f5ccff979ef12b25ebf6f,10,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,67,73f8f6e7d4d316ebc5904731c3cb42f126e65f33757aff8827f3c1e4d79ae674,22,15,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,68,28291a6217afc681717bb8fd99d548e4386270484830eb86e6f10ae910208bc1,14,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,69,1a35895621984e94be7c12956c65fbf5d4ae2e0dabea98b3ab6ed0bf627dd5d2,14,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,70,214ea99dfe479b3761763931546f0a2cb28c0061dbd2cd701bbd9a7a9ea117a9,8,5,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,71,7b289738e657118c275fc23cb233fae8347c1bc4615102d32fef7884dee248ab,12,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,72,c8c6d797c94f2ca10529acc6fba7922c2c7a3022b02fe584757e20f315cd004e,13,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,73,1b4e540bdf079bfbd6ec314309dc64c6cef06ee51c54bc9eaa1581c981a817f5,15,11,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,74,d6be7073972220fa2721e6541e334213b6dffad3d5adf3ce0079a454b9b7a885,19,14,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,75,cd9b8fd3028198d0cf2b8d1f0bc43583e59932e25bae56f9fd02965e986c017f,17,15,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,76,1ae808bfc30b7b049ae1d49280531178f5185c5d1c8182519281a758bac9188a,13,11,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,77,9d9765b049f63f59d414b97f9446c491a1d7376a31c77586e7bafa1b7e1aa499,16,13,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,78,15b1a9e1f5c27c9f4149d2c325fdf190dcc81dad358a14b1056ff778aed000db,18,16,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,79,c38868cf979dc99ee90415b47917df3aaf8f750eff080031f909e807f79ff02c,13,12,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,80,525bec6aa7898df0801c739f79934a324497881dd67314d59829e81cd9cc90fc,13,12,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,81,1375dad924ad16afc7cbf09ce9654a285fb769e277039ce3a5e0cacbfbde2197,12,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,82,a050add81a3264aa180f702ea567b4078d68dd491788b6b92b77c26552b02129,9,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,83,9ef1556d4e36fecd5796fc134f57e8a8a32707b16620cbf9b044c5f1c78949ec,8,7,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,84,b9ad668f3eb2cd1141e1cc84d06c72af3bc4e3fba52e4ced725ce190edd761de,12,11,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,85,72c75d472c3647d723b55f69e068389f34a43c3f5c273ee8343841cf344d0fe5,14,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,2,1,86,80019cd7668c9f2e6138fb60d8d55f3e7e193957c4f18fbb0844360166f5944b,12,11,0,0,0,1,INVALID_ROOT_COUNT
