series,x,rawY,plotted,exclusionReason,nonMonotonicHighSnrAnomaly
BCH码块交织 D=19,-5.0,-2.0721501631180077,true,,false
BCH码块交织 D=19,-4.5,-2.8383221610141405,true,,false
BCH码块交织 D=19,-4.0,-3.549990883974033,true,,false
BCH码块交织 D=19,-3.5,-4.556641034080372,true,,false
BCH码块交织 D=19,-3.0,-5.655974100048986,true,,false
BCH码块交织 D=19,-2.5,-7.313670871773945,true,,false
BCH码块交织 D=19,-2.0,-9.076787139436767,true,,false
BCH码块交织 D=19,-1.5,-10.931844254351747,true,,false
BCH码块交织 D=19,-1.0,-13.041592676594501,true,,false
BCH码块交织 D=19,-0.5,-14.963364422052331,true,,false
BCH码块交织 D=19,0.0,-16.639121354628365,true,,false
BCH码块交织 D=19,0.5,-18.419932041956695,true,,false
BCH码块交织 D=19,1.0,-18.887917959843705,true,,false
BCH码块交织 D=19,1.5,-16.925536508232895,true,,false
BCH码块交织 D=19,2.0,-11.179932697850877,true,,false
BCH码块交织 D=19,2.5,-1.451055312954863,true,,false
BCH码块交织 D=19,3.0,12.454813228009106,true,,false
BCH码块交织 D=19,3.5,28.09303830460338,true,,false
BCH码块交织 D=19,4.0,44.178276135462674,true,,false
BCH码块交织 D=19,4.5,58.65685265386184,true,,false
BCH码块交织 D=19,5.0,71.80787059867838,true,,false
BCH码块交织 D=19,5.5,81.72002386160271,true,,false
BCH码块交织 D=19,6.0,88.81660347236081,true,,false
BCH码块交织 D=19,6.5,92.99125154795671,true,,false
BCH码块交织 D=19,7.0,96.4174963546759,true,,false
BCH码块交织 D=19,7.5,98.27653808324231,true,,false
BCH码块交织 D=19,8.0,99.07306445790248,true,,false
BCH码块交织 D=19,8.5,99.60935200404262,true,,false
BCH码块交织 D=19,9.0,99.82964285555688,true,,false
BCH码块交织 D=19,9.5,99.93730673410494,true,,false
BCH码块交织 D=19,10.0,99.97747544102926,true,,false
全帧伪随机交织,-5.0,-2.798064648311296,true,,false
全帧伪随机交织,-4.5,-3.4170704187960594,true,,false
全帧伪随机交织,-4.0,-3.9325133584842287,true,,false
全帧伪随机交织,-3.5,-4.970677119176553,true,,false
全帧伪随机交织,-3.0,-6.327171651443205,true,,false
全帧伪随机交织,-2.5,-8.313162434761459,true,,false
全帧伪随机交织,-2.0,-10.207882035495755,true,,false
全帧伪随机交织,-1.5,-12.178563758178305,true,,false
全帧伪随机交织,-1.0,-15.11507287655816,true,,false
全帧伪随机交织,-0.5,-16.964180007629626,true,,false
全帧伪随机交织,0.0,-20.336703877879117,true,,false
全帧伪随机交织,0.5,-24.078177820649852,true,,false
全帧伪随机交织,1.0,-27.195387752232307,true,,false
全帧伪随机交织,1.5,-30.02929060716747,true,,false
全帧伪随机交织,2.0,-30.311440024668492,true,,false
全帧伪随机交织,2.5,-28.26297913634159,true,,false
全帧伪随机交织,3.0,-23.823470344088896,true,,false
全帧伪随机交织,3.5,-17.259540200959872,true,,false
全帧伪随机交织,4.0,-9.723638011099796,true,,false
全帧伪随机交织,4.5,-2.1091064457866655,true,,false
全帧伪随机交织,5.0,4.878193115691877,true,,false
全帧伪随机交织,5.5,10.20680055677074,true,,false
全帧伪随机交织,6.0,14.635801237277992,true,,false
全帧伪随机交织,6.5,17.391043822154767,true,,false
全帧伪随机交织,7.0,19.482507185106382,true,,false
全帧伪随机交织,7.5,20.616386930707336,true,,false
全帧伪随机交织,8.0,21.124109486371914,true,,false
全帧伪随机交织,8.5,21.40725676013957,true,,false
全帧伪随机交织,9.0,21.587010188142127,true,,false
全帧伪随机交织,9.5,21.650981347653172,true,,false
全帧伪随机交织,10.0,21.677507527523556,true,,false
行列交织 rows=15,-5.0,-2.6360498652503397,true,,false
行列交织 rows=15,-4.5,-3.3168513970929845,true,,false
行列交织 rows=15,-4.0,-4.243510090739528,true,,false
行列交织 rows=15,-3.5,-5.1797522515783605,true,,false
行列交织 rows=15,-3.0,-6.443657163055607,true,,false
行列交织 rows=15,-2.5,-7.962471264617551,true,,false
行列交织 rows=15,-2.0,-10.203606582297736,true,,false
行列交织 rows=15,-1.5,-12.245614218888308,true,,false
行列交织 rows=15,-1.0,-14.407112423885426,true,,false
行列交织 rows=15,-0.5,-15.898656914718673,true,,false
行列交织 rows=15,0.0,-18.265546824526343,true,,false
行列交织 rows=15,0.5,-20.18232221845645,true,,false
行列交织 rows=15,1.0,-20.18963248661625,true,,false
行列交织 rows=15,1.5,-18.316548609571388,true,,false
行列交织 rows=15,2.0,-12.056737588652476,true,,false
行列交织 rows=15,2.5,-2.0514919941775647,true,,false
行列交织 rows=15,3.0,12.322600080332053,true,,false
行列交织 rows=15,3.5,27.988783635611938,true,,false
行列交织 rows=15,4.0,44.865405670706366,true,,false
行列交织 rows=15,4.5,59.62012778932239,true,,false
行列交织 rows=15,5.0,71.84732222112635,true,,false
行列交织 rows=15,5.5,81.56492344402464,true,,false
行列交织 rows=15,6.0,88.70285372181202,true,,false
行列交织 rows=15,6.5,92.98925418447648,true,,false
行列交织 rows=15,7.0,96.2935928338593,true,,false
行列交织 rows=15,7.5,98.23172403301294,true,,false
行列交织 rows=15,8.0,99.02970313645022,true,,false
行列交织 rows=15,8.5,99.56860904168786,true,,false
行列交织 rows=15,9.0,99.83766057300096,true,,false
行列交织 rows=15,9.5,99.93966723358662,true,,false
行列交织 rows=15,10.0,99.98007596737578,true,,false
