caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,14,2.000000,segmentCount,19000,19,19,19
BCH-S200,14,2.000000,initialSyndromeCount,19000,19,19,19
BCH-S200,14,2.000000,nonzeroSyndromeCount,8333,8.3330000000000002,12,15
BCH-S200,14,2.000000,syndromeCalculationCount,27333,27.332999999999998,31,34
BCH-S200,14,2.000000,syndromeBitTestCount,300663,300.66300000000001,341,374
BCH-S200,14,2.000000,syndromeXorCount,447720,447.72000000000003,531,624
BCH-S200,14,2.000000,syndromeShiftCount,149240,149.24000000000001,177,208
BCH-S200,14,2.000000,tableLookupCount,8333,8.3330000000000002,12,15
BCH-S200,14,2.000000,lookupHitCount,8333,8.3330000000000002,12,15
BCH-S200,14,2.000000,lookupMissCount,0,0,0,0
BCH-S200,14,2.000000,bitFlipCount,8333,8.3330000000000002,12,15
BCH-S200,14,2.000000,postSyndromeCheckCount,8333,8.3330000000000002,12,15
BCH-S200,14,2.000000,correctedSegmentCount,8333,8.3330000000000002,12,15
BCH-S200,14,2.000000,failedSegmentCount,0,0,0,0
BCH-S200,14,2.000000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,14,2.000000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,14,2.000000,syndromeValueCount,0,0,0,0
BCH-S200,14,2.000000,syndromeEvaluationCount,0,0,0,0
BCH-S200,14,2.000000,bmIterationCount,0,0,0,0
BCH-S200,14,2.000000,bmDiscrepancyCount,0,0,0,0
BCH-S200,14,2.000000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,14,2.000000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,14,2.000000,chienPositionTestCount,0,0,0,0
BCH-S200,14,2.000000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,14,2.000000,chienRootCount,0,0,0,0
BCH-S200,14,2.000000,gfAddCount,0,0,0,0
BCH-S200,14,2.000000,gfMultiplyCount,0,0,0,0
BCH-S200,14,2.000000,gfDivideCount,0,0,0,0
BCH-S200,14,2.000000,gfInverseCount,0,0,0,0
BCH-S200,14,2.000000,locatorDegree,0,0,0,0
BCH-S200,14,2.000000,rootCount,0,0,0,0
BCH-S200,14,2.000000,decoderFailureCount,0,0,0,0
BCH-S200,14,2.000000,miscorrectionCount,883,0.88300000000000001,1,1
