actualLength,algorithm,alpha,series,esN0Db,rawValue,isZeroError,plottedAsRegularPoint,upperBound95,plotTreatment,frames
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-0.5,0.00017899790123754615,false,true,,REGULAR_MEASURED_POINT,41453
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-0.5,0.00019548243392114765,false,true,,REGULAR_MEASURED_POINT,41453
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,0.0,1.3933333333333333e-05,false,true,,REGULAR_MEASURED_POINT,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,0.0,3.2533333333333336e-05,false,true,,REGULAR_MEASURED_POINT,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,0.5,1e-06,false,true,,REGULAR_MEASURED_POINT,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,0.5,2.266666666666667e-06,false,true,,REGULAR_MEASURED_POINT,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,1.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,1.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,1.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,1.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,2.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,2.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,2.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,2.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,3.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,3.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,3.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,3.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,4.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,4.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,4.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,4.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,5.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,5.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,5.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,5.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,6.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,6.0,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,6.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,6.5,0.0,true,false,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
