schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash
bch.group4.result.v1,BCH16W9_TIMING,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,6.2999999999999998,4.2657951880159271,0.40868851597707567,0.16702630309154443,2026072201,1,63,0,5000,5000,5000,1000000,10101,4325,976,427,0.00097599999999999998,0.085400000000000004,4573,0.91459999999999997,5000,1,427,0.085400000000000004,0,0,675,4325,0,7.2641000000000826,16.169479999999961,14.9,23.100000000000001,62.100000000000001,394.80000000000001,29c2342f4703b1b8e93e0a64db1da1e342e6d1b04003504891277039f1164486,019211ecd94b9814542ddd8fc1e5d3580a112633c6b5073bbcc110f733f43527,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,afdcd51aa7c2d69b72149147df689b8e4c9ad1a2f5adcd9fe1f6b6bc058bb46c
