figureId,sourceRunId,sourceMetric,scheme,legend,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-5,27.026,27.026,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-4.5,27.032,27.032,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-4,26.827999999999999,26.827999999999999,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-3.5,27.286000000000001,27.286000000000001,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-3,27.414000000000001,27.414000000000001,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-2.5,26.119,26.119,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-2,26.503,26.503,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-1.5,26.09,26.09,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-1,26.064,26.064,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-0.5,25.504999999999999,25.504999999999999,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,0,24.486000000000001,24.486000000000001,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,0.5,22.901,22.901,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,1,23.175000000000001,23.175000000000001,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,1.5,21.079000000000001,21.079000000000001,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,2,19.135999999999999,19.135999999999999,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,2.5,18.137,18.137,true,false,
ldpc__fixed_multipath_real_mmse__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,3,15.404,15.404,true,false,
