runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,windowBits,slideBits,dtb,minFrames,targetFrameErrors,maxFrames,sourceStage09RowId
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-0.09999999999999987,128,25,70,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-0.5,128,25,70,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-0.8999999999999999,128,25,70,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-1.2999999999999998,128,25,70,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-1.7,128,25,70,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,0.0,128,25,70,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,-0.4,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.20000000000000007,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.6000000000000001,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.0,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.4000000000000001,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.8000000000000003,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,0.6,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.0,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.4,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.8,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.2,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.6,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,3.0,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
