runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,medianWindowProcessingTimeUs,maxWindowProcessingTimeUs,timingBatchCount,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,128,25,70,1000,10292,638,0.034306666666666666,0.63800000000000001,0.033661283712372585,0.034963975746668825,0.60773822752546014,0.66720558713252665,0.035562499999999997,0.032871428571428572,232,29,0.0078988941548183318,188,146.33333333333334,188,210,611,52.75,72,9,9,9,143998000,866000,1338.2232999999997,1732.2,1380,4364.3999999999996,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-1.6000000000000001,-1.6000000000000001,1.4963016742589876,0.49019607843137253,0.72271988537296372,128,25,70,1000,4621,392,0.015403333333333333,0.39200000000000002,0.014968816914549271,0.01585025998080376,0.36221022518836482,0.42261635464451514,0.015793749999999999,0.014957142857142856,37,5,0.0025575447570332505,188,146.33333333333334,188,210,611,52.75,72,9,9,9,143998000,866000,1318.8511999999996,1580.7,1379.7,3535.0999999999999,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-1.2,-1.2,1.8963016742589878,0.49019607843137253,0.65912836927820351,128,25,70,1000,2208,228,0.0073600000000000002,0.22800000000000001,0.0070603853228012074,0.0076722308908060864,0.20306677294819994,0.25501498366794206,0.0073562499999999999,0.0073642857142857147,11,2,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,143998000,866000,1345.7497999999998,1530.0999999999999,1387.3,5227.3000000000002,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-0.79999999999999982,-0.79999999999999982,2.2963016742589879,0.49019607843137253,0.60113221730870636,128,25,70,1826,1479,200,0.0026998904709748081,0.10952902519167579,0.0025659225103037689,0.0028408330373265785,0.096016079196310375,0.12468143362590099,0.0027895673603504927,0.0025974025974025974,2,1,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,262940348,1581316,1322.0608433734933,1524.0999999999999,1385.4000000000001,3471.6999999999998,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-1825,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-0.39999999999999991,-0.39999999999999991,2.6963016742589878,0.49019607843137253,0.54823909807159255,128,25,70,3819,1297,200,0.0011320590032294668,0.052369730295888976,0.0010721345145316547,0.0011953288253074366,0.045743442978787144,0.059895638100257886,0.0011046739984289082,0.0011633561515729622,0,0,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,549928362,3307254,1283.8535742340939,1488.9000000000001,1381.3,2673.5999999999999,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-3818,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,-0.29999999999999999,-0.29999999999999999,1.5469143081759877,0.65359477124183007,0.53575965261880321,128,25,98,1000,17993,695,0.059976666666666664,0.69499999999999995,0.059132622372012,0.060831979693794391,0.66576283667160685,0.72274472751902663,0.064843750000000006,0.054414285714285714,864,74,0.0043352601156069403,183,137.66666666666666,181,183,458,34.25,38,9,9,9,143998000,1090000,1230.2302999999993,1438.4000000000001,1288.7,2464.9000000000001,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.10000000000000009,0.10000000000000009,1.9469143081759879,0.65359477124183007,0.48861861047790534,128,25,98,1000,8364,455,0.027879999999999999,0.45500000000000002,0.027296911645064634,0.028475179063705003,0.42436684599858754,0.48597756226511246,0.02945,0.026085714285714285,245,23,0.01111111111111112,183,137.66666666666666,181,183,458,34.25,38,9,9,9,143998000,1090000,1254.2066000000013,1438.2,1291.5,2318,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.5,0.5,2.3469143081759878,0.65359477124183007,0.44562546906687278,128,25,98,1000,3524,261,0.011746666666666667,0.26100000000000001,0.011367321963058787,0.012138515243991272,0.23473118426217232,0.28909800629392302,0.01236875,0.011035714285714286,35,5,0.0038461538461538494,183,137.66666666666666,181,183,458,34.25,38,9,9,9,143998000,1090000,1217.7804999999973,1393.7,1291.3,2217.8000000000002,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.90000000000000013,0.90000000000000013,2.7469143081759881,0.65359477124183007,0.40641525808204959,128,25,98,1698,2054,201,0.0040321947389085197,0.11837455830388692,0.0038618701933770343,0.0042099995574385127,0.10386354024808672,0.13460841418527481,0.0041335394581861013,0.0039163722025912836,38,3,0.0049999999999999177,183,137.66666666666666,181,183,458,34.25,38,9,9,9,244508604,1850820,1263.8157243816252,1512.5999999999999,1309.0999999999999,2399.5999999999999,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-1697,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.3,1.3,3.1469143081759876,0.65359477124183007,0.3706551206504588,128,25,98,4534,1839,200,0.0013520070577856197,0.044111160123511246,0.0012916485863237403,0.0014151820714046726,0.038510138757414575,0.050484036663964185,0.0013646890163211292,0.0013375133908878946,0,0,0,183,137.66666666666666,181,183,458,34.25,38,9,9,9,652886932,4942060,1364.3137847375363,1645.4000000000001,1410.0999999999999,4114.3999999999996,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-4533,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
