runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,medianWindowProcessingTimeUs,maxWindowProcessingTimeUs,timingBatchCount,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-1.7,-1.7,1.3963016742589878,0.49019607843137253,0.73955419408410372,128,25,70,1000,5738,448,0.019126666666666667,0.44800000000000001,0.018642655986481647,0.019622992223214515,0.41743567458435693,0.47896230829814079,0.019418749999999999,0.018792857142857142,77,9,0.0044843049327354303,188,146.33333333333334,188,210,611,52.75,72,9,9,9,143998000,866000,1337.1756999999982,1744.0999999999999,1362,5379.6000000000004,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-1.2999999999999998,-1.2999999999999998,1.7963016742589879,0.49019607843137253,0.67448144129582677,128,25,70,1000,2639,265,0.0087966666666666662,0.26500000000000001,0.008468759754827325,0.0091371529999454935,0.23858325625975632,0.29321532022845459,0.0086999999999999994,0.0089071428571428565,12,3,0.003787878787878791,188,146.33333333333334,188,210,611,52.75,72,9,9,9,143998000,866000,1318.5707000000018,1576.8,1378,16078,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-0.89999999999999991,-0.89999999999999991,2.1963016742589878,0.49019607843137253,0.6151343854061907,128,25,70,1492,1668,200,0.0037265415549597855,0.13404825737265416,0.0035522477535400183,0.0039093536659999826,0.11769685441600243,0.15227925597946587,0.0039083445040214481,0.0035187667560321718,2,1,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,214845016,1292072,1348.4973860589823,1541.3,1387.7,2921.0999999999999,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-1491,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-0.5,-0.5,2.5963016742589877,0.49019607843137253,0.56100922715098167,128,25,70,2974,1358,200,0.0015220802510647836,0.067249495628782782,0.0014433063053097086,0.0016051466741950062,0.05879495960011321,0.076820540555031486,0.0015803631472763955,0.0014554712268229418,0,0,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,428250052,2575484,1333.456086079357,1532.9000000000001,1388.5999999999999,2512.1999999999998,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-2973,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,-0.099999999999999867,-0.099999999999999867,2.9963016742589881,0.49019607843137253,0.51164649614037705,128,25,70,7692,1087,200,0.00047105217542035014,0.026001040041601663,0.00044387515524307809,0.00049989232325267044,0.022674327222359177,0.029800955822593064,0.00044120514820592823,0.00050516306366540377,0,0,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,1107632616,6661272,1354.4986089443591,1593.3,1396.5999999999999,2852.1999999999998,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-7691,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D70,R12,DENSE_GRID,0,0,3.0963016742589877,0.49019607843137253,0.5,128,25,70,10066,1042,200,0.00034505596397112393,0.019868865487780649,0.00032473460445723689,0.00036664853445952472,0.017320258802909917,0.022783794520287996,0.00035763957878005165,0.00033067468990377792,0,0,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,1449483868,8717156,1423.4604808265417,1697.8,1473.8,4790.6999999999998,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-10065,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,-0.40000000000000002,-0.40000000000000002,1.4469143081759879,0.65359477124183007,0.54823909807159255,128,25,98,1000,20769,750,0.06923,0.75,0.068327149515875443,0.070143882244305636,0.72223971974091394,0.7758469010163086,0.07535625,0.062228571428571432,1175,98,0.0067114093959731603,183,137.66666666666666,181,183,458,34.25,38,9,9,9,143998000,1090000,1277.0327000000002,1556,1336.9000000000001,2038.3,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.20000000000000007,0.20000000000000007,2.046914308175988,0.65359477124183007,0.47749629301071794,128,25,98,1000,7056,406,0.023519999999999999,0.40600000000000003,0.022983772589542002,0.024068429776200936,0.37597870513494724,0.43674072546033715,0.02485625,0.021992857142857144,169,16,0.0074441687344913212,183,137.66666666666666,181,183,458,34.25,38,9,9,9,143998000,1090000,1240.3065000000001,1507.7,1305.5,2079.8000000000002,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.60000000000000009,0.60000000000000009,2.4469143081759879,0.65359477124183007,0.43548179497804029,128,25,98,1000,2767,216,0.0092233333333333334,0.216,0.008887488653811608,0.009571746507618259,0.19160700894892252,0.24256658987087282,0.0095624999999999998,0.0088357142857142853,33,4,0.0046511627906976787,183,137.66666666666666,181,183,458,34.25,38,9,9,9,143998000,1090000,1182.7997000000005,1442.8,1251.4000000000001,2070.9000000000001,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,128,25,98,2149,1956,201,0.0030339692880409492,0.093531875290832941,0.0029026479733975019,0.0031712129329684669,0.081935994848775423,0.10657833218532495,0.003056654257794323,0.0030080436083228081,28,2,0.0050000000000000235,183,137.66666666666666,181,183,458,34.25,38,9,9,9,309451702,2342410,1211.197766402976,1485.7,1295.2,2800.5,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-2148,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.4000000000000001,1.4000000000000001,3.2469143081759881,0.65359477124183007,0.36221798003749506,128,25,98,6568,1622,200,0.00082318311002842063,0.030450669914738125,0.00078410024837487289,0.00086421234140169874,0.02656187484234936,0.034888399232455056,0.00086498934226552986,0.00077540455890029577,0,0,0,183,137.66666666666666,181,183,458,34.25,38,9,9,9,945778864,7159120,1221.5727314250923,1495.5999999999999,1303,2943.5999999999999,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-6567,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.8000000000000003,1.8000000000000003,3.6469143081759881,0.65359477124183007,0.330346724003798,128,25,98,15731,1352,200,0.00028648316487614689,0.012713749920539063,0.00027161600578783128,0.0003021638460268491,0.011078123845182929,0.014587305315802181,0.00031665183395842601,0.00025200468592497069,0,0,0,183,137.66666666666666,181,183,458,34.25,38,9,9,9,2265232538,17146790,1243.0582734727564,1529,1311.5999999999999,4172.5,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-15730,CC-C-R23-S-W128-S25-D98,STAGE13-2300,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,0.59999999999999998,0.59999999999999998,1.9353890837021748,0.73529411764705888,0.43548179497804029,160,25,126,1000,21359,701,0.071196666666666672,0.70099999999999996,0.070281953341285411,0.072122361387080516,0.67189927751111034,0.72856236557769649,0.073466666666666666,0.069683333333333333,670,52,0.0042979942693409786,200,145.5,199,206,407,34.333333333333336,40,7,7,7,142206000,1062000,1158.3088999999986,1422.7,1223.5,3129.0999999999999,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W160-S25-D126,STAGE13-3400,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1,1,2.3353890837021747,0.73529411764705888,0.39716411736214075,160,25,126,1000,10340,466,0.034466666666666666,0.46600000000000003,0.033819818779222473,0.035125436582315324,0.43527102980973204,0.49698918976728573,0.034733333333333331,0.03428888888888889,264,25,0.013043478260869577,200,145.5,199,206,407,34.333333333333336,40,7,7,7,142206000,1062000,1126.8289999999988,1399.5999999999999,1217.3,1935.8,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W160-S25-D126,STAGE13-3400,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.3999999999999999,1.3999999999999999,2.7353890837021746,0.73529411764705888,0.36221798003749506,160,25,126,1000,4126,251,0.013753333333333333,0.251,0.013342757470967734,0.014176361679891246,0.22511381079019804,0.27879191493560834,0.014075000000000001,0.013538888888888889,41,5,0.0040000000000000036,200,145.5,199,206,407,34.333333333333336,40,7,7,7,142206000,1062000,1123.3744999999999,1399.5,1210,2057.0999999999999,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W160-S25-D126,STAGE13-3400,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.8,1.8,3.135389083702175,0.73529411764705888,0.330346724003798,160,25,126,1713,2529,201,0.0049211908931698772,0.11733800350262696,0.0047335311624552125,0.0051162521052697885,0.10294718006341538,0.13344125099152221,0.005730686904066939,0.0043815268859051697,9,2,0.0049999999999999403,200,145.5,199,206,407,34.333333333333336,40,7,7,7,243598878,1819206,1178.4190893169887,1468.8,1248.0999999999999,3826.9000000000001,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-1712,CC-C-R34-S-W160-S25-D126,STAGE13-3400,TARGET_ERRORS_REACHED
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.2000000000000002,2.2000000000000002,3.5353890837021749,0.73529411764705888,0.30127979303717889,160,25,126,4510,2118,200,0.0015654101995565409,0.044345898004434593,0.0015001952624642981,0.0016334554552226964,0.038715631722361921,0.050751723856006903,0.0019235033259423504,0.0013266814486326683,0,0,0,200,145.5,199,206,407,34.333333333333336,40,7,7,7,641349060,4789620,1548.5430376940176,2036.5,1500.2,29607.599999999999,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-4509,CC-C-R34-S-W160-S25-D126,STAGE13-3400,TARGET_ERRORS_REACHED
