figureId,series,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
ldpc_03_iterations,BP,-5.0,32,32,true,false,
ldpc_03_iterations,BP,-4.5,32,32,true,false,
ldpc_03_iterations,BP,-4.0,32,32,true,false,
ldpc_03_iterations,BP,-3.5,32,32,true,false,
ldpc_03_iterations,BP,-3.0,32,32,true,false,
ldpc_03_iterations,BP,-2.5,32,32,true,false,
ldpc_03_iterations,BP,-2.0,32,32,true,false,
ldpc_03_iterations,BP,-1.5,32,32,true,false,
ldpc_03_iterations,BP,-1.0,32,32,true,false,
ldpc_03_iterations,BP,-0.5,32,32,true,false,
ldpc_03_iterations,BP,0.0,32,32,true,false,
ldpc_03_iterations,BP,0.5,31.940000000000001,31.940000000000001,true,false,
ldpc_03_iterations,BP,1.0,31.285,31.285,true,false,
ldpc_03_iterations,BP,1.5,28.991,28.991,true,false,
ldpc_03_iterations,BP,2.0,23.021000000000001,23.021000000000001,true,false,
ldpc_03_iterations,BP,2.5,14.441000000000001,14.441000000000001,true,false,
ldpc_03_iterations,BP,3.0,8.6790000000000003,8.6790000000000003,true,false,
ldpc_03_iterations,BP,3.5,3.948,3.948,true,false,
ldpc_03_iterations,BP,4.0,2.5070000000000001,2.5070000000000001,true,false,
ldpc_03_iterations,BP,4.5,1.5328389830508475,1.5328389830508475,true,false,
ldpc_03_iterations,BP,5.0,1.2365988909426988,1.2365988909426988,true,false,
ldpc_03_iterations,BP,5.5,1.0774525098651004,1.0774525098651004,true,false,
ldpc_03_iterations,BP,6.0,1.025451198527352,1.025451198527352,true,false,
ldpc_03_iterations,BP,6.5,1.00736,1.00736,true,false,
ldpc_03_iterations,BP,7.0,1.0018,1.0018,true,false,
ldpc_03_iterations,BP,7.5,1.0004999999999999,1.0004999999999999,true,false,
ldpc_03_iterations,BP,8.0,1.0001199999999999,1.0001199999999999,true,false,
ldpc_03_iterations,BP,8.5,1,1,true,false,
ldpc_03_iterations,BP,9.0,1,1,true,false,
ldpc_03_iterations,BP,9.5,1,1,true,false,
ldpc_03_iterations,BP,10.0,1,1,true,false,
ldpc_03_iterations,NMS（α=0.95）,-5.0,28.463999999999999,28.463999999999999,true,false,
ldpc_03_iterations,NMS（α=0.95）,-4.5,28.114000000000001,28.114000000000001,true,false,
ldpc_03_iterations,NMS（α=0.95）,-4.0,28.190000000000001,28.190000000000001,true,false,
ldpc_03_iterations,NMS（α=0.95）,-3.5,28.469000000000001,28.469000000000001,true,false,
ldpc_03_iterations,NMS（α=0.95）,-3.0,28.164999999999999,28.164999999999999,true,false,
ldpc_03_iterations,NMS（α=0.95）,-2.5,27.986000000000001,27.986000000000001,true,false,
ldpc_03_iterations,NMS（α=0.95）,-2.0,27.478000000000002,27.478000000000002,true,false,
ldpc_03_iterations,NMS（α=0.95）,-1.5,26.736999999999998,26.736999999999998,true,false,
ldpc_03_iterations,NMS（α=0.95）,-1.0,26.329999999999998,26.329999999999998,true,false,
ldpc_03_iterations,NMS（α=0.95）,-0.5,25.318999999999999,25.318999999999999,true,false,
ldpc_03_iterations,NMS（α=0.95）,0.0,23.390999999999998,23.390999999999998,true,false,
ldpc_03_iterations,NMS（α=0.95）,0.5,21.803000000000001,21.803000000000001,true,false,
ldpc_03_iterations,NMS（α=0.95）,1.0,19.952999999999999,19.952999999999999,true,false,
ldpc_03_iterations,NMS（α=0.95）,1.5,15.824,15.824,true,false,
ldpc_03_iterations,NMS（α=0.95）,2.0,12.817,12.817,true,false,
ldpc_03_iterations,NMS（α=0.95）,2.5,9.0329999999999995,9.0329999999999995,true,false,
ldpc_03_iterations,NMS（α=0.95）,3.0,7.375,7.375,true,false,
ldpc_03_iterations,NMS（α=0.95）,3.5,4.0609999999999999,4.0609999999999999,true,false,
ldpc_03_iterations,NMS（α=0.95）,4.0,3.0790000000000002,3.0790000000000002,true,false,
ldpc_03_iterations,NMS（α=0.95）,4.5,2.0709745762711864,2.0709745762711864,true,false,
ldpc_03_iterations,NMS（α=0.95）,5.0,1.5035648270398732,1.5035648270398732,true,false,
ldpc_03_iterations,NMS（α=0.95）,5.5,1.2158392218041663,1.2158392218041663,true,false,
ldpc_03_iterations,NMS（α=0.95）,6.0,1.0772740005602466,1.0772740005602466,true,false,
ldpc_03_iterations,NMS（α=0.95）,6.5,1.03704,1.03704,true,false,
ldpc_03_iterations,NMS（α=0.95）,7.0,1.01102,1.01102,true,false,
ldpc_03_iterations,NMS（α=0.95）,7.5,1.0035799999999999,1.0035799999999999,true,false,
ldpc_03_iterations,NMS（α=0.95）,8.0,1.0001199999999999,1.0001199999999999,true,false,
ldpc_03_iterations,NMS（α=0.95）,8.5,1,1,true,false,
ldpc_03_iterations,NMS（α=0.95）,9.0,1,1,true,false,
ldpc_03_iterations,NMS（α=0.95）,9.5,1,1,true,false,
ldpc_03_iterations,NMS（α=0.95）,10.0,1,1,true,false,
