caseName,ebn0Db,snrIndex,frameIndex,noiseHash,channelHardBitErrors,decodedBitErrors,trueSuccess,reportedSuccess,miscorrected,decoderFailure,frameStatus
BCH-B200,4.5,45,2500,925c455e9f336b29c1e7be0116b50b0b2c7dc11fc362d7d10db6a37d0a0f56b0,6,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2501,c81e75ae42368db935f6fe98430c5ccc110fc794173f054ebccc00ddb044c5fb,3,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2502,32ffed3e4fa5c9783262ecdcd42c7bb721e19afc5a42a3db467b9ff3a63a9c9f,5,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2503,f4b7124cc771bde13437ccc2344c99c22b639166c6bdab8547d01f53ff5abe70,3,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2504,3cacb300aa3d14e04d7f1ecd27cc51fb0b42dc6f6b19b0be3ac4c7cadb231135,6,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2505,c97955fc7f2ff35e6c24b52d9a34e38ec767cbb1d9b947ba90d8d77770ec3991,8,5,0,0,0,1,INVALID_ROOT_COUNT
BCH-B200,4.5,45,2506,dbc794a22a4aadf5480c5d8ad1cc327febeb78f04b1de01f3370b02ce8d7b18a,5,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2507,ac5ca8c3a91c5f1539cbf8f5c10ee5de64138206de6f65f999fa62c695dcf736,4,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2508,c09c527699623d333ee0b1645947fc02f2837992dc884a58e9203089c8e59ac8,4,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2509,0d54bf57382efe950e00bfac2fa9c15e6b848127dc610534b1450099472f27af,4,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2510,091428fa18abd2468113ec65e21c71a7eb6ba544ca26b10ec619ca4bde9599ec,3,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2511,92c0a518ade9d2af77cce1fa7b7f4fe477a92d692c3c19bbb6f4a6a56043354c,2,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2512,bced492a96ce162e06c2f23201db86f77af4ed3e92e469390a85b89c3cdcd197,3,0,1,1,0,0,CORRECTED
BCH-B200,4.5,45,2513,04af40cfbb599b248566c1ad8244f6ee6fa4a7d86a06628862e20c3410cda4e1,4,0,1,1,0,0,CORRECTED
