stageId,gitCommit,configHash,caseId,displayName,legendLabel,styleId,payloadLength,motherN,motherK,motherT,blockCount,encodedLength,actualRate,snrIndex,snrDb,snrLinear,ebn0Db,sigma2,masterSeed,totalFrames,totalPayloadBits,payloadErrorBits,payloadErrorFrames,decoderFailureFrames,miscorrectionFrames,undetectedErrorFrames,trueSuccessFrames,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,encodeTimeTotalNs,decodeTimeTotalNs,encodeTimeMeanNs,decodeTimeMeanNs,decodeTimeP50Ns,decodeTimeP95Ns,decodeTimeP99Ns,decodeTimeMaxNs,noiseChecksum,stopReason,checkpointId,pointRunId
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,6,3,1.9952623149688795,0.92391689498253893,0.50118723362727235,2026072707,1000,200000,15650,1000,1000,0,0,0,0.07825,1,1,0,0,0,5912900,32744600,5912,32744,25600,38500,124200,2658100,6646532293821041794,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_6,stage07_awgn_dense_formal_K200_M255K207_6
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,7,3.5,2.2387211385683394,1.4239168949825389,0.44668359215096315,2026072707,1000,200000,13491,997,996,1,0,3,0.067455000000000001,0.997,0.996,0.001,0,0.0030000000000000001,94872800,42393000,94872,42393,25200,83100,383800,3674000,5690258547832255307,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_7,stage07_awgn_dense_formal_K200_M255K207_7
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,8,4,2.5118864315095801,1.9239168949825389,0.39810717055349726,2026072707,1000,200000,11297,993,993,0,0,7,0.056485,0.99299999999999999,0.99299999999999999,0,0,0.0070000000000000001,10782300,43466300,10782,43466,25100,81400,414400,2429100,18088535897282433623,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_8,stage07_awgn_dense_formal_K200_M255K207_8
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,9,4.5,2.8183829312644537,2.4239168949825389,0.35481338923357547,2026072707,1000,200000,9259,962,961,1,0,38,0.046295000000000003,0.96199999999999997,0.96099999999999997,0.001,0,0.037999999999999999,7340600,31186400,7340,31186,25000,50000,142500,886400,5998588393409676501,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_9,stage07_awgn_dense_formal_K200_M255K207_9
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,10,5,3.1622776601683795,2.9239168949825389,0.31622776601683794,2026072707,1000,200000,6811,829,828,1,0,171,0.034055000000000002,0.82899999999999996,0.82799999999999996,0.001,0,0.17100000000000001,4927400,27687300,4927,27687,23500,32100,104100,955100,2593690062932290470,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_10,stage07_awgn_dense_formal_K200_M255K207_10
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,11,5.5,3.548133892335755,3.4239168949825389,0.28183829312644537,2026072707,1000,200000,4294,580,579,1,0,420,0.02147,0.57999999999999996,0.57899999999999996,0.001,0,0.41999999999999998,5250800,24714600,5250,24714,22100,32100,124300,438100,15132509607962297140,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_11,stage07_awgn_dense_formal_K200_M255K207_11
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,12,6,3.9810717055349722,3.9239168949825389,0.25118864315095801,2026072707,1000,200000,2507,367,365,2,0,633,0.012534999999999999,0.36699999999999999,0.36499999999999999,0.002,0,0.63300000000000001,7635200,38094200,7635,38094,23300,50900,387600,2240500,12786424538353885768,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_12,stage07_awgn_dense_formal_K200_M255K207_12
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,13,6.5,4.4668359215096318,4.4239168949825389,0.22387211385683392,2026072707,1464,292800,1242,200,200,0,0,1264,0.0042418032786885242,0.13661202185792351,0.13661202185792351,0,0,0.86338797814207646,15992000,108522500,10923,74127,24200,124400,1080400,8916900,12187731381049156917,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_13,stage07_awgn_dense_formal_K200_M255K207_13
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,14,7,5.011872336272722,4.9239168949825389,0.199526231496888,2026072707,5041,1008200,1210,200,200,0,0,4841,0.0012001586986708987,0.039674667724657803,0.039674667724657803,0,0,0.96032533227534222,55120800,233642500,10934,46348,22200,73600,356200,27129900,8626460038105925064,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_14,stage07_awgn_dense_formal_K200_M255K207_14
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,15,7.5,5.6234132519034912,5.4239168949825389,0.17782794100389226,2026072707,28585,5717000,1161,200,200,0,0,28385,0.00020307853769459508,0.0069966765786251533,0.0069966765786251533,0,0,0.99300332342137487,167925100,674347000,5874,23590,18200,34100,112200,8994700,6553151748003599358,TARGET_FRAME_ERRORS_REACHED,dense_K200_M255K207_15,stage07_awgn_dense_formal_K200_M255K207_15
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,16,8,6.3095734448019334,5.9239168949825389,0.15848931924611132,2026072707,50000,10000000,358,60,60,0,0,49940,3.5800000000000003e-05,0.0011999999999999999,0.0011999999999999999,0,0,0.99880000000000002,322091700,996342800,6441,19926,16600,26200,69700,10332800,5704131328997046022,MAX_FRAMES_REACHED,dense_K200_M255K207_16,stage07_awgn_dense_formal_K200_M255K207_16
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,17,8.5,7.0794578438413787,6.4239168949825389,0.14125375446227545,2026072707,50000,10000000,17,3,3,0,0,49997,1.7e-06,6.0000000000000002e-05,6.0000000000000002e-05,0,0,0.99994000000000005,285679600,889506700,5713,17790,15000,23000,57100,5911200,16458266475561198547,MAX_FRAMES_REACHED,dense_K200_M255K207_17,stage07_awgn_dense_formal_K200_M255K207_17
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,18,9,7.9432823472428158,6.9239168949825389,0.1258925411794167,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,392159400,1142425600,7843,22848,15400,29700,123800,27019500,13247910574050469616,MAX_FRAMES_REACHED,dense_K200_M255K207_18,stage07_awgn_dense_formal_K200_M255K207_18
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,19,9.5,8.9125093813374541,7.4239168949825389,0.11220184543019636,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,441649500,1172235800,8832,23444,14700,28800,128000,26654000,15313220607647793738,MAX_FRAMES_REACHED,dense_K200_M255K207_19,stage07_awgn_dense_formal_K200_M255K207_19
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,20,10,10,7.9239168949825389,0.10000000000000001,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,286827500,825567200,5736,16511,13500,21000,55600,14497700,1902260720885242686,MAX_FRAMES_REACHED,dense_K200_M255K207_20,stage07_awgn_dense_formal_K200_M255K207_20
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,21,10.5,11.220184543019636,8.4239168949825398,0.089125093813374537,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,322010300,919043400,6440,18380,13400,23500,71100,30090800,4518225572410032289,MAX_FRAMES_REACHED,dense_K200_M255K207_21,stage07_awgn_dense_formal_K200_M255K207_21
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,22,11,12.589254117941675,8.9239168949825398,0.079432823472428138,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,316172400,855526200,6323,17110,13500,20700,56000,23835700,6425846746713510053,MAX_FRAMES_REACHED,dense_K200_M255K207_22,stage07_awgn_dense_formal_K200_M255K207_22
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,23,11.5,14.12537544622754,9.4239168949825398,0.070794578438413802,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,307846400,785621600,6156,15712,13100,19300,51200,5564500,970606209955620762,MAX_FRAMES_REACHED,dense_K200_M255K207_23,stage07_awgn_dense_formal_K200_M255K207_23
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,24,12,15.848931924611133,9.9239168949825398,0.063095734448019331,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,406582000,1028349500,8131,20566,13900,30000,117800,18768800,6568360261359032137,MAX_FRAMES_REACHED,dense_K200_M255K207_24,stage07_awgn_dense_formal_K200_M255K207_24
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,25,12.5,17.782794100389228,10.42391689498254,0.056234132519034905,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,465634800,1280677400,9312,25613,13700,32100,133900,128905700,12134213066753274182,MAX_FRAMES_REACHED,dense_K200_M255K207_25,stage07_awgn_dense_formal_K200_M255K207_25
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,26,13,19.952623149688797,10.92391689498254,0.050118723362727227,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,501000300,1421010900,10020,28420,14000,28500,116300,185545000,18289838174943339368,MAX_FRAMES_REACHED,dense_K200_M255K207_26,stage07_awgn_dense_formal_K200_M255K207_26
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,27,13.5,22.387211385683401,11.42391689498254,0.0446683592150963,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,280584000,767434500,5611,15348,12700,18800,50600,6183400,9320522300078057620,MAX_FRAMES_REACHED,dense_K200_M255K207_27,stage07_awgn_dense_formal_K200_M255K207_27
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,28,14,25.118864315095795,11.92391689498254,0.039810717055349734,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,364404300,1052860200,7288,21057,13700,24500,103900,52594400,7755223239857941176,MAX_FRAMES_REACHED,dense_K200_M255K207_28,stage07_awgn_dense_formal_K200_M255K207_28
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,29,14.5,28.183829312644534,12.42391689498254,0.035481338923357551,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,290928300,788927800,5818,15778,13100,18900,48200,7539700,4314745662989821285,MAX_FRAMES_REACHED,dense_K200_M255K207_29,stage07_awgn_dense_formal_K200_M255K207_29
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,30,15,31.622776601683793,12.92391689498254,0.031622776601683791,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,339869700,931626600,6797,18632,13600,20700,75600,18360000,16064383097193917860,MAX_FRAMES_REACHED,dense_K200_M255K207_30,stage07_awgn_dense_formal_K200_M255K207_30
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,31,15.5,35.481338923357548,13.42391689498254,0.028183829312644536,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,377337000,1074301700,7546,21486,14000,29700,116100,28294000,7368002489353090074,MAX_FRAMES_REACHED,dense_K200_M255K207_31,stage07_awgn_dense_formal_K200_M255K207_31
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,32,16,39.810717055349734,13.92391689498254,0.025118864315095794,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,306066200,837819400,6121,16756,13700,19800,59700,8807900,10875544433773405473,MAX_FRAMES_REACHED,dense_K200_M255K207_32,stage07_awgn_dense_formal_K200_M255K207_32
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,33,16.5,44.668359215096302,14.42391689498254,0.022387211385683402,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,430613700,898890100,8612,17977,13300,21500,68800,29610600,10755834078809914819,MAX_FRAMES_REACHED,dense_K200_M255K207_33,stage07_awgn_dense_formal_K200_M255K207_33
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,34,17,50.118723362727224,14.92391689498254,0.019952623149688799,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,330699600,879413300,6613,17588,13500,20800,70100,10361000,6779160622693182070,MAX_FRAMES_REACHED,dense_K200_M255K207_34,stage07_awgn_dense_formal_K200_M255K207_34
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,35,17.5,56.234132519034908,15.42391689498254,0.017782794100389229,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,463642300,987440100,9272,19748,14100,26600,103900,10508900,3967560589794135577,MAX_FRAMES_REACHED,dense_K200_M255K207_35,stage07_awgn_dense_formal_K200_M255K207_35
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M255K207,BCH255整块200,255整块200,STYLE_2,200,255,207,6,1,248,0.80645161290322576,36,18,63.095734448019329,15.92391689498254,0.015848931924611134,2026072707,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,522392300,1446897500,10447,28937,14400,38000,219600,24857900,16182827821014789381,MAX_FRAMES_REACHED,dense_K200_M255K207_36,stage07_awgn_dense_formal_K200_M255K207_36
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,0,0,1,-1.3966199342900634,1,2026072707,1000,200000,31602,1000,1000,0,0,0,0.15801000000000001,1,1,0,0,0,5873500,57815000,5873,57815,52400,73100,137700,389800,8419945069619514209,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_0,stage07_awgn_dense_formal_K200_M511K421_0
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,1,0.5,1.1220184543019633,-0.89661993429006337,0.89125093813374556,2026072707,1000,200000,28963,1000,1000,0,0,0,0.144815,1,1,0,0,0,6346300,62055900,6346,62055,53000,76000,232600,612000,3144581048683813538,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_1,stage07_awgn_dense_formal_K200_M511K421_1
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,2,1,1.2589254117941673,-0.39661993429006337,0.79432823472428149,2026072707,1000,200000,26163,1000,1000,0,0,0,0.13081499999999999,1,1,0,0,0,6612300,63895500,6612,63895,58500,83800,189100,791600,7741913028758699946,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_2,stage07_awgn_dense_formal_K200_M511K421_2
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,3,1.5,1.4125375446227544,0.10338006570993663,0.70794578438413791,2026072707,1000,200000,23198,1000,1000,0,0,0,0.11599,1,1,0,0,0,7352400,68323100,7352,68323,61700,105800,263700,730100,10162514557129744831,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_3,stage07_awgn_dense_formal_K200_M511K421_3
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,4,2,1.5848931924611136,0.60338006570993663,0.63095734448019325,2026072707,1000,200000,20951,1000,1000,0,0,0,0.104755,1,1,0,0,0,5432700,63427400,5432,63427,52100,85500,328000,1035700,5674846127184771783,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_4,stage07_awgn_dense_formal_K200_M511K421_4
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,5,2.5,1.7782794100389228,1.1033800657099366,0.56234132519034907,2026072707,1000,200000,18390,1000,1000,0,0,0,0.091950000000000004,1,1,0,0,0,5926700,68645000,5926,68645,58700,82900,343800,1536300,15038014040707964562,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_5,stage07_awgn_dense_formal_K200_M511K421_5
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,6,3,1.9952623149688795,1.6033800657099366,0.50118723362727235,2026072707,1000,200000,15947,997,997,0,0,3,0.079735,0.997,0.997,0,0,0.0030000000000000001,5974500,64548200,5974,64548,60600,81200,193100,740300,13728297699803454141,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_6,stage07_awgn_dense_formal_K200_M511K421_6
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,7,3.5,2.2387211385683394,2.1033800657099366,0.44668359215096315,2026072707,1000,200000,13435,986,986,0,0,14,0.067174999999999999,0.98599999999999999,0.98599999999999999,0,0,0.014,8082100,76822400,8082,76822,66300,106700,297100,1674500,3310988201087312575,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_7,stage07_awgn_dense_formal_K200_M511K421_7
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,8,4,2.5118864315095801,2.6033800657099366,0.39810717055349726,2026072707,1000,200000,11050,950,950,0,0,50,0.05525,0.94999999999999996,0.94999999999999996,0,0,0.050000000000000003,8993800,83334200,8993,83334,64700,152500,491000,1566200,4305072069404060813,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_8,stage07_awgn_dense_formal_K200_M511K421_8
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,9,4.5,2.8183829312644537,3.1033800657099366,0.35481338923357547,2026072707,1000,200000,8138,813,813,0,0,187,0.040689999999999997,0.81299999999999994,0.81299999999999994,0,0,0.187,10047200,108411300,10047,108411,65800,193400,950600,4266100,6690905960104614662,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_9,stage07_awgn_dense_formal_K200_M511K421_9
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,10,5,3.1622776601683795,3.6033800657099366,0.31622776601683794,2026072707,1000,200000,5175,562,562,0,0,438,0.025874999999999999,0.56200000000000006,0.56200000000000006,0,0,0.438,14219300,140963100,14219,140963,65000,317500,1410600,15638500,9425781131059775373,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_10,stage07_awgn_dense_formal_K200_M511K421_10
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,11,5.5,3.548133892335755,4.1033800657099366,0.28183829312644537,2026072707,1000,200000,2081,243,243,0,0,757,0.010404999999999999,0.24299999999999999,0.24299999999999999,0,0,0.75700000000000001,16179600,120313900,16179,120313,66300,291000,1035800,10722000,4347548342773104546,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_11,stage07_awgn_dense_formal_K200_M511K421_11
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K200_M511K421,BCH421整块200,421整块200,STYLE_3,200,511,421,10,1,290,0.68965517241379315,12,6,3.9810717055349722,4.6033800657099366,0.25118864315095801,2026072707,2540,508000,1592,200,200,0,0,2340,0.0031338582677165354,0.07874015748031496,0.07874015748031496,0,0,0.92125984251968507,20075400,163226200,7903,64262,53700,95700,414000,1734600,15194969068775271891,TARGET_FRAME_ERRORS_REACHED,dense_K200_M511K421_12,stage07_awgn_dense_formal_K200_M511K421_12
