stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,burstLengthIndex,burstLengthBits,burstRatio,burstStartPolicy,burstWrapAround,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,decoderTimeTotalNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,4,4,0.016129032258064516,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,4,4,1323026200,26460,18200,36100,137900,19081900,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L4.json,817e06f3a134db2268cdb2b056ad8b4507c3f3a18877ba5071fc5fc240bfc1fb
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,5,5,0.020161290322580645,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,5,5,1443393500,28867,19800,41100,162000,18883900,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L5.json,916965abe634095d31d856be67821addeea76e5f99256d601dcf0e94d3ed6f45
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,6,6,0.024193548387096774,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,6,6,993991900,19879,18100,26300,37400,1426800,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L6.json,fbb4486bc32696780b734e7fdfe9d0f35c5417800c862299ad2dea0f35e7c391
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,7,8,0.032258064516129031,RANDOM_PER_FRAME,false,1397048147,1000,200000,6431,817,0,1000,183,0,0,1000,1,1,8,8,19450400,19450,16200,28300,36400,101900,0.032155000000000003,0.81699999999999995,1,0,0,0.183,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L8.json,0daa73b8557b141dd03b6c522e233e1c7492878191ba3c574a941896248de1cf
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,8,10,0.040322580645161289,RANDOM_PER_FRAME,false,1397048147,1000,200000,8134,829,0,1000,171,0,0,1000,1,1,10,10,31988100,31988,22300,67300,210900,955600,0.040669999999999998,0.82899999999999996,1,0,0,0.17100000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L10.json,a2ddaea7fb8f4bbfb3094777388f155e47a9bd05dcfeeff889f3975f0957fc94
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,9,12,0.048387096774193547,RANDOM_PER_FRAME,false,1397048147,1000,200000,9715,833,0,1000,167,0,0,1000,1,1,12,12,23618000,23618,22900,26300,41700,220700,0.048575,0.83299999999999996,1,0,0,0.16700000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L12.json,db9910ae2eada44d43369114e47fe9e4cfc5b93bfbeadce144ed7b38a85adf7c
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,10,15,0.060483870967741937,RANDOM_PER_FRAME,false,1397048147,1000,200000,12317,852,0,1000,148,0,0,1000,1,1,15,15,25651900,25651,22200,38900,102400,380000,0.061585000000000001,0.85199999999999998,1,0,0,0.14799999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L15.json,a246bd30cccb82e1bc6f7fdaea0f7137230501d8a9b0b8a22b68be5dcc6dd368
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,11,20,0.080645161290322578,RANDOM_PER_FRAME,false,1397048147,1000,200000,17097,896,0,1000,104,0,0,1000,1,1,20,20,20635700,20635,22000,25800,35300,59100,0.085485000000000005,0.89600000000000002,1,0,0,0.104,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L20.json,344598c94e37db6d04f324fe77de4b26151629c7b7ee48b4e644b5320348a0ce
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,12,25,0.10080645161290322,RANDOM_PER_FRAME,false,1397048147,1000,200000,21053,889,0,1000,111,0,0,1000,1,1,25,25,23395600,23395,21400,35300,49300,235300,0.105265,0.88900000000000001,1,0,0,0.111,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L25.json,cdc096daddf7694657e39cd74ddf629ad7fce0190071a35832378b0b11ce1cee
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,13,30,0.12096774193548387,RANDOM_PER_FRAME,false,1397048147,1000,200000,25532,909,0,1000,91,0,0,1000,1,1,30,30,27925900,27925,23200,41700,127400,787700,0.12766,0.90900000000000003,1,0,0,0.090999999999999998,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M255K207_L30.json,3c7bdc2219f6e8c5c074fed2ea2be85441f03d46472d709c4b722508d23a6c73
