caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-B200,16,3.000000,segmentCount,0,0,0,0
BCH-B200,16,3.000000,initialSyndromeCount,0,0,0,0
BCH-B200,16,3.000000,nonzeroSyndromeCount,0,0,0,0
BCH-B200,16,3.000000,syndromeCalculationCount,0,0,0,0
BCH-B200,16,3.000000,syndromeBitTestCount,0,0,0,0
BCH-B200,16,3.000000,syndromeXorCount,0,0,0,0
BCH-B200,16,3.000000,syndromeShiftCount,0,0,0,0
BCH-B200,16,3.000000,tableLookupCount,0,0,0,0
BCH-B200,16,3.000000,lookupHitCount,0,0,0,0
BCH-B200,16,3.000000,lookupMissCount,0,0,0,0
BCH-B200,16,3.000000,bitFlipCount,2868,2.8679999999999999,6,6
BCH-B200,16,3.000000,postSyndromeCheckCount,1000,1,1,1
BCH-B200,16,3.000000,correctedSegmentCount,0,0,0,0
BCH-B200,16,3.000000,failedSegmentCount,0,0,0,0
BCH-B200,16,3.000000,miscorrectedSegmentCount,0,0,0,0
BCH-B200,16,3.000000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-B200,16,3.000000,syndromeValueCount,12000,12,12,12
BCH-B200,16,3.000000,syndromeEvaluationCount,3060000,3060,3060,3060
BCH-B200,16,3.000000,bmIterationCount,11976,11.976000000000001,12,12
BCH-B200,16,3.000000,bmDiscrepancyCount,11976,11.976000000000001,12,12
BCH-B200,16,3.000000,bmLocatorUpdateCount,11544,11.544,16,16
BCH-B200,16,3.000000,bmPolynomialCopyCount,4924,4.9240000000000004,6,6
BCH-B200,16,3.000000,chienPositionTestCount,254490,254.49000000000001,255,255
BCH-B200,16,3.000000,chienPolynomialEvaluationCount,254490,254.49000000000001,255,255
BCH-B200,16,3.000000,chienRootCount,3198,3.198,6,6
BCH-B200,16,3.000000,gfAddCount,4528592,4528.5919999999996,5053,5365
BCH-B200,16,3.000000,gfMultiplyCount,1558304,1558.3040000000001,1837,1837
BCH-B200,16,3.000000,gfDivideCount,4924,4.9240000000000004,6,6
BCH-B200,16,3.000000,gfInverseCount,0,0,0,0
BCH-B200,16,3.000000,locatorDegree,4938,4.9379999999999997,6,6
BCH-B200,16,3.000000,rootCount,3198,3.198,6,6
BCH-B200,16,3.000000,decoderFailureCount,345,0.34499999999999997,1,1
BCH-B200,16,3.000000,miscorrectionCount,0,0,0,0
