organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,-0.3,-10,305,5000,0.061,0.0546972,0.0679768,dense
B_CONT_50x6,R23,-0.3,-9,301,5000,0.0602,0.0539386,0.0671367,dense
B_CONT_50x6,R23,-0.3,-8,323,5000,0.0646,0.0581151,0.0717535,dense
B_CONT_50x6,R23,-0.3,-7,285,5000,0.057,0.0509073,0.0637729,dense
B_CONT_50x6,R23,-0.3,-6,322,5000,0.0644,0.057925,0.0715438,dense
B_CONT_50x6,R23,-0.3,-5,296,5000,0.0592,0.0529907,0.0660861,dense
B_CONT_50x6,R23,-0.3,-4,322,5000,0.0644,0.057925,0.0715438,dense
B_CONT_50x6,R23,-0.3,-3,300,5000,0.06,0.053749,0.0669266,dense
B_CONT_50x6,R23,-0.3,-2,307,5000,0.0614,0.0550767,0.0683967,dense
B_CONT_50x6,R23,-0.3,-1,293,5000,0.0586,0.0524223,0.0654555,dense
B_CONT_50x6,R23,-0.3,0,311,5000,0.0622,0.0558358,0.0692364,dense
B_CONT_50x6,R23,-0.3,1,283,5000,0.0566,0.0505288,0.063352,dense
B_CONT_50x6,R23,-0.3,2,310,5000,0.062,0.055646,0.0690265,dense
B_CONT_50x6,R23,-0.3,3,312,5000,0.0624,0.0560256,0.0694463,dense
B_CONT_50x6,R23,-0.3,4,330,5000,0.066,0.0594459,0.0732205,dense
B_CONT_50x6,R23,-0.3,5,307,5000,0.0614,0.0550767,0.0683967,dense
B_CONT_50x6,R23,-0.3,6,310,5000,0.062,0.055646,0.0690265,dense
B_CONT_50x6,R23,-0.3,7,300,5000,0.06,0.053749,0.0669266,dense
B_CONT_50x6,R23,-0.3,8,352,5000,0.0704,0.063634,0.0778256,dense
B_CONT_50x6,R23,-0.3,9,305,5000,0.061,0.0546972,0.0679768,dense
