organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,1.4,-10,30,26565,0.00112931,0.000791192,0.00161168,dense
B_CONT_50x6,R23,1.4,-9,28,26565,0.00105402,0.000729373,0.00152294,dense
B_CONT_50x6,R23,1.4,-8,31,26565,0.00116695,0.000822265,0.00165588,dense
B_CONT_50x6,R23,1.4,-7,32,26565,0.00120459,0.000853441,0.00169998,dense
B_CONT_50x6,R23,1.4,-6,31,26565,0.00116695,0.000822265,0.00165588,dense
B_CONT_50x6,R23,1.4,-5,40,26565,0.00150574,0.00110604,0.00204959,dense
B_CONT_50x6,R23,1.4,-4,39,26565,0.0014681,0.00107419,0.00200617,dense
B_CONT_50x6,R23,1.4,-3,33,26565,0.00124224,0.000884714,0.00174398,dense
B_CONT_50x6,R23,1.4,-2,36,26565,0.00135517,0.000979079,0.00187545,dense
B_CONT_50x6,R23,1.4,-1,24,26565,0.000903444,0.000607213,0.001344,dense
B_CONT_50x6,R23,1.4,0,29,26565,0.00109166,0.000760226,0.00156737,dense
B_CONT_50x6,R23,1.4,1,24,26565,0.000903444,0.000607213,0.001344,dense
B_CONT_50x6,R23,1.4,2,24,26565,0.000903444,0.000607213,0.001344,dense
B_CONT_50x6,R23,1.4,3,27,26565,0.00101637,0.000698638,0.0014784,dense
B_CONT_50x6,R23,1.4,4,24,26565,0.000903444,0.000607213,0.001344,dense
B_CONT_50x6,R23,1.4,5,20,26565,0.00075287,0.000487441,0.00116267,dense
B_CONT_50x6,R23,1.4,6,24,26565,0.000903444,0.000607213,0.001344,dense
B_CONT_50x6,R23,1.4,7,24,26565,0.000903444,0.000607213,0.001344,dense
B_CONT_50x6,R23,1.4,8,32,26565,0.00120459,0.000853441,0.00169998,dense
B_CONT_50x6,R23,1.4,9,25,26565,0.000941088,0.000637551,0.00138894,dense
