organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-0.6,-10,22,13610,0.00161646,0.00106777,0.00244641,dense
B_CONT_50x6,R12,-0.6,-9,23,13610,0.00168993,0.0011264,0.00253469,dense
B_CONT_50x6,R12,-0.6,-8,21,13610,0.00154298,0.00100947,0.0023578,dense
B_CONT_50x6,R12,-0.6,-7,24,13610,0.00176341,0.00118534,0.00262266,dense
B_CONT_50x6,R12,-0.6,-6,35,13610,0.00257164,0.00184975,0.00357425,dense
B_CONT_50x6,R12,-0.6,-5,28,13610,0.00205731,0.00142382,0.00297181,dense
B_CONT_50x6,R12,-0.6,-4,25,13610,0.00183688,0.00124456,0.00271034,dense
B_CONT_50x6,R12,-0.6,-3,35,13610,0.00257164,0.00184975,0.00357425,dense
B_CONT_50x6,R12,-0.6,-2,31,13610,0.00227774,0.00160518,0.00323119,dense
B_CONT_50x6,R12,-0.6,-1,31,13610,0.00227774,0.00160518,0.00323119,dense
B_CONT_50x6,R12,-0.6,0,31,13610,0.00227774,0.00160518,0.00323119,dense
B_CONT_50x6,R12,-0.6,1,30,13610,0.00220426,0.00154451,0.00314494,dense
B_CONT_50x6,R12,-0.6,2,28,13610,0.00205731,0.00142382,0.00297181,dense
B_CONT_50x6,R12,-0.6,3,25,13610,0.00183688,0.00124456,0.00271034,dense
B_CONT_50x6,R12,-0.6,4,20,13610,0.00146951,0.000951518,0.00226884,dense
B_CONT_50x6,R12,-0.6,5,23,13610,0.00168993,0.0011264,0.00253469,dense
B_CONT_50x6,R12,-0.6,6,23,13610,0.00168993,0.0011264,0.00253469,dense
B_CONT_50x6,R12,-0.6,7,18,13610,0.00132256,0.000836775,0.00208977,dense
B_CONT_50x6,R12,-0.6,8,24,13610,0.00176341,0.00118534,0.00262266,dense
B_CONT_50x6,R12,-0.6,9,18,13610,0.00132256,0.000836775,0.00208977,dense
