organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,2.3,-10,39,25405,0.00153513,0.00112324,0.00209774,dense
B_CONT_50x6,R34,2.3,-9,47,25405,0.00185003,0.00139163,0.00245906,dense
B_CONT_50x6,R34,2.3,-8,43,25405,0.00169258,0.0012569,0.00227893,dense
B_CONT_50x6,R34,2.3,-7,28,25405,0.00110215,0.000762681,0.00159246,dense
B_CONT_50x6,R34,2.3,-6,37,25405,0.00145641,0.00105686,0.0020067,dense
B_CONT_50x6,R34,2.3,-5,44,25405,0.00173194,0.00129049,0.00232406,dense
B_CONT_50x6,R34,2.3,-4,52,25405,0.00204684,0.00156133,0.00268292,dense
B_CONT_50x6,R34,2.3,-3,40,25405,0.00157449,0.00115655,0.00214315,dense
B_CONT_50x6,R34,2.3,-2,44,25405,0.00173194,0.00129049,0.00232406,dense
B_CONT_50x6,R34,2.3,-1,50,25405,0.00196812,0.00149329,0.00259353,dense
B_CONT_50x6,R34,2.3,0,48,25405,0.00188939,0.00142546,0.00250394,dense
B_CONT_50x6,R34,2.3,1,43,25405,0.00169258,0.0012569,0.00227893,dense
B_CONT_50x6,R34,2.3,2,37,25405,0.00145641,0.00105686,0.0020067,dense
B_CONT_50x6,R34,2.3,3,46,25405,0.00181067,0.00135785,0.00241412,dense
B_CONT_50x6,R34,2.3,4,43,25405,0.00169258,0.0012569,0.00227893,dense
B_CONT_50x6,R34,2.3,5,42,25405,0.00165322,0.00122338,0.00223374,dense
B_CONT_50x6,R34,2.3,6,37,25405,0.00145641,0.00105686,0.0020067,dense
B_CONT_50x6,R34,2.3,7,38,25405,0.00149577,0.00109001,0.00205226,dense
B_CONT_50x6,R34,2.3,8,38,25405,0.00149577,0.00109001,0.00205226,dense
B_CONT_50x6,R34,2.3,9,46,25405,0.00181067,0.00135785,0.00241412,dense
