organization,rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
A_BLOCK_300,R23,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,300,1,2268,2108,200,0.003098177542621987,0.088183421516754845,0.0029689014602714823,0.0032330644924385104,0.077198780566382394,0.10056074453284129,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233,232,435,457,458,0,0,1,1,0,459,459,569.02852733686098,461.5,1128.0999999999999,3645.6999999999998,5,0.59595854802826487,459,59776,88833024,694008,3445911850436835331,2026072001,2026072904,0-2267,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,dense,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,50,6,2268,2137,202,0.0031407995296884187,0.089065255731922394,0.0030106210335401366,0.0032765884120279287,0.078026816894786938,0.10149339444619429,0.0034391534391534392,0.0029916225749559082,1.1495946941783346,223,173,198,256,270,458,78,84,9,4,9,272,207.75,1972.9723985890651,1699.4000000000001,3391.5,11193.799999999999,5,0.59538218579612923,459,26112,326587464,2472120,14816846667933159515,2026072001,2026072904,0-2267,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,dense,TARGET_ERRORS_REACHED
