organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,1.5,-10,54,5000,0.0108,0.00828719,0.0140639,dense
B_CONT_50x6,R34,1.5,-9,63,5000,0.0126,0.00986111,0.0160872,dense
B_CONT_50x6,R34,1.5,-8,64,5000,0.0128,0.010037,0.016311,dense
B_CONT_50x6,R34,1.5,-7,69,5000,0.0138,0.0109194,0.0174271,dense
B_CONT_50x6,R34,1.5,-6,64,5000,0.0128,0.010037,0.016311,dense
B_CONT_50x6,R34,1.5,-5,75,5000,0.015,0.0119839,0.0187608,dense
B_CONT_50x6,R34,1.5,-4,65,5000,0.013,0.0102131,0.0165346,dense
B_CONT_50x6,R34,1.5,-3,76,5000,0.0152,0.0121619,0.0189825,dense
B_CONT_50x6,R34,1.5,-2,75,5000,0.015,0.0119839,0.0187608,dense
B_CONT_50x6,R34,1.5,-1,60,5000,0.012,0.00933454,0.0154147,dense
B_CONT_50x6,R34,1.5,0,61,5000,0.0122,0.00950986,0.0156391,dense
B_CONT_50x6,R34,1.5,1,55,5000,0.011,0.00846117,0.0142896,dense
B_CONT_50x6,R34,1.5,2,65,5000,0.013,0.0102131,0.0165346,dense
B_CONT_50x6,R34,1.5,3,53,5000,0.0106,0.00811345,0.013838,dense
B_CONT_50x6,R34,1.5,4,64,5000,0.0128,0.010037,0.016311,dense
B_CONT_50x6,R34,1.5,5,53,5000,0.0106,0.00811345,0.013838,dense
B_CONT_50x6,R34,1.5,6,55,5000,0.011,0.00846117,0.0142896,dense
B_CONT_50x6,R34,1.5,7,62,5000,0.0124,0.00968539,0.0158633,dense
B_CONT_50x6,R34,1.5,8,51,5000,0.0102,0.00776674,0.0133853,dense
B_CONT_50x6,R34,1.5,9,61,5000,0.0122,0.00950986,0.0156391,dense
