organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-1.3,-10,67,5000,0.0134,0.0105659,0.0169812,dense
B_CONT_50x6,R12,-1.3,-9,53,5000,0.0106,0.00811345,0.013838,dense
B_CONT_50x6,R12,-1.3,-8,47,5000,0.0094,0.00707656,0.0124767,dense
B_CONT_50x6,R12,-1.3,-7,57,5000,0.0114,0.00880985,0.0147404,dense
B_CONT_50x6,R12,-1.3,-6,64,5000,0.0128,0.010037,0.016311,dense
B_CONT_50x6,R12,-1.3,-5,53,5000,0.0106,0.00811345,0.013838,dense
B_CONT_50x6,R12,-1.3,-4,51,5000,0.0102,0.00776674,0.0133853,dense
B_CONT_50x6,R12,-1.3,-3,57,5000,0.0114,0.00880985,0.0147404,dense
B_CONT_50x6,R12,-1.3,-2,52,5000,0.0104,0.00793996,0.0136118,dense
B_CONT_50x6,R12,-1.3,-1,55,5000,0.011,0.00846117,0.0142896,dense
B_CONT_50x6,R12,-1.3,0,45,5000,0.009,0.00673323,0.0120207,dense
B_CONT_50x6,R12,-1.3,1,49,5000,0.0098,0.00742108,0.0129316,dense
B_CONT_50x6,R12,-1.3,2,53,5000,0.0106,0.00811345,0.013838,dense
B_CONT_50x6,R12,-1.3,3,61,5000,0.0122,0.00950986,0.0156391,dense
B_CONT_50x6,R12,-1.3,4,59,5000,0.0118,0.00915942,0.0151902,dense
B_CONT_50x6,R12,-1.3,5,61,5000,0.0122,0.00950986,0.0156391,dense
B_CONT_50x6,R12,-1.3,6,60,5000,0.012,0.00933454,0.0154147,dense
B_CONT_50x6,R12,-1.3,7,44,5000,0.0088,0.00656204,0.0117922,dense
B_CONT_50x6,R12,-1.3,8,60,5000,0.012,0.00933454,0.0154147,dense
B_CONT_50x6,R12,-1.3,9,50,5000,0.01,0.00759377,0.0131586,dense
