organization,rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
A_BLOCK_300,R23,2,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,300,1,29834,1382,200,0.00015440995731938952,0.0067037608098143055,0.00014648145365628572,0.00016276753193660058,0.0058391966701276605,0.0076953433326415422,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233,232,435,457,458,0,0,1,1,0,459,459,563.42397264865258,454.39999999999998,1057.8,23737.5,5,0.64921322822887961,459,59776,1168538112,9129204,14446378879739196227,2026072001,2026072904,0-29833,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,dense,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,2,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,50,6,29834,1382,200,0.00015440995731938952,0.0067037608098143055,0.00014648145365628572,0.00016276753193660058,0.0058391966701276605,0.0076953433326415422,0.00014949386605885901,0.00015686800294965477,0.95299145299145294,223,173,198,256,270,458,78,84,9,4,9,272,207.75,1949.8240530937883,1660.5,3124.6999999999998,36853.099999999999,5,0.64921322822887961,459,26112,4296036332,32519060,458016296312376925,2026072001,2026072904,0-29833,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,dense,TARGET_ERRORS_REACHED
