organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,2.6,-10,36,57615,0.000624837,0.000451393,0.000864868,dense
B_CONT_50x6,R34,2.6,-9,39,57615,0.000676907,0.000495238,0.000925156,dense
B_CONT_50x6,R34,2.6,-8,36,57615,0.000624837,0.000451393,0.000864868,dense
B_CONT_50x6,R34,2.6,-7,26,57615,0.000451271,0.000307992,0.000661161,dense
B_CONT_50x6,R34,2.6,-6,37,57615,0.000642194,0.000465972,0.000885,dense
B_CONT_50x6,R34,2.6,-5,34,57615,0.000590124,0.00042235,0.00082449,dense
B_CONT_50x6,R34,2.6,-4,39,57615,0.000676907,0.000495238,0.000925156,dense
B_CONT_50x6,R34,2.6,-3,41,57615,0.00071162,0.00052464,0.000965176,dense
B_CONT_50x6,R34,2.6,-2,44,57615,0.00076369,0.000568974,0.00102497,dense
B_CONT_50x6,R34,2.6,-1,44,57615,0.00076369,0.000568974,0.00102497,dense
B_CONT_50x6,R34,2.6,0,34,57615,0.000590124,0.00042235,0.00082449,dense
B_CONT_50x6,R34,2.6,1,38,57615,0.00065955,0.000480588,0.000905095,dense
B_CONT_50x6,R34,2.6,2,30,57615,0.000520698,0.000364774,0.000743222,dense
B_CONT_50x6,R34,2.6,3,37,57615,0.000642194,0.000465972,0.000885,dense
B_CONT_50x6,R34,2.6,4,32,57615,0.000555411,0.000393472,0.000783946,dense
B_CONT_50x6,R34,2.6,5,26,57615,0.000451271,0.000307992,0.000661161,dense
B_CONT_50x6,R34,2.6,6,35,57615,0.000607481,0.000436852,0.000844699,dense
B_CONT_50x6,R34,2.6,7,30,57615,0.000520698,0.000364774,0.000743222,dense
B_CONT_50x6,R34,2.6,8,38,57615,0.00065955,0.000480588,0.000905095,dense
B_CONT_50x6,R34,2.6,9,30,57615,0.000520698,0.000364774,0.000743222,dense
