organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,1.8,-10,46,7850,0.00585987,0.00439634,0.00780679,dense
B_CONT_50x6,R34,1.8,-9,44,7850,0.0056051,0.00417818,0.00751564,dense
B_CONT_50x6,R34,1.8,-8,51,7850,0.00649682,0.00494506,0.00853133,dense
B_CONT_50x6,R34,1.8,-7,51,7850,0.00649682,0.00494506,0.00853133,dense
B_CONT_50x6,R34,1.8,-6,44,7850,0.0056051,0.00417818,0.00751564,dense
B_CONT_50x6,R34,1.8,-5,52,7850,0.0066242,0.00505533,0.00867571,dense
B_CONT_50x6,R34,1.8,-4,53,7850,0.00675159,0.00516576,0.00881993,dense
B_CONT_50x6,R34,1.8,-3,62,7850,0.00789809,0.00616634,0.0101112,dense
B_CONT_50x6,R34,1.8,-2,52,7850,0.0066242,0.00505533,0.00867571,dense
B_CONT_50x6,R34,1.8,-1,51,7850,0.00649682,0.00494506,0.00853133,dense
B_CONT_50x6,R34,1.8,0,52,7850,0.0066242,0.00505533,0.00867571,dense
B_CONT_50x6,R34,1.8,1,49,7850,0.00624204,0.00472503,0.00824206,dense
B_CONT_50x6,R34,1.8,2,52,7850,0.0066242,0.00505533,0.00867571,dense
B_CONT_50x6,R34,1.8,3,50,7850,0.00636943,0.00483496,0.00838678,dense
B_CONT_50x6,R34,1.8,4,54,7850,0.00687898,0.00527636,0.00896399,dense
B_CONT_50x6,R34,1.8,5,44,7850,0.0056051,0.00417818,0.00751564,dense
B_CONT_50x6,R34,1.8,6,47,7850,0.00598726,0.00450572,0.00795207,dense
B_CONT_50x6,R34,1.8,7,49,7850,0.00624204,0.00472503,0.00824206,dense
B_CONT_50x6,R34,1.8,8,45,7850,0.00573248,0.00428716,0.00766132,dense
B_CONT_50x6,R34,1.8,9,47,7850,0.00598726,0.00450572,0.00795207,dense
