organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,0.5,-10,55,5000,0.011,0.00846117,0.0142896,dense
B_CONT_50x6,R23,0.5,-9,56,5000,0.0112,0.00863539,0.0145151,dense
B_CONT_50x6,R23,0.5,-8,57,5000,0.0114,0.00880985,0.0147404,dense
B_CONT_50x6,R23,0.5,-7,49,5000,0.0098,0.00742108,0.0129316,dense
B_CONT_50x6,R23,0.5,-6,62,5000,0.0124,0.00968539,0.0158633,dense
B_CONT_50x6,R23,0.5,-5,57,5000,0.0114,0.00880985,0.0147404,dense
B_CONT_50x6,R23,0.5,-4,63,5000,0.0126,0.00986111,0.0160872,dense
B_CONT_50x6,R23,0.5,-3,61,5000,0.0122,0.00950986,0.0156391,dense
B_CONT_50x6,R23,0.5,-2,56,5000,0.0112,0.00863539,0.0145151,dense
B_CONT_50x6,R23,0.5,-1,51,5000,0.0102,0.00776674,0.0133853,dense
B_CONT_50x6,R23,0.5,0,57,5000,0.0114,0.00880985,0.0147404,dense
B_CONT_50x6,R23,0.5,1,53,5000,0.0106,0.00811345,0.013838,dense
B_CONT_50x6,R23,0.5,2,55,5000,0.011,0.00846117,0.0142896,dense
B_CONT_50x6,R23,0.5,3,51,5000,0.0102,0.00776674,0.0133853,dense
B_CONT_50x6,R23,0.5,4,58,5000,0.0116,0.00898452,0.0149654,dense
B_CONT_50x6,R23,0.5,5,62,5000,0.0124,0.00968539,0.0158633,dense
B_CONT_50x6,R23,0.5,6,62,5000,0.0124,0.00968539,0.0158633,dense
B_CONT_50x6,R23,0.5,7,49,5000,0.0098,0.00742108,0.0129316,dense
B_CONT_50x6,R23,0.5,8,65,5000,0.013,0.0102131,0.0165346,dense
B_CONT_50x6,R23,0.5,9,61,5000,0.0122,0.00950986,0.0156391,dense
