organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,0.6,-10,46,5345,0.00860617,0.00645865,0.0114595,dense
B_CONT_50x6,R23,0.6,-9,48,5345,0.00898036,0.00678035,0.0118856,dense
B_CONT_50x6,R23,0.6,-8,46,5345,0.00860617,0.00645865,0.0114595,dense
B_CONT_50x6,R23,0.6,-7,44,5345,0.00823199,0.0061381,0.0110322,dense
B_CONT_50x6,R23,0.6,-6,51,5345,0.00954163,0.00726492,0.0125228,dense
B_CONT_50x6,R23,0.6,-5,50,5345,0.00935454,0.00710314,0.0123107,dense
B_CONT_50x6,R23,0.6,-4,54,5345,0.0101029,0.00775173,0.0131577,dense
B_CONT_50x6,R23,0.6,-3,56,5345,0.0104771,0.00807742,0.0135799,dense
B_CONT_50x6,R23,0.6,-2,48,5345,0.00898036,0.00678035,0.0118856,dense
B_CONT_50x6,R23,0.6,-1,41,5345,0.00767072,0.00565961,0.010389,dense
B_CONT_50x6,R23,0.6,0,48,5345,0.00898036,0.00678035,0.0118856,dense
B_CONT_50x6,R23,0.6,1,50,5345,0.00935454,0.00710314,0.0123107,dense
B_CONT_50x6,R23,0.6,2,49,5345,0.00916745,0.00694162,0.0120983,dense
B_CONT_50x6,R23,0.6,3,46,5345,0.00860617,0.00645865,0.0114595,dense
B_CONT_50x6,R23,0.6,4,53,5345,0.00991581,0.00758923,0.0129463,dense
B_CONT_50x6,R23,0.6,5,56,5345,0.0104771,0.00807742,0.0135799,dense
B_CONT_50x6,R23,0.6,6,57,5345,0.0106642,0.0082406,0.0137906,dense
B_CONT_50x6,R23,0.6,7,45,5345,0.00841908,0.00629823,0.011246,dense
B_CONT_50x6,R23,0.6,8,62,5345,0.0115996,0.00905953,0.0148412,dense
B_CONT_50x6,R23,0.6,9,55,5345,0.01029,0.00791447,0.0133689,dense
