organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,-0.4,-10,362,5000,0.0724,0.0655404,0.0799161,dense
B_CONT_50x6,R23,-0.4,-9,352,5000,0.0704,0.063634,0.0778256,dense
B_CONT_50x6,R23,-0.4,-8,382,5000,0.0764,0.0693579,0.0840925,dense
B_CONT_50x6,R23,-0.4,-7,348,5000,0.0696,0.0628719,0.0769889,dense
B_CONT_50x6,R23,-0.4,-6,391,5000,0.0782,0.0710777,0.0859699,dense
B_CONT_50x6,R23,-0.4,-5,342,5000,0.0684,0.0617293,0.0757334,dense
B_CONT_50x6,R23,-0.4,-4,383,5000,0.0766,0.0695489,0.0843012,dense
B_CONT_50x6,R23,-0.4,-3,353,5000,0.0706,0.0638246,0.0780347,dense
B_CONT_50x6,R23,-0.4,-2,360,5000,0.072,0.065159,0.0794981,dense
B_CONT_50x6,R23,-0.4,-1,355,5000,0.071,0.0642058,0.0784529,dense
B_CONT_50x6,R23,-0.4,0,372,5000,0.0744,0.0674484,0.0820051,dense
B_CONT_50x6,R23,-0.4,1,337,5000,0.0674,0.0607775,0.0746867,dense
B_CONT_50x6,R23,-0.4,2,366,5000,0.0732,0.0663034,0.0807519,dense
B_CONT_50x6,R23,-0.4,3,366,5000,0.0732,0.0663034,0.0807519,dense
B_CONT_50x6,R23,-0.4,4,394,5000,0.0788,0.0716512,0.0865955,dense
B_CONT_50x6,R23,-0.4,5,361,5000,0.0722,0.0653497,0.0797071,dense
B_CONT_50x6,R23,-0.4,6,381,5000,0.0762,0.0691669,0.0838838,dense
B_CONT_50x6,R23,-0.4,7,356,5000,0.0712,0.0643964,0.078662,dense
B_CONT_50x6,R23,-0.4,8,409,5000,0.0818,0.0745208,0.0897213,dense
B_CONT_50x6,R23,-0.4,9,360,5000,0.072,0.065159,0.0794981,dense
