organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,1.1,-10,146,5000,0.0292,0.0248824,0.0342404,dense
B_CONT_50x6,R34,1.1,-9,148,5000,0.0296,0.0252514,0.0346709,dense
B_CONT_50x6,R34,1.1,-8,142,5000,0.0284,0.0241453,0.0333788,dense
B_CONT_50x6,R34,1.1,-7,161,5000,0.0322,0.0276547,0.0374635,dense
B_CONT_50x6,R34,1.1,-6,157,5000,0.0314,0.0269143,0.0366052,dense
B_CONT_50x6,R34,1.1,-5,153,5000,0.0306,0.0261747,0.035746,dense
B_CONT_50x6,R34,1.1,-4,139,5000,0.0278,0.023593,0.032732,dense
B_CONT_50x6,R34,1.1,-3,166,5000,0.0332,0.0285814,0.0385353,dense
B_CONT_50x6,R34,1.1,-2,170,5000,0.034,0.0293236,0.0393919,dense
B_CONT_50x6,R34,1.1,-1,138,5000,0.0276,0.0234091,0.0325163,dense
B_CONT_50x6,R34,1.1,0,146,5000,0.0292,0.0248824,0.0342404,dense
B_CONT_50x6,R34,1.1,1,138,5000,0.0276,0.0234091,0.0325163,dense
B_CONT_50x6,R34,1.1,2,147,5000,0.0294,0.0250669,0.0344557,dense
B_CONT_50x6,R34,1.1,3,139,5000,0.0278,0.023593,0.032732,dense
B_CONT_50x6,R34,1.1,4,145,5000,0.029,0.0246981,0.0340251,dense
B_CONT_50x6,R34,1.1,5,148,5000,0.0296,0.0252514,0.0346709,dense
B_CONT_50x6,R34,1.1,6,142,5000,0.0284,0.0241453,0.0333788,dense
B_CONT_50x6,R34,1.1,7,146,5000,0.0292,0.0248824,0.0342404,dense
B_CONT_50x6,R34,1.1,8,136,5000,0.0272,0.0230413,0.0320846,dense
B_CONT_50x6,R34,1.1,9,141,5000,0.0282,0.0239611,0.0331633,dense
