organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-0.5,-10,22,16840,0.00130641,0.00086293,0.00197736,dense
B_CONT_50x6,R12,-0.5,-9,25,16840,0.00148456,0.0010058,0.0021907,dense
B_CONT_50x6,R12,-0.5,-8,20,16840,0.00118765,0.000768982,0.00183384,dense
B_CONT_50x6,R12,-0.5,-7,22,16840,0.00130641,0.00086293,0.00197736,dense
B_CONT_50x6,R12,-0.5,-6,33,16840,0.00195962,0.00139575,0.00275066,dense
B_CONT_50x6,R12,-0.5,-5,26,16840,0.00154394,0.00105389,0.00226136,dense
B_CONT_50x6,R12,-0.5,-4,24,16840,0.00142518,0.00095794,0.00211983,dense
B_CONT_50x6,R12,-0.5,-3,28,16840,0.00166271,0.00115067,0.00240205,dense
B_CONT_50x6,R12,-0.5,-2,29,16840,0.00172209,0.00119935,0.00247211,dense
B_CONT_50x6,R12,-0.5,-1,29,16840,0.00172209,0.00119935,0.00247211,dense
B_CONT_50x6,R12,-0.5,0,27,16840,0.00160333,0.00110218,0.0023318,dense
B_CONT_50x6,R12,-0.5,1,26,16840,0.00154394,0.00105389,0.00226136,dense
B_CONT_50x6,R12,-0.5,2,24,16840,0.00142518,0.00095794,0.00211983,dense
B_CONT_50x6,R12,-0.5,3,24,16840,0.00142518,0.00095794,0.00211983,dense
B_CONT_50x6,R12,-0.5,4,16,16840,0.000950119,0.00058494,0.00154293,dense
B_CONT_50x6,R12,-0.5,5,25,16840,0.00148456,0.0010058,0.0021907,dense
B_CONT_50x6,R12,-0.5,6,25,16840,0.00148456,0.0010058,0.0021907,dense
B_CONT_50x6,R12,-0.5,7,22,16840,0.00130641,0.00086293,0.00197736,dense
B_CONT_50x6,R12,-0.5,8,23,16840,0.0013658,0.000910311,0.00204872,dense
B_CONT_50x6,R12,-0.5,9,13,16840,0.000771971,0.000451218,0.00132044,dense
