organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,1.4,-10,66,5000,0.0132,0.0103894,0.016758,dense
B_CONT_50x6,R34,1.4,-9,72,5000,0.0144,0.0114509,0.0180946,dense
B_CONT_50x6,R34,1.4,-8,72,5000,0.0144,0.0114509,0.0180946,dense
B_CONT_50x6,R34,1.4,-7,80,5000,0.016,0.0128752,0.019868,dense
B_CONT_50x6,R34,1.4,-6,76,5000,0.0152,0.0121619,0.0189825,dense
B_CONT_50x6,R34,1.4,-5,85,5000,0.017,0.0137699,0.0209717,dense
B_CONT_50x6,R34,1.4,-4,73,5000,0.0146,0.0116284,0.0183168,dense
B_CONT_50x6,R34,1.4,-3,87,5000,0.0174,0.0141287,0.0214123,dense
B_CONT_50x6,R34,1.4,-2,88,5000,0.0176,0.0143082,0.0216324,dense
B_CONT_50x6,R34,1.4,-1,72,5000,0.0144,0.0114509,0.0180946,dense
B_CONT_50x6,R34,1.4,0,76,5000,0.0152,0.0121619,0.0189825,dense
B_CONT_50x6,R34,1.4,1,68,5000,0.0136,0.0107426,0.0172042,dense
B_CONT_50x6,R34,1.4,2,80,5000,0.016,0.0128752,0.019868,dense
B_CONT_50x6,R34,1.4,3,68,5000,0.0136,0.0107426,0.0172042,dense
B_CONT_50x6,R34,1.4,4,78,5000,0.0156,0.0125182,0.0194255,dense
B_CONT_50x6,R34,1.4,5,71,5000,0.0142,0.0112736,0.0178723,dense
B_CONT_50x6,R34,1.4,6,71,5000,0.0142,0.0112736,0.0178723,dense
B_CONT_50x6,R34,1.4,7,77,5000,0.0154,0.01234,0.0192041,dense
B_CONT_50x6,R34,1.4,8,68,5000,0.0136,0.0107426,0.0172042,dense
B_CONT_50x6,R34,1.4,9,77,5000,0.0154,0.01234,0.0192041,dense
