organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,2.2,-10,40,19940,0.00200602,0.0014736,0.00273028,dense
B_CONT_50x6,R34,2.2,-9,47,19940,0.00235707,0.00177313,0.00313272,dense
B_CONT_50x6,R34,2.2,-8,42,19940,0.00210632,0.00155875,0.00284569,dense
B_CONT_50x6,R34,2.2,-7,36,19940,0.00180542,0.00130444,0.00249831,dense
B_CONT_50x6,R34,2.2,-6,40,19940,0.00200602,0.0014736,0.00273028,dense
B_CONT_50x6,R34,2.2,-5,56,19940,0.00280843,0.00216352,0.00364486,dense
B_CONT_50x6,R34,2.2,-4,51,19940,0.00255767,0.00194598,0.00336099,dense
B_CONT_50x6,R34,2.2,-3,49,19940,0.00245737,0.00185942,0.003247,dense
B_CONT_50x6,R34,2.2,-2,51,19940,0.00255767,0.00194598,0.00336099,dense
B_CONT_50x6,R34,2.2,-1,56,19940,0.00280843,0.00216352,0.00364486,dense
B_CONT_50x6,R34,2.2,0,53,19940,0.00265797,0.00203281,0.00347473,dense
B_CONT_50x6,R34,2.2,1,48,19940,0.00240722,0.00181624,0.00318989,dense
B_CONT_50x6,R34,2.2,2,42,19940,0.00210632,0.00155875,0.00284569,dense
B_CONT_50x6,R34,2.2,3,54,19940,0.00270812,0.00207632,0.0035315,dense
B_CONT_50x6,R34,2.2,4,47,19940,0.00235707,0.00177313,0.00313272,dense
B_CONT_50x6,R34,2.2,5,43,19940,0.00215647,0.00160147,0.00290326,dense
B_CONT_50x6,R34,2.2,6,42,19940,0.00210632,0.00155875,0.00284569,dense
B_CONT_50x6,R34,2.2,7,41,19940,0.00205617,0.00151613,0.00278803,dense
B_CONT_50x6,R34,2.2,8,46,19940,0.00230692,0.0017301,0.00307547,dense
B_CONT_50x6,R34,2.2,9,53,19940,0.00265797,0.00203281,0.00347473,dense
