organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,0.4,-10,66,5000,0.0132,0.0103894,0.016758,dense
B_CONT_50x6,R23,0.4,-9,68,5000,0.0136,0.0107426,0.0172042,dense
B_CONT_50x6,R23,0.4,-8,64,5000,0.0128,0.010037,0.016311,dense
B_CONT_50x6,R23,0.4,-7,63,5000,0.0126,0.00986111,0.0160872,dense
B_CONT_50x6,R23,0.4,-6,71,5000,0.0142,0.0112736,0.0178723,dense
B_CONT_50x6,R23,0.4,-5,68,5000,0.0136,0.0107426,0.0172042,dense
B_CONT_50x6,R23,0.4,-4,77,5000,0.0154,0.01234,0.0192041,dense
B_CONT_50x6,R23,0.4,-3,74,5000,0.0148,0.0118061,0.0185389,dense
B_CONT_50x6,R23,0.4,-2,61,5000,0.0122,0.00950986,0.0156391,dense
B_CONT_50x6,R23,0.4,-1,64,5000,0.0128,0.010037,0.016311,dense
B_CONT_50x6,R23,0.4,0,73,5000,0.0146,0.0116284,0.0183168,dense
B_CONT_50x6,R23,0.4,1,63,5000,0.0126,0.00986111,0.0160872,dense
B_CONT_50x6,R23,0.4,2,68,5000,0.0136,0.0107426,0.0172042,dense
B_CONT_50x6,R23,0.4,3,62,5000,0.0124,0.00968539,0.0158633,dense
B_CONT_50x6,R23,0.4,4,75,5000,0.015,0.0119839,0.0187608,dense
B_CONT_50x6,R23,0.4,5,75,5000,0.015,0.0119839,0.0187608,dense
B_CONT_50x6,R23,0.4,6,75,5000,0.015,0.0119839,0.0187608,dense
B_CONT_50x6,R23,0.4,7,63,5000,0.0126,0.00986111,0.0160872,dense
B_CONT_50x6,R23,0.4,8,85,5000,0.017,0.0137699,0.0209717,dense
B_CONT_50x6,R23,0.4,9,77,5000,0.0154,0.01234,0.0192041,dense
