organization,rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
A_BLOCK_300,R34,2.4000000000000004,2.4000000000000004,3.735389083702175,0.73529411764705888,0.28771996866857846,300,1,6307,2013,200,0.001063897257016014,0.031710797526557796,0.0010184482636851129,0.0011113721883011104,0.027663209368090528,0.03632848832481269,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207,206,386,406,407,0,0,1,1,0,408,408,553.65891866180436,451.89999999999998,1062.5999999999999,13627,5,0.711977354759884,408,59776,247032576,1929942,12162299867961626218,2026072001,2026072904,0-6306,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,dense,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,2.4000000000000004,2.4000000000000004,3.735389083702175,0.73529411764705888,0.28771996866857846,50,6,6307,2016,201,0.0010654827968923418,0.031869351514190583,0.0010199992451969482,0.0011129922801038207,0.027811255943607893,0.036497356698442812,0.0012731885206912954,0.00096162993499286512,1.3239901071722999,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333263,1852.9066751228795,1626.4000000000001,3077.1999999999998,22190.799999999999,5,0.7118607709454482,408,32256,896893242,6698034,7641908390324756529,2026072001,2026072904,0-6306,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,dense,TARGET_ERRORS_REACHED
