organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,0.1,-10,137,5000,0.0274,0.0232252,0.0323005,dense
B_CONT_50x6,R23,0.1,-9,136,5000,0.0272,0.0230413,0.0320846,dense
B_CONT_50x6,R23,0.1,-8,143,5000,0.0286,0.0243295,0.0335943,dense
B_CONT_50x6,R23,0.1,-7,128,5000,0.0256,0.021573,0.0303554,dense
B_CONT_50x6,R23,0.1,-6,146,5000,0.0292,0.0248824,0.0342404,dense
B_CONT_50x6,R23,0.1,-5,140,5000,0.028,0.023777,0.0329477,dense
B_CONT_50x6,R23,0.1,-4,161,5000,0.0322,0.0276547,0.0374635,dense
B_CONT_50x6,R23,0.1,-3,145,5000,0.029,0.0246981,0.0340251,dense
B_CONT_50x6,R23,0.1,-2,151,5000,0.0302,0.0258052,0.0353161,dense
B_CONT_50x6,R23,0.1,-1,135,5000,0.027,0.0228576,0.0318687,dense
B_CONT_50x6,R23,0.1,0,154,5000,0.0308,0.0263595,0.0359609,dense
B_CONT_50x6,R23,0.1,1,145,5000,0.029,0.0246981,0.0340251,dense
B_CONT_50x6,R23,0.1,2,150,5000,0.03,0.0256205,0.0351011,dense
B_CONT_50x6,R23,0.1,3,144,5000,0.0288,0.0245137,0.0338097,dense
B_CONT_50x6,R23,0.1,4,157,5000,0.0314,0.0269143,0.0366052,dense
B_CONT_50x6,R23,0.1,5,156,5000,0.0312,0.0267293,0.0363905,dense
B_CONT_50x6,R23,0.1,6,151,5000,0.0302,0.0258052,0.0353161,dense
B_CONT_50x6,R23,0.1,7,138,5000,0.0276,0.0234091,0.0325163,dense
B_CONT_50x6,R23,0.1,8,166,5000,0.0332,0.0285814,0.0385353,dense
B_CONT_50x6,R23,0.1,9,147,5000,0.0294,0.0250669,0.0344557,dense
