organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-1.6,-10,103,5000,0.0206,0.0170153,0.0249208,dense
B_CONT_50x6,R12,-1.6,-9,90,5000,0.018,0.0146678,0.0220723,dense
B_CONT_50x6,R12,-1.6,-8,82,5000,0.0164,0.0132327,0.0203099,dense
B_CONT_50x6,R12,-1.6,-7,95,5000,0.019,0.0155685,0.02317,dense
B_CONT_50x6,R12,-1.6,-6,111,5000,0.0222,0.0184681,0.0266655,dense
B_CONT_50x6,R12,-1.6,-5,83,5000,0.0166,0.0134116,0.0205306,dense
B_CONT_50x6,R12,-1.6,-4,85,5000,0.017,0.0137699,0.0209717,dense
B_CONT_50x6,R12,-1.6,-3,97,5000,0.0194,0.0159296,0.0236083,dense
B_CONT_50x6,R12,-1.6,-2,97,5000,0.0194,0.0159296,0.0236083,dense
B_CONT_50x6,R12,-1.6,-1,102,5000,0.0204,0.0168341,0.0247023,dense
B_CONT_50x6,R12,-1.6,0,89,5000,0.0178,0.0144879,0.0218524,dense
B_CONT_50x6,R12,-1.6,1,96,5000,0.0192,0.015749,0.0233892,dense
B_CONT_50x6,R12,-1.6,2,85,5000,0.017,0.0137699,0.0209717,dense
B_CONT_50x6,R12,-1.6,3,106,5000,0.0212,0.0175594,0.0255757,dense
B_CONT_50x6,R12,-1.6,4,98,5000,0.0196,0.0161103,0.0238273,dense
B_CONT_50x6,R12,-1.6,5,101,5000,0.0202,0.016653,0.0244837,dense
B_CONT_50x6,R12,-1.6,6,93,5000,0.0186,0.0152079,0.0227313,dense
B_CONT_50x6,R12,-1.6,7,84,5000,0.0168,0.0135907,0.0207512,dense
B_CONT_50x6,R12,-1.6,8,99,5000,0.0198,0.0162911,0.0240462,dense
B_CONT_50x6,R12,-1.6,9,85,5000,0.017,0.0137699,0.0209717,dense
