organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,0.9,-10,203,5000,0.0406,0.0354729,0.0464324,dense
B_CONT_50x6,R34,0.9,-9,222,5000,0.0444,0.0390318,0.0504677,dense
B_CONT_50x6,R34,0.9,-8,215,5000,0.043,0.0377193,0.0489824,dense
B_CONT_50x6,R34,0.9,-7,226,5000,0.0452,0.0397826,0.0513157,dense
B_CONT_50x6,R34,0.9,-6,229,5000,0.0458,0.0403459,0.0519514,dense
B_CONT_50x6,R34,0.9,-5,216,5000,0.0432,0.0379067,0.0491947,dense
B_CONT_50x6,R34,0.9,-4,218,5000,0.0436,0.0382816,0.0496192,dense
B_CONT_50x6,R34,0.9,-3,228,5000,0.0456,0.0401581,0.0517396,dense
B_CONT_50x6,R34,0.9,-2,236,5000,0.0472,0.0416615,0.0534337,dense
B_CONT_50x6,R34,0.9,-1,216,5000,0.0432,0.0379067,0.0491947,dense
B_CONT_50x6,R34,0.9,0,221,5000,0.0442,0.0388442,0.0502556,dense
B_CONT_50x6,R34,0.9,1,203,5000,0.0406,0.0354729,0.0464324,dense
B_CONT_50x6,R34,0.9,2,230,5000,0.046,0.0405338,0.0521633,dense
B_CONT_50x6,R34,0.9,3,217,5000,0.0434,0.0380941,0.049407,dense
B_CONT_50x6,R34,0.9,4,217,5000,0.0434,0.0380941,0.049407,dense
B_CONT_50x6,R34,0.9,5,236,5000,0.0472,0.0416615,0.0534337,dense
B_CONT_50x6,R34,0.9,6,205,5000,0.041,0.035847,0.0468578,dense
B_CONT_50x6,R34,0.9,7,215,5000,0.043,0.0377193,0.0489824,dense
B_CONT_50x6,R34,0.9,8,217,5000,0.0434,0.0380941,0.049407,dense
B_CONT_50x6,R34,0.9,9,231,5000,0.0462,0.0407217,0.0523751,dense
