organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-2,-10,195,5000,0.039,0.0339782,0.0447296,dense
B_CONT_50x6,R12,-2,-9,182,5000,0.0364,0.0315546,0.0419572,dense
B_CONT_50x6,R12,-2,-8,175,5000,0.035,0.0302524,0.0404615,dense
B_CONT_50x6,R12,-2,-7,185,5000,0.037,0.0321133,0.0425976,dense
B_CONT_50x6,R12,-2,-6,202,5000,0.0404,0.035286,0.0462197,dense
B_CONT_50x6,R12,-2,-5,181,5000,0.0362,0.0313684,0.0417437,dense
B_CONT_50x6,R12,-2,-4,187,5000,0.0374,0.032486,0.0430243,dense
B_CONT_50x6,R12,-2,-3,190,5000,0.038,0.0330453,0.0436641,dense
B_CONT_50x6,R12,-2,-2,195,5000,0.039,0.0339782,0.0447296,dense
B_CONT_50x6,R12,-2,-1,199,5000,0.0398,0.0347253,0.0455813,dense
B_CONT_50x6,R12,-2,0,196,5000,0.0392,0.0341649,0.0449426,dense
B_CONT_50x6,R12,-2,1,192,5000,0.0384,0.0334183,0.0440904,dense
B_CONT_50x6,R12,-2,2,183,5000,0.0366,0.0317408,0.0421707,dense
B_CONT_50x6,R12,-2,3,200,5000,0.04,0.0349121,0.0457941,dense
B_CONT_50x6,R12,-2,4,189,5000,0.0378,0.0328588,0.0434509,dense
B_CONT_50x6,R12,-2,5,197,5000,0.0394,0.0343517,0.0451555,dense
B_CONT_50x6,R12,-2,6,205,5000,0.041,0.035847,0.0468578,dense
B_CONT_50x6,R12,-2,7,186,5000,0.0372,0.0322996,0.042811,dense
B_CONT_50x6,R12,-2,8,201,5000,0.0402,0.035099,0.0460069,dense
B_CONT_50x6,R12,-2,9,191,5000,0.0382,0.0332318,0.0438773,dense
