organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,1.2,-10,112,5000,0.0224,0.0186501,0.0268832,dense
B_CONT_50x6,R34,1.2,-9,115,5000,0.023,0.0191966,0.0275357,dense
B_CONT_50x6,R34,1.2,-8,115,5000,0.023,0.0191966,0.0275357,dense
B_CONT_50x6,R34,1.2,-7,127,5000,0.0254,0.0213898,0.0301389,dense
B_CONT_50x6,R34,1.2,-6,122,5000,0.0244,0.0204746,0.0290556,dense
B_CONT_50x6,R34,1.2,-5,120,5000,0.024,0.0201091,0.0286217,dense
B_CONT_50x6,R34,1.2,-4,109,5000,0.0218,0.0181044,0.0262299,dense
B_CONT_50x6,R34,1.2,-3,130,5000,0.026,0.0219397,0.0307881,dense
B_CONT_50x6,R34,1.2,-2,140,5000,0.028,0.023777,0.0329477,dense
B_CONT_50x6,R34,1.2,-1,110,5000,0.022,0.0182862,0.0264477,dense
B_CONT_50x6,R34,1.2,0,117,5000,0.0234,0.0195614,0.0279704,dense
B_CONT_50x6,R34,1.2,1,111,5000,0.0222,0.0184681,0.0266655,dense
B_CONT_50x6,R34,1.2,2,122,5000,0.0244,0.0204746,0.0290556,dense
B_CONT_50x6,R34,1.2,3,112,5000,0.0224,0.0186501,0.0268832,dense
B_CONT_50x6,R34,1.2,4,126,5000,0.0252,0.0212066,0.0299224,dense
B_CONT_50x6,R34,1.2,5,121,5000,0.0242,0.0202918,0.0288387,dense
B_CONT_50x6,R34,1.2,6,116,5000,0.0232,0.019379,0.0277531,dense
B_CONT_50x6,R34,1.2,7,118,5000,0.0236,0.0197439,0.0281876,dense
B_CONT_50x6,R34,1.2,8,110,5000,0.022,0.0182862,0.0264477,dense
B_CONT_50x6,R34,1.2,9,114,5000,0.0228,0.0190144,0.0273183,dense
