organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-0.8,-10,22,8125,0.00270769,0.00178886,0.00409654,dense
B_CONT_50x6,R12,-0.8,-9,24,8125,0.00295385,0.00198584,0.00439163,dense
B_CONT_50x6,R12,-0.8,-8,22,8125,0.00270769,0.00178886,0.00409654,dense
B_CONT_50x6,R12,-0.8,-7,25,8125,0.00307692,0.00208508,0.00453843,dense
B_CONT_50x6,R12,-0.8,-6,34,8125,0.00418462,0.0029962,0.00584165,dense
B_CONT_50x6,R12,-0.8,-5,30,8125,0.00369231,0.00258765,0.00526604,dense
B_CONT_50x6,R12,-0.8,-4,27,8125,0.00332308,0.0022849,0.00483069,dense
B_CONT_50x6,R12,-0.8,-3,31,8125,0.00381538,0.0026893,0.00541044,dense
B_CONT_50x6,R12,-0.8,-2,30,8125,0.00369231,0.00258765,0.00526604,dense
B_CONT_50x6,R12,-0.8,-1,31,8125,0.00381538,0.0026893,0.00541044,dense
B_CONT_50x6,R12,-0.8,0,32,8125,0.00393846,0.00279128,0.00555449,dense
B_CONT_50x6,R12,-0.8,1,31,8125,0.00381538,0.0026893,0.00541044,dense
B_CONT_50x6,R12,-0.8,2,27,8125,0.00332308,0.0022849,0.00483069,dense
B_CONT_50x6,R12,-0.8,3,28,8125,0.00344615,0.00238543,0.00497619,dense
B_CONT_50x6,R12,-0.8,4,28,8125,0.00344615,0.00238543,0.00497619,dense
B_CONT_50x6,R12,-0.8,5,26,8125,0.0032,0.00218477,0.00468478,dense
B_CONT_50x6,R12,-0.8,6,27,8125,0.00332308,0.0022849,0.00483069,dense
B_CONT_50x6,R12,-0.8,7,15,8125,0.00184615,0.00111915,0.00304399,dense
B_CONT_50x6,R12,-0.8,8,30,8125,0.00369231,0.00258765,0.00526604,dense
B_CONT_50x6,R12,-0.8,9,22,8125,0.00270769,0.00178886,0.00409654,dense
