organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,0.2,-10,113,5000,0.0226,0.0188322,0.0271008,dense
B_CONT_50x6,R23,0.2,-9,105,5000,0.021,0.0173779,0.0253575,dense
B_CONT_50x6,R23,0.2,-8,112,5000,0.0224,0.0186501,0.0268832,dense
B_CONT_50x6,R23,0.2,-7,101,5000,0.0202,0.016653,0.0244837,dense
B_CONT_50x6,R23,0.2,-6,121,5000,0.0242,0.0202918,0.0288387,dense
B_CONT_50x6,R23,0.2,-5,110,5000,0.022,0.0182862,0.0264477,dense
B_CONT_50x6,R23,0.2,-4,128,5000,0.0256,0.021573,0.0303554,dense
B_CONT_50x6,R23,0.2,-3,118,5000,0.0236,0.0197439,0.0281876,dense
B_CONT_50x6,R23,0.2,-2,120,5000,0.024,0.0201091,0.0286217,dense
B_CONT_50x6,R23,0.2,-1,104,5000,0.0208,0.0171966,0.0251392,dense
B_CONT_50x6,R23,0.2,0,130,5000,0.026,0.0219397,0.0307881,dense
B_CONT_50x6,R23,0.2,1,115,5000,0.023,0.0191966,0.0275357,dense
B_CONT_50x6,R23,0.2,2,109,5000,0.0218,0.0181044,0.0262299,dense
B_CONT_50x6,R23,0.2,3,113,5000,0.0226,0.0188322,0.0271008,dense
B_CONT_50x6,R23,0.2,4,130,5000,0.026,0.0219397,0.0307881,dense
B_CONT_50x6,R23,0.2,5,125,5000,0.025,0.0210235,0.0297058,dense
B_CONT_50x6,R23,0.2,6,127,5000,0.0254,0.0213898,0.0301389,dense
B_CONT_50x6,R23,0.2,7,112,5000,0.0224,0.0186501,0.0268832,dense
B_CONT_50x6,R23,0.2,8,143,5000,0.0286,0.0243295,0.0335943,dense
B_CONT_50x6,R23,0.2,9,122,5000,0.0244,0.0204746,0.0290556,dense
