organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,0,-10,17,56840,0.000299085,0.000186751,0.000478958,dense
B_CONT_50x6,R12,0,-9,17,56840,0.000299085,0.000186751,0.000478958,dense
B_CONT_50x6,R12,0,-8,18,56840,0.000316678,0.000200332,0.000500561,dense
B_CONT_50x6,R12,0,-7,17,56840,0.000299085,0.000186751,0.000478958,dense
B_CONT_50x6,R12,0,-6,22,56840,0.000387051,0.000255629,0.000586001,dense
B_CONT_50x6,R12,0,-5,17,56840,0.000299085,0.000186751,0.000478958,dense
B_CONT_50x6,R12,0,-4,16,56840,0.000281492,0.000173283,0.000457242,dense
B_CONT_50x6,R12,0,-3,18,56840,0.000316678,0.000200332,0.000500561,dense
B_CONT_50x6,R12,0,-2,28,56840,0.000492611,0.000340859,0.000711875,dense
B_CONT_50x6,R12,0,-1,21,56840,0.000369458,0.000241672,0.000564773,dense
B_CONT_50x6,R12,0,0,17,56840,0.000299085,0.000186751,0.000478958,dense
B_CONT_50x6,R12,0,1,17,56840,0.000299085,0.000186751,0.000478958,dense
B_CONT_50x6,R12,0,2,20,56840,0.000351865,0.0002278,0.000543461,dense
B_CONT_50x6,R12,0,3,17,56840,0.000299085,0.000186751,0.000478958,dense
B_CONT_50x6,R12,0,4,18,56840,0.000316678,0.000200332,0.000500561,dense
B_CONT_50x6,R12,0,5,20,56840,0.000351865,0.0002278,0.000543461,dense
B_CONT_50x6,R12,0,6,30,56840,0.000527797,0.000369748,0.000753355,dense
B_CONT_50x6,R12,0,7,23,56840,0.000404645,0.000269663,0.00060715,dense
B_CONT_50x6,R12,0,8,14,56840,0.000246305,0.000146731,0.000413426,dense
B_CONT_50x6,R12,0,9,11,56840,0.000193526,0.000108069,0.000346536,dense
