organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,1.5,-10,28,35605,0.000786406,0.000544169,0.00113635,dense
B_CONT_50x6,R23,1.5,-9,28,35605,0.000786406,0.000544169,0.00113635,dense
B_CONT_50x6,R23,1.5,-8,31,35605,0.000870664,0.000613473,0.00123555,dense
B_CONT_50x6,R23,1.5,-7,33,35605,0.000926836,0.000660063,0.00130129,dense
B_CONT_50x6,R23,1.5,-6,33,35605,0.000926836,0.000660063,0.00130129,dense
B_CONT_50x6,R23,1.5,-5,35,35605,0.000983008,0.000706932,0.00136675,dense
B_CONT_50x6,R23,1.5,-4,34,35605,0.000954922,0.000683464,0.00133405,dense
B_CONT_50x6,R23,1.5,-3,31,35605,0.000870664,0.000613473,0.00123555,dense
B_CONT_50x6,R23,1.5,-2,33,35605,0.000926836,0.000660063,0.00130129,dense
B_CONT_50x6,R23,1.5,-1,22,35605,0.000617891,0.0004081,0.000935428,dense
B_CONT_50x6,R23,1.5,0,24,35605,0.000674063,0.000453029,0.00100283,dense
B_CONT_50x6,R23,1.5,1,29,35605,0.000814492,0.000567187,0.0011695,dense
B_CONT_50x6,R23,1.5,2,24,35605,0.000674063,0.000453029,0.00100283,dense
B_CONT_50x6,R23,1.5,3,23,35605,0.000645977,0.000430506,0.000969188,dense
B_CONT_50x6,R23,1.5,4,23,35605,0.000645977,0.000430506,0.000969188,dense
B_CONT_50x6,R23,1.5,5,21,35605,0.000589805,0.000385819,0.000901543,dense
B_CONT_50x6,R23,1.5,6,28,35605,0.000786406,0.000544169,0.00113635,dense
B_CONT_50x6,R23,1.5,7,21,35605,0.000589805,0.000385819,0.000901543,dense
B_CONT_50x6,R23,1.5,8,29,35605,0.000814492,0.000567187,0.0011695,dense
B_CONT_50x6,R23,1.5,9,23,35605,0.000645977,0.000430506,0.000969188,dense
