organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,0.9,-10,55,9505,0.00578643,0.00444856,0.00752361,dense
B_CONT_50x6,R23,0.9,-9,43,9505,0.00452393,0.0033605,0.0060877,dense
B_CONT_50x6,R23,0.9,-8,48,9505,0.00504997,0.00381124,0.00668861,dense
B_CONT_50x6,R23,0.9,-7,45,9505,0.00473435,0.0035403,0.00632856,dense
B_CONT_50x6,R23,0.9,-6,36,9505,0.00378748,0.00273715,0.00523874,dense
B_CONT_50x6,R23,0.9,-5,41,9505,0.00431352,0.00318141,0.00584613,dense
B_CONT_50x6,R23,0.9,-4,42,9505,0.00441873,0.00327086,0.00596701,dense
B_CONT_50x6,R23,0.9,-3,47,9505,0.00494477,0.00372077,0.00656875,dense
B_CONT_50x6,R23,0.9,-2,41,9505,0.00431352,0.00318141,0.00584613,dense
B_CONT_50x6,R23,0.9,-1,31,9505,0.00326144,0.00229869,0.00462554,dense
B_CONT_50x6,R23,0.9,0,36,9505,0.00378748,0.00273715,0.00523874,dense
B_CONT_50x6,R23,0.9,1,32,9505,0.00336665,0.00238586,0.00474871,dense
B_CONT_50x6,R23,0.9,2,38,9505,0.0039979,0.00291422,0.00548233,dense
B_CONT_50x6,R23,0.9,3,36,9505,0.00378748,0.00273715,0.00523874,dense
B_CONT_50x6,R23,0.9,4,41,9505,0.00431352,0.00318141,0.00584613,dense
B_CONT_50x6,R23,0.9,5,34,9505,0.00357706,0.002561,0.00499422,dense
B_CONT_50x6,R23,0.9,6,37,9505,0.00389269,0.00282557,0.00536065,dense
B_CONT_50x6,R23,0.9,7,33,9505,0.00347186,0.0024733,0.0048716,dense
B_CONT_50x6,R23,0.9,8,40,9505,0.00420831,0.00309214,0.00572507,dense
B_CONT_50x6,R23,0.9,9,40,9505,0.00420831,0.00309214,0.00572507,dense
