organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-1.1,-10,42,5000,0.0084,0.00622065,0.0113342,dense
B_CONT_50x6,R12,-1.1,-9,34,5000,0.0068,0.00487033,0.00948693,dense
B_CONT_50x6,R12,-1.1,-8,36,5000,0.0072,0.0052054,0.00995125,dense
B_CONT_50x6,R12,-1.1,-7,37,5000,0.0074,0.0053736,0.0101827,dense
B_CONT_50x6,R12,-1.1,-6,41,5000,0.0082,0.00605049,0.0111046,dense
B_CONT_50x6,R12,-1.1,-5,32,5000,0.0064,0.00453719,0.00902069,dense
B_CONT_50x6,R12,-1.1,-4,40,5000,0.008,0.00588068,0.0108747,dense
B_CONT_50x6,R12,-1.1,-3,39,5000,0.0078,0.00571126,0.0106445,dense
B_CONT_50x6,R12,-1.1,-2,33,5000,0.0066,0.00470351,0.00925406,dense
B_CONT_50x6,R12,-1.1,-1,35,5000,0.007,0.00503764,0.00971932,dense
B_CONT_50x6,R12,-1.1,0,36,5000,0.0072,0.0052054,0.00995125,dense
B_CONT_50x6,R12,-1.1,1,33,5000,0.0066,0.00470351,0.00925406,dense
B_CONT_50x6,R12,-1.1,2,32,5000,0.0064,0.00453719,0.00902069,dense
B_CONT_50x6,R12,-1.1,3,41,5000,0.0082,0.00605049,0.0111046,dense
B_CONT_50x6,R12,-1.1,4,36,5000,0.0072,0.0052054,0.00995125,dense
B_CONT_50x6,R12,-1.1,5,40,5000,0.008,0.00588068,0.0108747,dense
B_CONT_50x6,R12,-1.1,6,35,5000,0.007,0.00503764,0.00971932,dense
B_CONT_50x6,R12,-1.1,7,27,5000,0.0054,0.00371394,0.00784547,dense
B_CONT_50x6,R12,-1.1,8,36,5000,0.0072,0.0052054,0.00995125,dense
B_CONT_50x6,R12,-1.1,9,29,5000,0.0058,0.00404146,0.00831734,dense
